@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
96,100,55,66,0,37,18,37,100,42,95,72,64,36,39,0,4
0,45,46,68,77,93,100,100,92,74,92,48,95,23,74,0,1
69,100,38,82,13,54,7,24,41,0,100,4,57,16,0,8,6
0,100,53,97,91,69,72,29,31,0,5,35,46,49,100,41,7
16,100,0,68,20,26,53,0,92,11,100,54,72,86,33,96,0
63,100,36,65,0,30,84,36,100,63,81,79,79,39,75,0,4
100,76,73,100,18,95,11,66,66,65,74,48,49,16,0,0,9
72,100,3,76,100,63,49,99,29,45,0,28,53,0,33,48,8
69,48,100,74,76,100,26,86,0,56,46,44,81,34,77,0,9
100,100,53,99,15,61,10,16,66,0,99,32,42,45,0,20,6
70,100,38,79,6,54,0,34,65,30,100,45,88,28,80,0,4
37,100,1,66,9,10,58,0,100,31,97,85,48,99,0,81,0
96,100,44,85,14,53,7,18,57,0,100,19,57,40,0,28,6
100,79,64,100,23,81,63,69,97,74,79,38,48,7,0,0,9
0,100,67,98,87,83,57,43,35,0,9,25,32,45,100,45,7
18,79,30,66,78,36,52,0,10,20,0,61,21,95,100,100,5
0,79,28,100,48,75,38,54,92,54,100,28,61,8,9,0,3
0,68,27,100,28,81,25,40,19,0,1,0,50,3,100,6,1
71,100,44,63,0,38,57,43,100,52,82,80,66,41,60,0,4
0,80,50,100,82,72,58,34,22,0,9,7,29,38,100,44,7
0,100,45,92,100,78,67,39,31,1,10,0,27,28,93,34,7
31,78,35,100,77,85,76,50,43,23,0,2,48,1,100,0,2
33,89,74,100,93,81,54,60,74,38,100,16,56,0,0,0,3
0,58,26,62,63,85,100,100,76,75,51,51,32,25,20,0,1
0,75,28,100,65,93,43,59,12,29,12,3,56,0,100,3,2
65,86,79,100,35,69,0,39,72,34,100,66,61,35,32,0,4
0,49,40,66,74,87,100,100,90,75,78,50,65,24,65,0,1
0,84,34,100,89,94,93,69,54,49,100,35,92,11,39,0,3
100,100,60,86,26,58,0,28,16,0,73,9,56,31,3,16,6
5,42,0,7,44,0,87,15,100,64,68,100,25,93,20,48,0
88,76,52,100,33,78,82,79,93,49,100,12,53,0,0,0,9
17,100,46,89,40,58,17,34,0,8,33,5,67,4,100,0,2
0,85,22,100,53,83,45,55,21,31,15,6,57,1,100,0,2
71,100,39,87,11,63,0,37,42,25,100,37,74,24,53,0,4
15,75,38,100,55,68,37,33,3,6,0,3,50,5,100,0,2
17,97,3,55,14,10,66,0,100,37,90,83,39,100,0,66,0
12,100,0,79,2,48,52,47,100,58,82,67,73,34,66,0,4
12,100,2,79,0,52,63,48,100,70,86,54,80,27,74,0,4
75,77,41,100,19,68,65,36,59,0,0,5,43,38,100,66,8
48,87,13,59,0,10,43,0,84,29,100,77,64,100,26,68,0
0,71,64,52,100,16,34,0,21,36,69,68,80,100,8,93,8
49,100,31,65,0,29,50,31,100,33,87,71,65,35,43,0,4
0,94,73,100,81,64,56,27,47,0,5,34,19,45,100,45,7
0,97,55,100,100,82,87,48,64,15,41,0,15,32,69,43,7
51,80,71,100,100,86,79,64,53,44,62,19,41,0,0,1,3
100,85,59,98,11,100,6,59,34,48,68,23,30,0,0,10,5
100,67,75,100,0,95,17,64,92,72,100,69,92,33,56,0,9
4,61,18,100,58,88,43,43,5,13,0,17,48,0,100,1,2
23,100,22,75,0,44,47,32,100,46,99,68,90,34,86,0,4
19,100,95,100,100,72,73,43,49,13,33,0,0,25,75,32,7
0,82,56,100,100,91,71,57,38,24,3,0,5,33,70,36,7
30,96,0,66,11,8,66,0,100,47,79,100,28,81,31,30,0
53,80,78,100,14,80,55,65,92,64,100,24,50,0,0,20,9
69,80,93,100,93,77,63,55,100,42,79,20,41,7,0,0,3
0,76,28,100,48,75,34,43,11,13,16,0,57,3,100,3,2
0,96,50,100,72,69,67,34,64,0,33,25,36,40,100,45,7
11,100,0,78,0,56,39,40,100,50,91,43,75,22,80,0,4
55,100,13,73,46,41,50,7,0,0,16,56,48,94,100,86,5
2,91,80,100,82,67,57,33,28,0,0,17,13,40,100,44,7
30,100,15,76,0,48,55,39,96,56,100,55,76,28,58,0,4
35,84,0,65,4,21,49,0,95,24,100,67,64,100,5,95,0
3,100,2,84,0,53,29,32,70,45,100,61,88,30,95,0,4
72,97,23,80,0,37,22,0,76,18,100,61,79,100,24,93,0
12,54,58,77,100,100,83,92,67,69,42,45,21,21,0,0,1
23,59,26,100,64,98,58,57,33,20,0,0,50,10,100,5,2
97,100,54,83,0,48,3,10,84,0,100,39,14,51,8,18,6
27,100,14,76,0,44,41,33,94,35,100,63,76,34,76,0,4
31,76,62,100,89,82,61,52,24,26,0,10,50,7,100,0,2
51,63,59,100,79,70,56,31,20,0,0,6,47,24,100,19,2
29,83,45,100,88,78,41,53,86,44,100,12,36,0,0,24,3
90,100,53,76,29,46,26,13,67,0,100,24,51,37,0,28,6
85,100,19,76,100,62,47,97,26,50,0,18,81,0,48,43,8
97,82,59,100,18,69,0,22,42,0,93,15,100,60,57,89,0
68,87,73,77,84,100,51,84,98,58,100,16,46,0,0,6,9
100,100,53,93,14,66,0,32,16,0,73,4,76,36,19,37,6
23,100,17,69,0,35,34,22,100,22,99,39,56,34,43,0,4
0,60,49,78,97,100,100,94,92,71,77,47,59,23,33,0,1
19,56,16,68,61,86,100,100,71,75,42,51,16,26,0,0,1
67,79,33,62,100,30,71,0,43,32,87,68,93,100,0,79,8
10,91,20,59,83,56,100,13,40,0,3,42,0,82,60,100,5
63,67,13,77,39,100,96,93,100,67,75,43,40,20,0,0,9
52,100,21,67,29,14,72,0,100,40,80,88,35,97,0,65,0
0,92,45,100,95,92,88,48,77,4,57,0,48,35,100,32,7
53,91,75,100,74,69,53,39,22,13,0,11,51,15,100,0,2
0,60,56,77,89,100,89,96,81,72,78,47,78,23,100,0,1
19,78,0,40,9,0,64,6,99,38,100,80,54,100,2,86,0
0,64,16,100,57,89,40,48,2,17,1,18,49,0,100,0,2
5,66,16,100,100,98,69,58,29,20,75,0,21,32,0,71,8
44,100,15,65,0,20,35,0,78,25,100,65,65,95,21,75,0
68,100,11,89,59,45,61,0,0,17,65,55,100,100,18,98,8
86,78,53,100,32,69,56,32,36,0,0,18,49,48,100,77,8
100,89,63,94,14,100,13,65,61,60,78,20,35,0,0,12,5
0,69,38,86,62,100,52,53,57,5,100,3,51,3,11,0,1
0,71,38,95,47,100,49,49,39,4,2,1,53,1,100,0,1
70,100,25,75,0,34,25,0,73,22,100,62,75,98,23,93,0
36,100,0,61,28,34,98,35,100,71,71,90,66,45,60,0,4
100,98,66,100,30,90,17,60,48,48,64,17,34,0,0,6,5
0,92,46,100,82,76,70,38,50,0,31,10,48,34,100,36,7
0,62,38,79,77,97,100,100,84,75,64,51,52,26,56,0,1
22,75,58,41,38,0,0,8,55,39,100,74,60,100,7,76,8
92,100,83,89,37,59,0,27,30,0,100,8,90,30,20,23,6
0,92,45,100,53,68,40,33,31,0,5,32,47,43,100,45,7
82,62,85,100,28,91,48,54,99,74,100,35,66,0,0,2,9
57,100,100,100,53,91,22,66,67,48,91,20,50,0,0,8,5
0,67,45,80,100,100,50,85,32,64,23,42,18,21,14,0,1
0,100,53,99,66,67,59,33,53,0,36,18,38,42,100,42,7
16,95,39,100,67,82,48,57,87,36,100,12,49,0,0,3,3
44,83,58,67,66,100,35,78,93,79,100,33,59,0,0,28,9
4,25,68,64,33,97,0,36,38,0,100,43,96,100,22,85,0
100,100,48,80,0,45,74,36,99,57,70,86,65,43,66,0,4
57,60,61,61,100,100,37,99,62,78,93,52,67,2,0,0,9
44,97,13,100,56,87,61,95,92,58,100,14,53,0,0,4,9
26,75,59,41,65,3,0,0,14,36,63,66,100,100,36,90,8
3,77,0,37,34,0,84,19,100,64,66,100,20,71,22,25,0
26,100,0,70,16,41,69,42,100,70,92,63,71,31,49,0,4
73,100,23,83,3,53,0,22,42,0,100,14,53,32,9,13,6
50,100,18,76,2,48,0,20,40,0,100,7,68,28,0,27,6
56,100,30,57,0,34,56,40,100,49,88,86,62,43,40,0,4
38,100,11,71,0,30,33,0,82,5,100,43,76,79,28,88,0
0,79,34,100,57,80,46,45,18,14,10,0,59,1,100,2,2
98,85,30,100,0,68,77,64,84,78,100,39,94,0,15,1,9
4,82,47,100,84,85,77,50,44,21,0,13,53,16,100,0,2
26,100,85,99,89,65,59,31,37,0,0,31,23,48,100,49,7
100,84,92,100,40,74,1,40,6,0,67,3,58,39,0,43,6
37,78,8,60,56,34,44,0,0,10,10,55,43,86,100,100,5
66,82,15,81,25,36,52,0,0,12,52,55,100,100,35,76,8
0,70,33,100,100,94,100,59,75,25,47,0,69,34,14,61,8
30,100,25,82,0,48,11,38,64,45,100,54,91,37,85,0,4
8,44,30,84,100,100,97,59,66,19,67,0,61,38,0,69,8
0,53,5,65,54,85,100,100,81,75,59,50,41,25,30,0,1
29,96,5,100,0,72,4,45,47,36,77,51,75,23,100,0,4
31,98,50,100,100,82,61,59,29,43,95,32,65,12,0,0,3
36,63,52,100,52,48,29,6,0,0,30,15,65,3,100,1,2
32,80,72,100,82,76,55,47,24,20,0,0,50,7,100,3,2
57,86,100,100,100,94,56,78,59,45,88,22,47,2,0,0,5
46,95,87,100,92,56,59,20,15,0,0,12,50,14,100,11,2
0,87,39,100,73,81,68,38,47,0,22,35,59,52,100,64,7
97,100,48,92,15,56,4,17,63,4,100,34,30,34,0,0,6
0,95,36,100,66,85,48,43,31,0,16,25,48,46,100,51,7
23,94,8,59,83,45,64,0,24,2,0,48,23,92,100,100,5
0,63,7,30,36,0,73,10,100,49,86,93,49,100,18,71,0
62,57,100,81,75,100,23,85,0,58,55,50,90,32,84,0,9
17,81,46,90,100,100,83,80,59,60,37,40,13,20,0,0,1
50,84,85,100,100,64,73,27,32,0,0,18,45,31,81,0,2
5,32,36,54,71,75,100,100,71,78,43,53,17,27,0,0,1
55,98,85,100,90,70,62,43,27,20,0,1,50,5,100,0,2
91,79,44,68,0,74,24,100,69,91,83,61,89,30,100,0,9
39,75,46,100,95,83,80,41,41,6,0,6,50,28,100,0,2
99,100,66,100,18,94,30,57,86,49,100,15,48,0,0,12,5
38,90,77,100,80,76,67,55,100,35,82,8,39,0,0,14,3
100,100,60,94,33,62,22,29,47,0,98,12,58,35,0,27,6
100,82,75,100,54,76,82,86,69,55,60,23,35,0,0,4,9
0,79,28,58,99,80,48,100,12,79,100,68,87,34,84,0,9
40,92,100,100,97,94,43,77,57,54,89,27,55,0,0,8,5
75,100,26,87,0,51,4,13,64,0,100,29,37,37,15,5,6
13,67,0,93,78,100,100,71,60,41,9,15,9,0,89,6,2
25,79,5,36,32,0,75,19,100,60,81,100,35,94,0,62,0
100,100,67,86,26,60,0,31,16,0,71,7,65,36,5,48,6
18,88,47,100,47,71,21,47,0,21,22,1,61,0,100,3,2
0,52,38,73,72,95,100,100,94,75,91,50,87,25,87,0,1
11,61,25,100,66,96,62,55,29,23,0,0,50,0,100,1,2
0,52,31,78,60,100,56,61,56,22,33,2,55,0,100,2,1
57,100,20,77,0,49,2,19,46,0,100,13,83,38,35,26,6
89,74,70,100,0,98,10,72,80,77,100,68,85,33,55,0,9
88,100,42,84,69,66,100,92,92,62,83,26,49,0,0,1,9
83,100,35,80,9,50,4,17,53,0,100,21,55,31,0,15,6
100,66,48,75,12,43,0,5,47,0,89,25,86,64,61,100,0
43,90,100,100,75,96,2,85,45,70,91,47,64,15,0,0,5
100,81,40,100,0,66,68,63,95,91,99,49,85,8,5,0,9
100,80,48,72,0,81,34,100,66,83,63,55,54,27,54,0,9
56,91,24,100,47,77,83,87,100,48,99,8,51,0,0,14,9
100,100,57,92,57,58,94,84,96,73,86,30,48,0,0,6,9
13,100,0,71,37,50,100,56,90,76,80,61,81,30,88,0,4
100,82,39,100,16,71,56,38,68,2,0,0,21,34,93,55,8
36,82,32,63,67,33,37,0,0,12,26,54,50,94,100,100,5
35,78,92,100,100,96,85,68,88,40,79,13,0,0,27,4,1
20,67,45,100,17,73,0,38,62,24,100,42,78,32,50,0,4
0,86,39,100,51,66,35,32,8,1,1,0,51,15,100,0,2
0,72,29,100,61,82,59,34,47,0,24,40,62,49,100,64,7
48,89,100,100,62,92,23,66,58,55,92,36,51,13,0,0,5
56,100,19,71,0,38,45,16,84,39,100,66,69,34,52,0,4
99,80,77,100,28,81,60,62,100,70,84,33,55,0,0,4,9
29,100,19,65,54,29,21,0,0,31,12,84,54,95,100,85,5
74,100,54,66,17,35,0,28,70,33,100,51,81,34,68,0,4
41,78,68,100,78,83,70,57,100,34,82,5,41,0,0,9,3
55,100,26,83,0,59,37,39,96,44,100,53,87,26,71,0,4
79,70,18,71,38,100,72,80,85,48,100,16,57,0,0,15,9
100,96,47,92,36,58,58,20,17,0,0,33,27,69,65,100,8
35,86,0,57,52,55,64,11,14,0,20,57,43,100,100,94,5
28,97,20,71,0,26,28,0,74,21,100,63,73,100,24,96,0
0,88,49,100,87,83,78,48,74,14,72,0,48,31,100,40,7
1,76,0,42,16,0,65,2,100,35,95,79,50,100,3,84,0
13,93,56,60,100,25,35,0,8,29,60,63,81,100,0,98,8
37,100,10,69,0,28,35,0,84,18,100,58,79,96,27,99,0
40,83,76,100,86,75,56,50,20,29,0,6,49,1,100,0,2
7,72,1,38,31,0,82,11,100,56,76,99,26,100,0,58,0
12,54,21,11,62,0,99,23,100,68,71,100,27,100,0,67,0
15,76,5,33,34,0,89,9,100,50,79,91,29,100,0,64,0
21,100,0,68,18,44,70,45,100,54,69,70,68,34,65,0,4
100,100,74,86,47,61,23,32,14,0,50,1,38,25,0,26,6
77,100,0,87,36,41,60,0,6,19,70,56,100,97,12,90,8
0,95,39,100,74,76,82,33,76,0,100,37,59,47,16,48,7
4,92,4,62,42,32,13,0,2,34,0,72,38,100,100,97,5
26,100,0,76,25,52,89,48,100,84,70,68,42,34,15,0,4
55,100,20,69,3,36,4,3,72,0,100,31,68,57,0,45,6
55,100,35,84,9,58,0,30,25,4,92,0,100,25,31,16,6
50,77,57,100,100,91,77,62,95,36,90,6,42,0,0,18,3
17,81,43,100,100,91,75,63,49,37,98,16,62,0,0,1,3
12,82,34,45,49,0,18,2,0,48,4,89,51,100,100,99,5
12,72,50,83,92,100,100,92,75,69,47,46,22,23,0,0,1
100,100,54,80,19,56,0,31,17,7,81,0,98,20,31,17,6
100,100,66,88,32,66,7,39,0,10,44,0,62,18,14,22,6
0,82,44,100,69,81,38,54,68,46,100,20,61,0,6,6,3
20,100,24,85,0,52,20,39,79,34,94,53,91,18,100,0,4
6,97,65,100,100,82,70,56,42,28,27,0,0,27,47,38,7
0,37,17,0,66,1,100,31,96,71,59,100,12,98,9,59,0
67,100,10,92,29,53,50,14,1,0,0,37,45,67,100,87,8
0,92,33,99,84,100,100,92,67,71,45,47,30,21,27,0,7
52,81,86,100,89,72,63,53,100,42,85,11,43,0,0,11,3
50,65,81,100,76,77,61,31,40,0,0,11,50,10,100,13,1
36,89,73,100,75,74,48,51,14,30,0,10,51,8,100,0,2
0,65,33,84,78,100,100,94,75,71,48,48,23,24,4,0,1
32,84,79,64,85,100,35,78,74,68,100,37,82,0,0,0,9
0,98,76,100,84,77,58,39,37,0,15,17,23,43,100,43,7
0,80,38,100,95,95,57,71,51,51,100,31,95,2,36,0,3
0,38,42,60,74,100,62,61,55,17,3,1,19,0,100,5,1
48,84,55,58,85,83,34,100,67,65,100,28,59,0,0,0,9
28,64,39,100,78,98,62,61,30,31,0,13,51,10,100,0,2
69,67,100,100,42,94,31,57,86,69,90,43,58,7,0,0,9
0,85,34,100,100,94,82,45,49,0,11,3,29,31,96,31,7
79,86,27,68,0,35,11,0,70,5,100,37,84,71,43,100,0
0,54,35,63,68,80,98,100,100,85,81,57,64,29,50,0,1
27,86,50,100,100,95,64,72,50,47,80,21,53,0,0,3,3
0,50,52,75,100,100,92,63,80,26,45,0,12,3,90,2,1
78,100,33,80,0,57,69,56,100,68,70,75,43,38,16,0,4
0,81,43,80,100,100,86,86,57,65,36,43,21,21,18,0,1
10,73,0,38,26,0,75,12,100,52,89,95,39,100,3,67,0
19,100,0,76,29,53,98,58,100,83,87,68,84,34,86,0,4
11,74,22,100,93,98,91,69,49,41,0,17,25,0,100,6,2
34,74,62,100,100,86,69,60,75,48,90,19,50,1,0,0,3
39,99,0,65,74,52,74,9,21,0,23,50,24,99,100,100,5
21,83,0,65,0,28,35,0,84,17,100,53,84,88,30,100,0
40,97,0,60,54,41,43,0,12,13,20,60,33,99,100,100,5
66,100,39,86,11,64,36,45,100,57,66,45,32,23,0,0,4
81,100,39,94,69,77,63,73,86,41,100,9,52,0,0,2,9
93,100,24,77,9,56,100,53,96,80,74,73,39,36,0,0,4
74,100,25,92,0,63,3,32,39,6,100,9,74,25,38,0,6
0,94,48,100,85,80,78,41,75,0,96,1,100,32,45,37,7
13,100,18,72,100,85,18,95,12,75,98,67,64,30,0,0,9
0,48,30,66,72,87,100,100,73,75,47,50,22,25,0,0,1
100,100,44,89,11,61,0,30,23,0,84,1,88,28,28,29,6
86,100,38,93,7,62,1,28,41,0,100,12,54,28,0,7,6
91,90,31,100,0,65,57,32,84,0,15,14,44,57,100,83,8
0,43,13,66,45,88,77,100,68,74,68,48,70,22,100,0,1
100,97,54,100,40,72,87,88,94,80,61,40,26,0,0,9,9
84,100,51,69,10,33,0,14,83,11,100,47,76,42,71,0,4
93,100,48,89,12,59,0,25,43,0,100,18,61,43,0,29,6
26,100,11,78,0,51,16,28,59,36,100,51,85,26,69,0,4
11,93,65,100,98,81,58,56,62,40,100,16,53,0,0,10,3
100,100,46,90,57,55,91,23,46,0,0,17,35,50,85,75,8
77,90,8,100,1,64,55,31,60,0,0,27,29,65,100,89,8
9,74,45,100,61,74,35,41,3,12,0,22,50,14,100,0,2
0,79,26,54,70,25,26,0,10,33,0,70,30,100,100,95,5
0,88,49,100,85,75,71,36,48,0,13,28,44,42,100,46,7
0,41,30,60,43,85,67,100,74,75,76,49,78,24,100,0,1
31,87,73,100,100,80,73,53,37,30,0,7,45,1,97,0,2
75,77,65,100,0,83,30,62,99,78,100,47,74,17,10,0,9
34,100,24,84,0,51,28,36,93,35,100,66,91,32,84,0,4
15,100,0,56,13,12,51,0,88,22,100,67,73,100,34,98,0
24,84,47,100,44,67,26,39,0,16,28,4,64,0,100,0,2
73,91,21,85,50,37,46,0,0,24,54,63,100,100,30,78,8
14,100,83,100,100,84,67,48,47,9,27,0,0,33,75,32,7
0,91,41,100,100,94,74,62,45,31,15,0,4,16,47,32,7
0,64,56,81,100,100,96,85,80,64,68,42,44,21,36,0,1
100,100,53,77,20,40,13,0,65,15,94,51,56,78,0,78,0
100,100,70,86,32,63,5,37,0,10,51,0,62,15,3,17,6
25,100,11,86,0,60,51,57,100,71,92,51,72,26,57,0,4
30,83,62,100,51,69,29,40,0,14,1,0,50,8,100,10,2
100,100,56,93,40,65,85,78,94,70,86,32,51,5,0,0,9
33,85,25,50,37,14,0,0,6,39,12,75,56,87,100,100,5
54,88,100,100,83,96,44,74,59,58,75,29,44,0,0,3,5
44,80,21,68,74,38,62,0,0,5,15,51,33,90,100,100,5
27,94,55,57,61,18,15,0,0,28,5,70,46,93,100,100,5
5,80,37,100,58,73,34,37,0,8,5,0,52,2,100,7,2
0,86,48,100,92,75,84,22,46,0,2,29,49,49,100,62,7
0,5,53,33,90,65,100,98,83,100,73,67,73,33,77,0,1
0,79,25,100,62,98,69,66,47,37,27,8,63,1,100,0,2
5,76,29,100,100,81,55,39,0,0,61,3,15,44,21,83,8
27,100,18,65,52,36,20,0,0,27,6,77,45,95,100,96,5
75,100,46,62,0,36,37,42,94,44,100,82,72,43,56,0,4
0,66,21,97,66,100,66,63,34,32,6,4,52,0,100,0,2
73,100,47,86,18,58,0,29,8,0,77,4,100,29,29,29,6
80,100,24,98,28,70,92,91,94,86,100,50,70,18,0,0,9
25,80,52,100,57,67,30,36,0,11,27,6,63,4,100,0,2
81,100,49,81,76,38,50,0,0,17,58,51,100,91,30,98,8
100,100,53,81,16,56,0,25,33,0,89,3,72,19,19,9,6
68,96,20,84,0,42,17,0,74,1,100,40,88,84,36,100,0
26,93,0,54,16,2,62,0,100,34,85,86,40,100,6,65,0
86,100,47,81,14,55,0,27,22,0,88,0,100,26,34,28,6
84,72,65,100,16,73,51,36,65,0,0,5,37,39,100,61,8
17,100,0,65,8,23,53,0,100,22,96,63,56,94,8,80,0
20,92,10,51,68,47,45,0,2,9,0,67,39,97,100,100,5
34,95,0,62,42,32,47,0,7,8,13,70,51,100,100,96,5
0,100,10,90,56,91,100,92,69,71,40,48,17,21,12,0,7
70,89,34,67,71,37,51,2,0,0,23,45,49,88,100,100,5
85,100,38,80,13,48,11,14,58,0,100,22,58,43,0,42,6
20,100,0,58,14,15,59,0,98,27,100,73,64,100,24,76,0
79,100,51,85,26,51,15,13,62,0,100,21,49,31,0,15,6
0,100,40,97,100,83,92,53,77,23,59,0,24,25,100,33,7
0,86,22,100,58,82,38,40,16,0,5,44,51,56,100,63,7
26,71,54,100,77,81,52,49,17,21,0,12,50,12,100,0,2
45,77,89,66,96,100,46,88,90,72,100,35,62,3,0,0,9
20,96,18,65,53,30,27,0,0,32,0,75,44,100,100,96,5
100,91,58,100,32,75,77,87,77,76,52,43,28,10,0,0,9
6,78,0,37,19,0,76,3,100,40,99,80,51,100,7,73,0
10,87,17,58,88,50,86,0,17,6,0,58,21,92,100,100,5
0,100,67,100,73,69,40,35,13,0,0,23,16,47,100,51,7
32,92,100,99,100,100,33,88,12,48,81,39,71,6,0,0,5
87,100,54,64,0,31,9,25,96,33,100,65,70,38,41,0,4
66,83,100,100,98,98,59,88,29,67,49,38,38,10,0,0,5
0,90,28,96,86,100,100,97,71,75,55,49,44,23,42,0,7
77,100,29,80,0,53,2,21,45,0,100,6,68,29,14,27,6
50,100,15,65,1,23,46,0,97,27,100,69,54,100,0,84,0
69,70,61,100,2,84,23,41,48,0,0,23,43,59,100,84,8
0,81,30,100,78,93,62,65,28,42,7,14,48,1,100,0,2
29,83,61,100,100,97,79,75,58,49,61,19,38,0,0,5,3
42,67,16,27,49,0,93,19,100,66,64,98,19,100,0,59,0
12,90,67,100,71,70,26,44,71,47,100,19,50,0,0,14,3
0,95,69,100,99,71,82,35,63,0,40,18,26,47,100,50,7
27,100,20,79,0,54,10,31,62,35,100,50,81,26,77,0,4
3,95,0,47,13,2,60,0,98,28,100,74,62,100,18,92,0
28,63,25,25,51,0,85,27,100,69,72,99,30,100,0,71,0
0,46,44,72,86,100,68,93,56,64,56,34,61,5,100,0,1
42,100,20,71,100,84,20,97,0,48,14,0,73,24,8,58,8
20,77,0,44,25,0,77,9,100,54,76,100,26,100,8,53,0
0,93,64,100,100,82,78,51,52,20,27,0,1,29,63,32,7
0,95,49,100,100,98,85,63,50,31,13,0,13,27,60,29,7
25,92,71,100,75,62,57,25,30,0,0,32,47,39,100,40,7
22,100,25,63,54,26,22,0,0,37,2,82,49,96,100,95,5
75,100,26,84,0,42,13,0,69,7,100,46,84,89,33,85,0
1,85,48,100,100,100,70,76,91,51,100,18,52,3,0,0,3
59,65,91,100,84,96,72,50,51,8,0,0,45,1,100,0,1
88,92,2,99,16,66,94,37,70,0,0,24,42,65,100,100,8
0,76,30,48,53,9,11,0,47,34,97,66,100,100,38,85,8
69,100,44,77,5,50,0,28,67,23,100,44,95,29,89,0,4
10,100,0,60,14,18,60,0,100,24,96,66,58,95,19,73,0
0,88,59,100,89,72,82,40,63,9,28,0,25,25,100,27,7
5,97,9,61,37,25,0,0,7,32,56,64,100,96,37,100,8
0,55,46,58,73,82,100,100,92,75,89,50,84,25,89,0,1
88,100,29,100,30,74,85,83,100,67,97,27,57,0,0,5,9
53,64,73,100,70,83,67,42,36,11,0,0,49,4,100,9,1
9,88,22,100,26,65,16,31,0,5,33,1,66,0,100,3,2
99,88,74,100,56,75,100,85,99,57,89,17,46,0,0,4,9
76,67,75,100,0,77,49,40,83,0,5,12,36,52,100,87,8
100,100,55,82,23,54,0,23,33,0,87,15,66,44,11,40,6
100,100,70,86,53,72,37,58,20,43,10,29,0,14,13,0,1
21,85,57,100,63,71,30,55,85,47,100,15,48,0,0,11,3
14,93,0,54,52,31,24,0,2,29,4,78,44,96,100,100,5
45,100,12,79,0,52,62,40,100,56,88,55,78,27,68,0,4
0,94,33,100,52,83,64,65,77,47,100,30,89,13,52,0,3
47,100,12,70,0,41,65,43,100,49,51,69,49,33,50,0,4
18,72,25,100,24,70,22,34,17,0,0,2,51,2,100,2,1
28,77,40,100,49,67,29,32,0,18,32,14,66,0,100,18,2
0,55,20,68,65,88,100,100,76,75,51,50,28,25,11,0,1
0,54,47,78,69,100,53,68,33,35,0,6,31,0,100,7,1
100,100,64,78,33,56,13,32,3,8,54,0,54,17,0,9,6
57,93,18,71,0,34,19,0,64,4,96,34,100,73,69,100,0
96,36,83,81,42,100,9,65,0,20,42,0,88,20,100,62,0
11,64,23,100,52,84,34,45,5,10,0,0,50,3,100,5,2
62,81,22,80,0,38,23,0,71,4,100,43,84,88,40,100,0
0,99,54,100,78,72,73,39,71,6,48,0,45,14,100,16,7
25,100,1,63,0,21,41,0,87,16,100,57,74,93,25,89,0
17,100,21,85,0,53,45,47,96,57,92,61,98,28,100,0,4
25,70,40,100,68,81,47,46,18,14,0,0,53,3,100,12,2
81,80,53,100,43,73,87,88,100,59,88,16,46,0,0,0,9
56,97,24,69,100,58,96,17,25,0,5,42,0,85,75,100,5
31,100,2,56,12,3,60,0,100,35,91,85,42,90,0,60,0
53,100,16,78,0,47,59,38,100,63,86,58,58,29,29,0,4
78,75,51,100,8,75,47,58,85,60,100,20,64,0,0,1,9
48,81,5,96,53,100,55,68,24,38,0,7,48,0,100,2,2
0,70,32,100,87,94,99,54,92,13,55,0,42,20,100,27,7
30,91,72,60,91,96,47,100,95,75,100,19,52,0,0,1,9
28,100,28,72,0,39,39,41,100,54,98,60,96,25,91,0,4
62,100,0,77,68,43,100,4,7,0,21,39,88,73,15,90,8
27,76,41,100,100,94,79,66,86,45,94,16,39,0,0,10,3
100,92,65,100,46,85,49,58,77,42,67,18,35,6,0,0,5
46,100,28,86,6,42,23,0,82,13,100,56,62,92,0,88,0
72,87,29,100,0,67,50,56,92,79,100,45,98,6,45,0,9
42,97,4,72,33,33,42,0,0,22,56,54,100,89,44,100,8
100,100,60,99,27,83,15,52,47,44,76,26,42,7,0,0,5
15,100,0,84,6,64,65,60,100,62,81,42,71,21,73,0,4
47,50,88,41,100,1,0,0,18,41,88,76,84,100,12,73,8
0,89,59,100,100,74,68,36,27,0,53,1,95,28,15,34,7
0,54,30,84,54,100,53,64,46,27,5,0,41,0,100,4,1
0,97,49,100,100,97,99,66,69,33,42,0,22,33,74,34,7
0,93,64,100,100,79,54,55,23,43,86,34,74,5,10,0,3
100,100,62,85,34,58,11,31,0,3,48,0,81,24,34,23,6
67,86,100,84,66,100,56,79,96,66,96,23,52,0,0,15,9
100,80,66,55,22,67,55,100,100,80,94,40,59,5,0,0,9
75,69,79,100,14,88,71,70,92,84,100,36,58,0,0,9,9
100,100,71,77,49,52,29,29,22,4,58,0,44,19,0,7,6
87,100,11,90,62,63,100,28,53,0,0,23,45,57,94,89,8
77,100,48,75,16,52,0,26,47,18,100,36,89,25,79,0,4
74,100,47,82,54,43,54,4,0,0,28,31,78,55,100,89,8
76,100,100,94,88,77,76,61,60,46,40,30,20,14,0,0,1
85,90,31,100,31,64,88,80,98,71,100,32,65,0,0,13,9
