@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
95,88,59,100,51,67,100,81,98,65,92,28,59,0,0,4,9
62,80,5,65,2,100,64,94,90,58,100,19,57,0,0,24,9
0,94,8,99,55,100,95,89,100,65,82,41,55,20,26,0,7
68,100,59,72,25,44,0,33,54,32,100,35,98,35,86,0,4
0,71,24,100,60,100,61,63,41,29,16,0,58,3,100,2,2
86,62,21,57,0,80,51,100,98,82,100,54,88,27,84,0,9
49,83,11,70,0,24,39,0,89,20,100,62,69,100,35,79,0
69,100,52,50,100,65,64,93,82,70,96,49,61,0,0,4,9
0,81,9,100,40,85,33,54,11,26,18,9,60,4,100,0,2
73,92,0,100,23,63,77,31,50,0,7,30,52,66,100,98,8
34,99,14,98,68,100,84,68,70,43,100,11,53,0,0,8,3
81,100,39,77,17,42,22,5,78,0,100,31,45,46,0,27,6
0,0,44,16,80,41,100,70,86,100,38,95,33,68,83,59,9
89,100,34,81,9,54,0,25,26,0,98,6,100,26,32,25,6
19,68,44,100,81,82,67,44,30,18,0,7,50,5,100,0,2
100,100,61,96,33,73,11,48,0,21,24,0,59,15,17,22,6
100,74,69,100,16,88,47,76,100,74,91,37,54,8,0,0,9
0,92,49,100,100,95,93,70,93,44,99,18,51,7,0,0,3
47,80,57,100,100,90,70,63,93,34,74,5,28,0,0,25,3
39,82,69,100,96,80,60,61,100,44,88,14,43,0,0,10,3
49,49,100,79,54,100,8,68,35,27,0,0,6,35,71,63,8
100,100,56,92,38,78,25,62,16,47,9,31,3,16,0,0,1
0,55,40,63,77,79,100,100,91,76,88,50,88,24,94,0,1
11,35,43,60,83,84,100,100,60,75,31,51,9,25,0,0,1
70,100,27,95,49,70,93,87,90,50,100,9,52,0,0,4,9
24,90,76,71,65,100,30,72,93,72,100,33,61,0,0,18,9
23,79,0,65,3,19,44,0,88,18,100,62,71,100,26,96,0
0,37,39,53,71,76,100,100,88,81,67,53,45,25,17,0,1
44,95,1,72,39,36,38,0,0,24,49,57,100,90,34,100,8
100,100,54,84,18,58,0,27,24,0,78,1,62,29,6,34,6
0,91,40,100,85,91,73,46,62,0,38,3,49,32,100,35,7
2,79,48,100,77,83,60,53,100,28,83,0,23,1,0,30,3
55,100,9,78,0,36,29,0,83,17,100,58,79,97,21,89,0
63,100,28,79,4,51,0,21,37,0,100,9,68,27,7,19,6
43,83,54,100,73,79,51,60,100,49,88,19,42,0,0,10,3
25,72,59,100,56,90,52,53,41,16,0,0,45,2,100,2,1
39,77,0,43,13,2,67,0,96,39,100,84,54,100,5,76,0
0,77,49,100,100,74,85,37,58,0,93,13,69,48,5,74,8
41,80,54,100,92,83,76,49,43,19,0,0,43,17,100,2,2
95,31,44,2,0,26,11,69,60,100,100,73,84,30,40,0,0
84,85,37,100,0,72,58,65,100,93,82,66,65,33,61,0,9
100,100,54,84,18,59,0,29,21,1,75,0,92,27,51,48,6
29,87,66,100,100,97,74,76,69,52,72,29,38,12,0,0,3
25,74,47,100,66,74,41,44,4,20,0,9,49,1,100,0,2
0,80,34,100,86,100,83,73,51,50,100,37,85,12,36,0,3
73,94,26,99,0,57,16,7,64,0,100,36,94,87,48,100,0
29,87,100,100,83,97,10,84,31,63,93,46,66,17,0,0,5
96,100,55,79,68,64,100,89,99,57,84,25,46,1,0,0,9
72,64,54,100,24,73,54,36,45,0,0,19,41,53,100,80,8
0,83,35,100,73,89,70,45,67,0,46,10,57,32,100,33,7
30,68,63,39,77,0,0,6,44,41,100,75,63,100,9,69,8
0,82,42,100,100,90,86,62,46,39,1,17,26,1,93,0,2
0,94,9,35,42,7,78,0,100,41,73,85,37,100,8,70,0
40,91,94,100,68,97,31,73,44,40,100,27,60,6,0,0,5
6,100,12,82,0,50,3,22,100,29,86,48,55,32,67,0,4
11,66,43,39,40,5,1,0,0,44,22,73,61,88,100,100,5
0,82,39,96,88,100,100,82,73,61,67,36,48,14,7,0,3
34,87,51,100,99,84,51,54,100,54,100,18,35,0,0,16,3
53,90,90,71,87,100,40,75,100,80,95,39,67,0,0,0,9
0,95,25,97,79,100,100,92,67,72,46,49,35,25,37,0,7
100,100,72,88,52,60,34,31,32,0,75,4,51,25,0,24,6
0,95,28,100,50,69,43,27,33,0,14,36,57,36,100,41,7
45,100,42,79,11,45,0,7,62,0,100,23,41,35,33,11,6
7,86,22,63,95,54,100,9,30,0,1,46,0,93,75,100,5
9,70,41,100,100,85,68,42,27,2,75,0,45,42,0,80,8
0,88,33,100,64,87,47,56,22,31,28,6,64,1,100,0,2
1,92,38,100,52,72,29,41,0,14,9,0,54,3,100,5,2
60,63,100,84,55,100,0,78,40,68,98,60,73,28,32,0,9
66,96,100,100,89,95,51,89,65,52,72,15,37,0,0,1,5
34,55,100,75,86,100,0,90,2,68,86,56,75,27,27,0,9
58,86,82,100,100,80,73,60,84,36,75,16,37,9,0,0,3
100,94,4,100,2,57,87,19,0,0,7,44,78,87,7,91,8
17,100,0,56,34,28,100,31,100,66,68,97,68,48,75,0,4
7,69,17,100,30,70,20,33,0,2,25,0,62,2,100,7,2
37,95,33,68,55,31,18,0,0,35,2,80,46,100,100,94,5
59,84,83,100,91,70,74,41,38,19,0,0,49,0,100,4,2
0,61,26,75,59,86,90,100,100,91,83,61,67,33,62,0,1
57,63,100,91,48,100,0,73,55,65,96,60,60,28,13,0,9
9,90,46,100,74,74,62,42,29,18,0,0,49,2,100,1,2
67,100,67,85,100,71,67,57,33,42,0,28,0,14,0,0,1
5,81,1,55,29,22,4,0,0,44,16,80,57,95,100,100,5
58,100,17,83,0,41,18,0,75,5,100,45,89,87,34,88,0
32,100,12,93,0,46,22,4,72,0,100,38,85,82,34,92,0
56,100,17,71,0,31,28,0,80,16,100,56,80,93,28,89,0
41,91,15,59,25,6,70,0,100,39,78,85,32,100,0,68,0
59,77,15,63,88,31,47,0,14,26,66,62,100,100,0,99,8
57,92,18,72,42,30,7,0,0,39,50,69,100,99,43,100,8
16,67,35,100,50,70,36,34,15,0,0,21,48,20,100,9,2
0,95,14,100,60,99,100,100,61,86,43,58,33,29,32,0,7
68,100,44,64,0,36,42,38,100,41,86,73,59,38,52,0,4
72,100,22,84,0,54,5,21,50,0,100,15,75,42,21,34,6
56,91,35,57,100,97,23,100,50,58,99,88,75,32,0,0,9
52,100,0,83,16,60,85,55,100,72,66,54,43,27,20,0,4
44,69,70,100,89,75,59,40,19,14,0,13,51,11,100,0,2
64,100,22,69,55,35,16,0,0,16,12,63,42,97,100,96,5
100,100,39,93,43,59,70,25,32,0,0,24,34,56,79,84,8
98,76,59,100,16,76,74,42,77,0,0,9,31,48,100,76,8
35,77,44,100,100,99,71,69,80,39,90,7,33,0,0,24,3
41,69,78,60,100,100,37,97,57,69,89,54,66,7,0,0,9
0,94,39,100,54,63,55,20,47,0,19,32,58,35,100,36,7
69,72,100,100,35,91,0,57,59,60,100,61,71,25,18,0,9
95,100,57,84,33,50,22,12,66,0,100,24,47,22,0,6,6
40,100,7,58,51,41,13,0,0,25,5,75,35,98,100,98,5
37,85,73,100,100,77,72,50,99,39,84,9,40,0,0,14,3
0,30,29,53,65,77,100,100,100,80,85,53,73,27,69,0,1
20,79,30,100,100,99,66,71,45,59,97,40,70,11,0,0,3
62,95,12,76,74,39,100,0,21,6,30,57,65,100,0,66,8
14,63,1,32,34,0,78,4,100,47,79,92,37,100,0,71,0
81,100,56,78,22,54,0,30,46,14,100,27,100,25,87,0,4
13,81,24,100,89,97,100,75,63,52,97,22,55,0,0,12,3
9,77,0,28,33,0,74,16,100,56,77,95,33,100,1,68,0
90,100,53,75,16,45,0,35,52,35,100,44,96,41,87,0,4
0,92,44,100,91,93,100,56,85,18,61,0,40,27,86,35,7
15,52,29,87,31,100,31,64,29,27,0,1,40,0,100,1,1
44,82,42,51,100,77,47,100,0,81,74,69,54,35,36,0,9
30,96,0,64,10,23,50,0,89,25,100,65,76,100,25,96,0
28,68,37,100,96,94,82,47,66,0,100,6,46,36,0,70,8
0,45,35,66,74,90,100,100,78,75,52,50,30,25,24,0,1
69,100,27,79,3,51,8,21,51,0,100,3,56,22,0,28,6
0,37,35,58,70,80,100,100,86,75,70,50,56,25,49,0,1
64,100,19,66,0,24,64,19,100,45,98,88,78,46,69,0,4
74,100,40,77,0,53,44,45,100,51,76,54,51,27,35,0,4
0,88,50,100,83,85,52,61,62,38,100,18,57,1,3,0,3
20,65,43,94,76,100,58,64,44,27,0,1,18,4,100,0,1
0,89,23,100,79,94,73,48,51,2,31,0,42,31,100,30,7
62,100,38,71,0,46,6,41,58,33,100,52,83,34,72,0,4
2,83,32,100,69,84,41,59,76,40,100,15,54,0,0,10,3
55,100,16,89,0,59,4,28,34,0,100,1,90,25,32,10,6
100,100,66,99,23,69,0,35,17,1,94,0,86,30,10,29,6
100,100,58,95,20,71,0,43,7,13,58,0,97,21,54,33,6
34,89,0,64,47,49,61,8,25,0,33,53,45,100,100,92,5
100,100,63,99,29,74,3,43,0,6,41,0,66,22,25,31,6
0,94,45,100,70,76,32,58,86,52,100,22,56,0,2,1,3
20,73,57,44,76,2,0,0,40,40,100,76,77,100,22,65,8
0,87,56,100,80,70,62,35,56,0,11,28,11,43,100,49,7
29,100,14,81,0,50,64,44,100,62,92,64,84,32,83,0,4
13,79,31,100,73,82,59,45,17,19,0,23,53,17,100,0,2
1,91,44,100,75,81,39,57,3,34,0,7,50,0,100,2,2
100,91,85,100,49,78,18,52,0,23,25,0,69,9,30,20,6
15,79,50,100,74,78,39,52,82,42,100,14,54,0,0,4,3
32,76,60,100,77,79,56,50,26,25,0,3,50,4,100,0,2
20,98,97,100,100,99,31,88,41,57,97,30,57,0,0,13,5
91,67,83,100,25,86,24,43,41,0,0,6,36,33,100,36,8
89,94,56,100,15,83,34,56,89,54,100,19,55,0,0,10,5
20,75,32,25,66,0,100,8,98,59,68,90,32,100,0,78,0
100,97,62,100,33,86,38,61,72,51,63,21,36,0,0,0,5
0,100,13,72,87,78,58,97,49,80,100,58,70,29,47,0,9
4,100,18,98,0,58,43,38,100,48,97,79,80,41,77,0,4
11,70,0,31,32,0,89,9,100,47,78,84,27,100,2,66,0
64,100,41,71,5,43,0,36,57,36,100,49,88,36,87,0,4
0,55,20,77,53,100,73,91,93,68,100,45,93,22,47,0,1
82,83,39,100,10,64,71,33,72,0,0,10,42,48,100,82,8
31,74,71,100,74,79,62,35,44,0,0,4,50,4,100,7,1
60,62,92,72,100,100,30,82,0,54,73,68,73,40,51,0,9
0,81,41,100,76,81,69,40,55,0,30,16,51,31,100,32,7
93,67,83,100,35,88,71,85,100,93,72,59,39,28,0,0,9
49,100,8,93,0,60,45,82,61,57,100,28,73,0,8,2,9
66,100,28,84,8,50,14,14,61,0,100,21,51,36,0,28,6
20,73,39,100,55,69,32,31,0,4,22,0,61,1,100,2,2
13,65,0,94,38,98,78,100,100,93,83,63,67,32,57,0,7
0,42,44,64,74,87,100,100,79,75,67,50,59,25,56,0,1
32,84,52,43,94,72,36,100,33,80,100,56,74,15,0,0,9
49,92,58,48,66,4,0,0,39,36,100,65,92,100,25,88,8
0,86,22,100,49,92,46,63,35,35,45,9,72,1,100,0,2
0,100,60,99,68,68,59,34,54,0,100,15,68,35,8,44,7
35,90,43,61,62,25,21,0,0,19,17,59,46,93,100,100,5
0,55,37,75,80,94,100,100,80,76,63,51,47,25,39,0,1
0,65,28,36,41,0,19,4,5,40,7,79,50,97,100,100,5
0,88,46,100,83,78,66,39,45,0,15,15,32,37,100,38,7
28,97,2,70,47,39,61,0,24,24,0,67,39,94,100,100,5
0,94,39,100,86,100,100,88,70,69,46,47,32,24,40,0,7
0,100,58,92,100,74,76,38,63,0,96,12,81,38,24,50,7
0,79,6,64,41,51,84,21,23,0,16,51,25,100,100,94,5
15,91,68,100,81,82,44,56,59,39,100,20,54,1,0,0,3
6,91,0,43,25,0,78,9,100,53,82,98,32,100,13,55,0
45,78,75,100,100,76,82,43,48,16,0,0,33,8,88,10,2
100,71,44,70,53,100,85,86,86,51,90,16,50,0,0,19,9
0,65,52,78,77,100,77,89,76,66,76,43,77,19,100,0,1
0,95,63,100,95,85,75,43,64,0,33,14,35,43,100,51,7
97,100,83,95,40,69,10,42,10,14,97,0,100,17,0,9,6
22,100,12,71,0,41,30,26,100,27,99,42,74,30,73,0,4
23,100,0,65,7,21,44,0,89,16,100,56,72,91,28,96,0
0,100,62,99,100,92,66,61,43,25,21,0,11,34,73,37,7
51,100,10,75,0,33,31,0,82,6,100,44,75,82,28,90,0
21,65,80,84,100,100,80,72,75,43,66,14,0,3,29,0,1
34,100,0,77,11,25,56,0,100,17,99,69,52,83,34,45,0
0,77,18,100,62,100,71,72,72,41,100,17,75,0,32,4,3
0,83,43,100,77,78,45,49,61,44,100,21,58,0,4,6,3
0,88,39,74,88,97,13,100,34,89,100,74,81,35,51,0,9
0,12,25,38,48,65,77,90,100,100,97,66,91,32,88,0,1
83,100,47,77,9,51,0,43,59,44,100,58,84,32,87,0,4
8,90,4,58,66,36,44,0,2,19,0,63,25,99,100,100,5
100,88,67,100,31,80,61,55,100,34,95,5,45,3,0,0,5
0,53,30,82,62,100,52,61,50,21,20,3,45,0,100,3,1
65,100,36,87,0,59,87,63,100,82,75,83,51,41,29,0,4
0,98,30,100,66,98,100,93,76,71,56,46,47,17,43,0,7
0,100,24,100,63,99,100,93,81,69,57,44,39,18,32,0,7
19,100,35,97,20,59,0,40,65,38,94,56,95,34,100,0,4
67,100,29,73,0,38,9,0,78,10,100,47,41,37,10,2,6
0,75,24,100,64,95,57,66,96,50,100,19,64,0,22,3,3
44,100,40,67,0,38,83,39,100,67,97,78,96,39,91,0,4
42,100,20,80,0,47,39,38,100,37,98,66,83,31,83,0,4
53,89,59,68,77,100,38,89,100,74,93,42,57,0,0,20,9
0,52,20,83,56,100,79,84,58,52,36,20,59,1,100,0,2
12,52,65,54,100,23,47,0,39,33,74,67,68,100,0,90,8
71,82,100,100,44,69,0,35,8,0,90,12,75,32,5,11,6
77,100,41,71,0,40,7,18,75,30,100,52,70,37,57,0,4
100,76,41,59,25,82,80,100,89,64,90,27,59,0,0,16,9
29,81,20,63,50,27,15,0,0,33,8,75,46,100,100,91,5
40,100,70,60,90,100,31,94,84,63,100,31,52,0,0,28,9
0,54,35,70,88,93,100,100,71,75,45,50,27,25,25,0,1
2,100,0,55,15,16,53,0,89,18,100,59,74,91,36,79,0
90,100,0,96,8,65,83,83,100,96,85,64,75,32,81,0,9
39,96,24,66,100,94,19,100,30,76,95,69,70,28,0,0,9
0,65,24,95,56,100,54,59,34,23,33,0,66,4,100,5,2
0,67,52,79,81,100,88,87,88,64,88,41,90,18,100,0,1
34,93,7,61,0,25,34,0,81,12,100,46,98,83,62,100,0
6,97,63,100,95,79,48,60,67,52,100,28,56,8,0,0,3
99,100,41,89,4,61,0,26,42,0,100,4,75,33,16,38,6
60,100,47,71,19,38,0,32,52,34,100,43,97,37,83,0,4
52,100,48,66,91,45,48,10,0,0,20,49,39,98,100,100,5
3,100,0,83,2,53,49,40,100,52,92,57,71,29,60,0,4
96,43,63,0,1,7,0,57,38,100,100,94,81,45,36,7,0
33,100,16,84,0,62,24,41,100,48,98,46,91,23,96,0,4
0,78,34,96,87,100,100,82,59,63,67,39,55,15,11,0,3
19,89,64,100,70,61,41,27,0,4,4,3,52,4,100,0,2
63,100,41,72,0,46,4,39,58,32,100,52,86,37,77,0,4
0,54,53,76,98,100,91,94,84,68,79,42,70,16,100,0,1
51,81,86,100,81,85,81,58,88,31,56,6,0,0,100,2,1
34,100,28,92,0,55,46,37,100,38,80,76,65,40,54,0,4
41,100,0,82,18,50,81,39,100,58,68,65,37,33,13,0,4
0,95,40,100,59,80,32,56,5,32,14,7,57,0,100,1,2
39,86,78,61,100,100,33,85,83,74,83,54,75,6,0,0,9
0,81,44,100,100,86,79,45,49,5,29,0,26,34,90,32,7
59,100,17,69,0,31,32,0,86,22,100,61,78,97,16,96,0
76,76,47,100,0,84,48,66,83,68,100,33,87,0,26,0,9
32,97,34,58,61,21,0,0,5,35,55,66,100,100,39,93,8
72,91,21,75,13,30,53,0,100,24,100,69,55,100,0,88,0
53,100,30,82,0,61,2,39,79,40,100,44,84,21,100,0,4
42,100,15,73,0,45,4,17,51,0,100,16,92,43,34,39,6
3,88,0,51,16,10,64,0,98,34,100,76,56,100,5,85,0
34,89,96,100,93,99,24,86,60,72,100,46,63,16,0,0,5
78,91,11,100,6,67,38,34,51,0,0,20,35,51,100,72,8
13,87,61,100,100,86,69,59,73,51,87,21,46,0,0,5,3
15,100,20,55,76,48,69,0,20,10,0,61,38,95,100,99,5
0,90,62,100,100,82,78,48,63,13,52,0,24,31,85,44,7
0,39,35,59,65,81,100,100,95,75,87,50,78,25,77,0,1
16,78,44,100,95,95,75,66,51,43,100,31,59,9,0,0,3
59,86,87,100,100,75,68,52,76,36,97,13,51,0,0,5,3
0,95,36,100,77,83,76,40,54,0,26,24,54,34,100,39,7
74,100,50,65,0,37,3,36,74,39,100,61,70,39,51,0,4
0,75,14,31,47,0,89,10,100,54,76,93,35,100,13,62,0
45,100,23,55,27,4,73,0,100,45,85,93,30,95,0,53,0
0,85,33,100,82,80,51,56,67,45,100,17,53,0,11,20,3
62,56,100,83,52,100,0,77,66,78,93,57,65,28,33,0,9
100,100,46,90,13,60,0,28,30,0,83,16,85,49,30,43,6
69,76,77,100,100,83,74,58,93,35,86,7,43,0,0,6,3
22,62,16,24,47,0,89,14,100,52,76,86,34,100,0,78,0
59,100,24,75,0,46,0,16,49,0,100,13,60,32,3,25,6
6,87,50,100,62,81,22,57,70,46,100,20,59,0,0,4,3
20,86,0,73,82,85,35,100,19,45,30,0,100,33,24,54,8
0,98,54,100,79,67,56,31,20,0,6,33,40,49,100,44,7
0,92,35,100,82,80,75,40,67,0,41,8,42,33,100,34,7
25,72,34,100,73,91,60,50,30,16,0,9,50,9,100,0,2
21,79,14,100,61,75,51,35,0,12,16,10,79,0,100,30,2
14,81,23,100,81,97,61,66,60,50,100,33,60,7,0,0,3
0,75,15,53,77,22,33,0,20,34,72,67,100,100,5,89,8
38,88,80,100,100,82,75,58,99,35,76,10,33,0,0,19,3
40,100,21,86,0,49,2,10,53,0,100,19,61,33,14,16,6
93,95,40,98,9,62,0,21,47,0,100,22,99,63,69,100,0
0,88,39,100,79,89,76,62,55,36,27,15,54,3,100,0,2
35,91,46,100,20,65,4,29,38,0,100,20,38,37,0,8,6
0,93,59,100,100,80,76,46,58,12,42,0,9,32,69,42,7
0,80,23,100,57,99,66,70,52,41,38,12,65,0,100,0,2
31,100,17,75,0,44,2,15,60,20,100,43,80,31,80,0,4
24,70,38,100,79,88,67,50,34,20,0,11,50,6,100,0,2
33,100,21,70,0,37,29,27,83,35,100,62,88,35,80,0,4
44,93,4,83,43,42,40,0,0,16,48,52,100,86,49,100,8
45,100,0,93,33,74,53,80,70,45,100,15,63,0,10,2,9
0,100,48,97,100,84,86,43,76,2,98,0,95,30,40,43,7
0,91,51,100,79,81,64,50,58,17,55,0,41,27,100,34,7
81,67,72,100,0,83,31,50,100,66,94,51,83,11,4,0,9
39,85,18,100,20,67,67,76,83,71,100,29,61,0,0,13,9
25,95,0,69,10,34,92,37,100,69,62,100,69,50,70,0,4
19,97,0,69,72,60,85,20,19,0,11,47,26,96,100,100,5
9,97,56,100,91,72,74,36,58,0,100,22,63,34,0,34,7
33,79,83,99,100,100,47,84,0,62,22,38,53,14,1,0,5
24,100,0,78,2,45,80,45,100,75,72,71,37,36,8,0,4
30,83,61,100,93,81,53,59,89,48,100,19,56,0,0,0,3
10,100,26,94,18,72,0,50,41,36,100,43,72,22,77,0,4
25,94,0,52,12,7,64,0,100,36,90,80,40,100,0,71,0
0,57,14,73,54,90,100,100,100,74,80,47,55,22,49,0,1
21,100,9,96,0,68,39,51,100,59,99,57,91,29,89,0,4
42,76,74,43,100,76,42,100,66,72,100,38,71,1,0,0,9
0,95,43,100,89,91,59,68,82,45,100,22,55,7,1,0,3
41,80,73,100,92,76,57,50,100,40,86,9,37,0,0,23,3
77,100,11,67,100,72,43,99,36,32,0,0,84,2,30,46,8
38,100,20,61,26,20,65,0,100,27,92,67,48,85,0,79,0
0,84,36,100,65,78,53,46,22,19,15,17,62,19,100,0,2
58,100,21,85,0,52,3,17,51,0,100,17,60,35,12,19,6
62,79,70,100,87,73,61,41,20,16,0,26,54,22,100,0,2
15,95,0,55,2,15,48,0,92,28,100,68,63,100,6,98,0
100,100,45,85,12,55,0,20,45,0,94,20,59,45,3,31,6
76,100,33,83,0,55,43,39,100,52,87,55,48,28,15,0,4
21,91,59,100,62,66,34,36,0,11,19,13,59,0,100,9,2
0,91,44,100,58,77,48,39,47,0,25,19,53,39,100,47,7
10,97,0,46,20,0,70,12,100,55,87,100,37,86,10,43,0
60,100,18,97,0,49,23,3,75,0,100,45,82,91,32,89,0
0,80,28,100,53,82,31,53,4,27,14,3,58,4,100,0,2
67,76,87,100,96,74,70,50,100,26,76,1,34,0,0,20,3
53,70,71,100,68,58,38,23,0,7,22,30,63,21,100,0,2
26,59,43,100,55,68,35,25,0,0,17,14,59,3,100,10,2
41,80,60,100,100,97,98,73,94,48,75,26,42,9,0,0,3
40,100,0,58,20,16,92,10,100,49,77,100,66,54,62,0,4
59,100,6,57,100,72,26,86,64,46,0,0,91,10,35,34,8
18,64,37,100,40,99,39,59,38,19,0,0,47,0,100,1,1
83,100,50,85,18,52,10,14,59,0,100,24,51,36,0,18,6
100,100,62,84,35,57,19,24,40,0,72,18,37,31,0,14,6
88,89,46,100,13,76,23,43,76,50,100,21,55,0,0,6,5
0,100,45,95,100,89,87,48,62,9,38,0,29,37,87,40,7
0,45,29,67,62,89,100,100,84,75,65,50,53,26,49,0,1
0,87,38,100,88,88,68,58,47,39,100,28,96,0,41,1,3
36,79,61,100,72,75,55,51,100,38,96,10,48,0,0,2,3
7,91,6,50,71,40,74,0,12,13,0,56,16,94,100,100,5
0,82,42,100,77,82,62,41,47,0,15,26,50,36,100,30,7
23,90,0,47,16,0,74,12,100,57,76,100,20,79,2,33,0
35,90,88,100,81,79,44,62,94,44,100,18,54,0,0,8,3
100,97,69,100,34,69,13,33,31,0,90,4,55,24,0,10,6
22,100,0,81,40,60,100,66,91,99,64,67,46,34,34,0,4
11,23,44,0,87,15,100,50,83,84,41,100,0,80,2,46,0
49,90,81,100,96,69,74,38,24,20,0,32,58,21,100,0,2
3,94,0,100,76,100,100,92,64,70,39,46,26,21,33,0,7
50,100,17,78,0,46,5,15,54,0,100,17,68,32,26,10,6
23,78,51,100,100,78,70,40,40,0,78,2,37,37,0,74,8
40,80,60,100,100,89,59,64,60,48,100,27,60,2,0,0,3
32,82,67,100,100,85,69,58,70,36,88,10,44,0,0,7,3
0,58,6,67,53,85,100,100,76,75,52,51,34,26,40,0,1
91,100,42,86,0,11,52,0,100,70,39,77,76,71,21,7,0
0,100,63,100,79,71,61,36,47,0,21,5,36,29,100,31,7
0,51,20,66,52,84,85,100,100,86,85,57,68,29,58,0,1
39,96,57,59,100,94,34,100,61,66,78,66,71,15,0,0,9
15,100,0,78,3,46,66,43,100,58,95,72,92,36,90,0,4
84,90,0,91,51,56,98,19,36,0,43,40,100,75,62,100,8
0,52,71,71,100,100,80,64,77,26,60,5,3,3,89,0,1
34,65,42,37,39,5,0,0,6,35,27,67,61,88,100,100,5
0,62,33,81,70,99,100,100,85,75,67,50,51,25,37,0,1
0,49,40,59,72,79,100,100,85,74,69,48,53,21,51,0,1
93,100,39,81,10,46,11,7,71,2,100,35,37,32,0,0,6
0,78,29,100,94,86,70,48,42,11,32,0,25,36,100,40,7
40,100,0,81,15,58,100,57,47,87,50,88,40,42,36,0,4
34,89,3,70,1,25,49,0,100,23,100,67,56,99,0,100,0
100,100,67,98,41,80,44,50,78,42,68,16,35,2,0,0,5
0,93,40,100,57,61,51,17,35,0,12,37,54,48,100,49,7
100,100,49,77,17,51,2,24,24,0,100,10,73,35,0,42,6
32,96,70,100,12,95,32,66,89,62,100,22,51,0,0,16,5
76,100,31,87,1,52,0,14,61,0,100,27,50,42,1,21,6
0,39,30,69,48,100,39,69,41,35,33,5,31,2,100,0,1
61,100,24,88,21,49,26,9,0,0,7,37,51,60,100,78,8
0,98,39,100,71,80,72,39,69,0,48,29,60,50,100,55,7
0,93,41,100,62,75,44,39,26,3,5,0,29,19,100,28,7
3,74,33,100,52,71,33,34,3,2,0,4,51,0,100,1,2
36,100,3,88,0,64,54,55,100,67,73,45,46,23,29,0,4
20,57,0,20,40,0,83,23,100,62,87,100,40,88,11,53,0
0,77,34,100,82,97,72,64,39,36,4,10,48,1,100,0,2
0,87,27,100,55,87,68,68,82,50,100,32,100,13,73,0,3
70,100,54,86,29,53,23,16,69,0,100,23,50,36,0,21,6
75,100,31,92,1,55,0,10,46,0,84,31,100,73,68,99,0
87,100,49,77,19,52,0,24,25,0,83,2,100,25,45,31,6
21,65,9,25,40,0,79,25,100,61,87,98,40,100,0,80,0
77,100,28,90,0,50,15,10,72,0,100,33,48,45,21,11,6
19,90,2,64,15,24,62,0,100,30,97,71,55,100,0,92,0
0,98,49,100,64,89,47,44,42,0,8,37,48,49,100,51,7
0,100,81,100,68,62,34,26,24,0,92,28,100,50,5,46,7
0,86,52,100,100,80,99,36,65,0,26,3,34,38,90,49,7
10,68,35,100,59,72,37,30,0,3,15,14,58,2,100,0,2
46,100,38,76,0,48,47,48,100,67,91,64,70,31,44,0,4
88,83,71,100,44,78,86,77,100,64,87,21,46,1,0,0,9
0,50,32,76,60,100,63,64,62,29,30,6,40,1,100,0,1
0,89,58,100,88,87,60,44,32,0,22,3,39,33,100,40,7
49,100,16,85,0,64,20,47,88,51,100,43,84,22,71,0,4
0,96,43,100,76,92,54,48,36,0,21,13,56,32,100,36,7
49,80,46,69,65,27,30,0,0,33,49,67,100,100,27,99,8
0,92,28,100,67,74,70,35,48,0,5,24,45,34,100,34,7
14,90,65,100,100,84,57,65,71,53,91,26,56,3,0,0,3
74,100,47,84,0,66,23,53,84,42,100,44,60,23,33,0,4
6,97,62,100,89,70,62,34,42,0,100,25,76,40,0,36,7
0,54,53,37,52,0,22,6,57,39,92,72,100,100,48,77,8
0,95,27,100,57,71,45,31,33,0,3,36,36,51,100,53,7
13,78,77,78,74,100,0,89,49,78,99,71,91,35,100,0,9
35,83,0,45,0,0,51,0,91,35,100,82,56,100,14,74,0
41,100,3,64,0,13,50,0,95,31,100,80,50,87,22,44,0
37,55,41,86,100,100,97,71,83,53,96,23,49,0,0,9,3
70,100,33,89,0,56,2,18,62,0,100,27,40,43,0,17,6
100,100,71,93,38,65,16,33,29,0,76,7,35,19,0,14,6
38,100,0,71,19,44,91,41,100,58,71,77,63,38,61,0,4
100,100,65,88,26,61,0,30,13,0,71,6,61,34,2,34,6
24,84,0,42,11,0,61,9,95,44,100,89,54,100,14,70,0
72,89,88,80,71,100,72,85,100,57,87,18,41,0,0,21,9
0,83,52,100,100,82,80,41,53,0,30,3,33,40,99,45,7
100,64,91,100,40,82,80,61,97,76,99,31,61,0,0,2,9
92,93,38,100,44,62,100,84,91,75,94,29,53,0,0,23,9
53,100,3,75,0,43,76,41,100,74,73,61,38,31,7,0,4
46,100,30,79,0,51,43,38,86,47,100,64,81,32,71,0,4
80,82,23,83,0,96,67,100,100,77,91,51,67,25,45,0,9
80,100,22,76,58,36,100,0,0,7,12,38,96,65,44,91,8
72,100,34,82,0,59,51,53,100,48,99,51,71,26,51,0,4
