@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
43,100,15,71,0,35,13,0,71,20,100,54,100,91,39,97,0
43,91,79,100,63,67,34,38,0,14,11,13,56,9,100,0,2
27,100,41,75,0,48,43,47,84,56,100,68,93,31,82,0,4
51,91,46,56,29,15,0,0,36,33,72,64,100,100,48,92,8
0,0,33,12,66,35,90,61,100,89,57,100,25,79,58,60,9
59,100,20,78,0,46,8,13,66,0,100,23,46,36,14,14,6
56,87,91,100,81,72,61,58,100,41,87,12,38,0,0,12,3
26,93,61,100,69,74,79,55,100,32,81,8,41,0,0,4,3
73,100,12,90,0,55,65,61,100,71,99,32,65,0,3,6,9
7,89,52,100,81,82,46,59,55,37,100,18,56,3,0,0,3
73,66,32,81,100,100,95,87,64,65,27,43,5,22,0,0,1
60,100,35,75,8,47,0,17,46,0,100,12,70,26,25,6,6
95,100,50,82,19,58,0,31,18,6,73,0,100,14,44,12,6
0,43,32,60,65,80,99,100,100,81,88,54,79,26,84,0,1
0,78,30,100,62,91,48,59,24,31,14,3,57,1,100,0,2
91,92,27,100,0,71,67,63,100,90,85,66,81,33,88,0,9
41,79,56,100,89,82,65,55,84,38,100,9,51,0,0,5,3
100,100,69,89,46,60,27,30,32,0,68,18,40,35,0,18,6
51,100,17,77,17,21,63,0,100,42,83,93,29,99,0,52,0
51,88,41,100,10,63,10,20,57,0,100,26,53,42,0,26,6
0,95,46,100,87,84,78,44,63,6,42,0,41,37,100,44,7
0,93,32,99,81,100,100,92,84,69,70,46,60,23,59,0,7
0,64,31,79,72,100,100,98,87,74,74,49,72,24,82,0,1
0,82,27,100,35,70,18,40,6,8,41,0,78,1,100,3,2
73,98,14,78,19,0,100,41,56,100,0,58,76,85,14,13,0
39,84,17,56,31,11,74,0,100,38,87,81,44,100,0,87,0
25,100,2,74,5,23,51,0,100,20,98,71,55,99,0,96,0
46,100,1,69,0,33,64,29,100,42,75,84,65,46,62,0,4
49,73,61,100,0,84,42,42,81,0,26,10,43,56,100,86,8
100,100,57,97,21,68,0,37,10,6,78,0,82,23,9,19,6
34,93,92,100,53,92,0,73,49,61,100,40,86,10,26,0,5
100,100,59,90,20,62,0,31,15,0,78,1,78,29,12,21,6
55,80,68,100,85,77,68,49,100,28,80,2,34,0,0,21,3
33,70,68,100,68,78,61,36,42,5,0,2,50,2,100,0,1
75,100,47,77,17,53,0,28,67,15,100,39,97,25,94,0,4
69,91,10,95,34,46,50,0,0,23,62,50,100,87,36,100,8
24,90,46,70,100,91,45,100,0,77,66,73,69,38,45,0,9
35,85,89,100,100,96,36,88,33,54,95,40,60,6,0,0,5
33,80,67,100,100,76,80,38,42,12,0,6,42,19,87,0,2
29,100,18,58,29,13,78,0,100,38,82,81,36,98,0,65,0
26,91,0,59,33,44,53,10,15,0,22,51,39,95,100,100,5
24,78,37,100,54,62,31,27,0,18,45,10,88,0,100,31,2
15,73,48,100,64,77,38,43,8,11,0,21,48,15,100,0,2
34,91,0,98,42,100,83,94,100,71,86,46,62,23,46,0,7
25,100,95,96,100,70,72,43,55,15,45,0,0,23,43,34,7
100,100,67,92,37,69,13,43,0,14,30,0,51,21,11,20,6
74,81,46,100,0,74,66,64,97,71,100,34,76,0,6,8,9
0,69,43,84,89,100,100,95,74,71,51,47,34,21,16,0,1
11,100,24,67,54,32,39,0,8,29,0,71,43,88,100,90,5
28,58,25,97,68,100,69,59,44,22,0,0,47,10,100,1,2
100,99,43,100,8,68,38,32,25,0,0,30,41,63,95,86,8
13,74,0,44,31,0,86,4,100,55,67,100,18,84,23,30,0
28,94,42,57,42,18,2,0,0,37,16,78,56,95,100,100,5
36,70,53,99,100,100,88,68,85,43,91,13,47,0,0,12,3
0,41,25,63,60,81,95,100,100,83,88,55,76,27,67,0,1
9,97,0,48,22,1,75,0,100,46,87,97,39,100,5,58,0
11,82,45,100,93,91,77,64,82,40,100,14,53,3,0,0,3
0,64,2,26,35,0,77,12,100,46,96,85,58,100,19,80,0
50,100,31,75,0,50,40,40,94,49,100,47,62,25,33,0,4
31,96,44,76,24,100,41,50,48,7,0,0,49,14,100,23,1
0,33,66,60,100,100,48,78,84,37,52,0,30,32,85,68,8
59,100,9,64,0,23,61,17,100,28,73,82,57,60,50,0,4
50,89,66,100,82,73,50,54,100,48,93,17,47,0,0,3,3
77,83,74,100,97,81,70,56,100,35,86,10,43,0,0,7,3
0,69,28,100,100,97,77,55,40,15,86,0,38,33,9,72,8
72,100,11,75,0,44,87,50,100,68,59,96,49,48,54,0,4
0,69,60,82,100,100,90,79,81,58,69,37,67,16,69,0,1
28,87,70,100,68,68,40,39,5,13,0,9,51,8,100,0,2
0,72,18,100,68,98,63,73,89,41,100,5,53,0,6,12,3
0,79,26,100,55,76,37,31,16,0,11,40,55,52,100,62,7
89,81,66,100,51,69,97,88,96,60,100,14,51,0,0,12,9
58,100,35,74,0,42,33,40,96,42,100,66,88,36,94,0,4
19,68,32,100,68,79,59,39,25,10,0,4,50,4,100,0,2
0,82,38,100,79,84,46,56,60,38,100,18,56,0,12,6,3
100,94,66,100,24,86,19,51,65,40,90,14,48,0,0,3,5
0,89,50,100,85,78,70,39,56,0,30,13,43,35,100,45,7
0,100,68,94,95,77,67,47,41,15,29,0,28,30,100,33,7
15,94,57,100,59,66,33,35,0,8,7,0,53,2,100,1,2
73,100,26,78,5,43,13,8,69,0,100,31,44,36,0,9,6
5,94,66,100,100,76,98,49,71,22,34,0,0,25,78,37,7
0,54,46,77,100,100,79,80,71,55,65,30,56,5,100,0,1
47,73,61,100,100,83,79,52,96,38,90,6,43,0,0,17,3
63,81,92,100,100,70,76,38,43,10,0,0,46,4,97,7,2
0,81,38,100,71,82,54,41,33,0,26,14,43,46,100,55,7
86,100,33,81,66,67,100,91,99,65,95,33,62,6,0,0,9
49,85,49,61,71,25,27,0,8,37,0,79,42,99,100,100,5
0,80,44,100,74,70,52,33,20,0,5,30,45,41,100,41,7
0,0,35,8,69,31,93,62,100,100,69,100,57,64,64,26,9
0,100,93,100,100,78,62,40,33,0,13,5,1,39,94,43,7
40,94,0,65,51,39,51,0,11,15,5,63,35,93,100,100,5
95,100,46,80,13,53,0,25,28,0,100,10,62,32,8,18,6
0,90,22,62,79,45,56,0,22,40,4,93,25,99,100,100,5
46,66,100,82,59,100,0,80,41,64,94,56,62,27,24,0,9
72,63,21,54,0,80,46,100,95,84,100,50,78,18,34,0,9
92,100,8,87,54,50,100,15,0,0,5,37,64,73,48,99,8
31,94,85,100,100,77,78,49,59,21,43,0,0,19,51,25,7
68,94,49,100,78,88,42,61,0,37,25,16,79,8,100,0,2
65,94,100,100,82,83,71,67,41,50,18,33,6,17,0,0,1
15,83,50,100,100,94,79,71,76,48,91,20,50,2,0,0,3
0,88,25,100,100,81,89,48,55,15,26,0,0,31,98,37,7
31,81,70,98,100,100,58,87,42,58,78,32,42,9,0,0,5
27,95,0,62,59,47,42,0,1,4,5,54,31,95,100,100,5
22,90,5,55,68,52,76,9,4,0,0,43,17,87,100,100,5
99,81,53,100,0,83,50,67,100,78,99,34,69,0,8,2,9
63,100,21,81,0,51,7,19,56,0,100,17,54,33,0,19,6
0,70,6,98,46,100,76,77,50,46,24,17,58,0,100,1,2
20,100,4,86,0,66,2,46,37,29,100,38,72,20,70,0,4
0,67,8,21,45,0,85,10,100,51,75,89,36,100,7,71,0
22,99,0,54,50,55,56,0,14,2,22,66,48,100,100,96,5
0,61,35,82,95,100,100,90,70,68,45,46,22,23,12,0,1
0,43,33,61,69,79,100,100,93,79,83,53,78,26,74,0,1
60,89,69,100,100,88,69,68,48,47,76,29,40,13,0,0,3
42,67,69,100,79,59,47,22,2,0,0,16,50,24,100,19,2
100,79,84,100,45,87,95,95,99,72,67,40,33,10,0,0,9
100,100,0,87,0,73,17,58,33,44,33,29,50,15,67,0,1
84,54,26,47,0,75,40,100,93,90,100,55,70,24,25,0,9
100,87,96,100,49,73,11,44,0,10,60,0,73,27,16,27,6
62,83,27,69,70,26,47,0,0,34,63,66,100,98,19,100,8
15,55,0,35,15,1,54,0,88,19,100,53,80,85,45,100,0
96,65,63,100,0,80,35,48,87,74,100,39,75,0,0,2,9
69,97,37,54,57,0,0,4,30,46,100,66,84,100,12,94,8
0,85,38,100,88,94,86,67,64,41,100,21,82,0,30,1,3
27,73,15,37,41,0,81,7,100,50,78,92,37,100,0,77,0
46,90,100,99,100,100,46,94,12,69,53,40,50,6,0,0,5
51,100,17,70,0,32,19,0,69,10,100,42,90,79,45,97,0
21,80,29,47,85,44,62,0,20,19,0,67,37,100,100,98,5
7,91,34,60,77,100,0,69,8,39,32,0,100,43,8,39,8
100,94,60,100,47,61,94,67,95,52,99,8,50,0,0,2,9
0,91,44,100,74,78,71,51,48,26,12,5,42,0,100,1,2
0,71,71,94,89,100,76,74,73,49,78,23,84,3,100,0,1
0,95,62,100,96,71,58,36,31,0,100,20,94,38,1,42,7
83,71,75,100,31,85,72,74,100,62,86,26,51,0,0,5,9
60,100,46,70,9,40,0,38,57,31,100,53,91,36,75,0,4
14,87,44,65,71,100,0,87,44,69,94,72,100,23,36,0,9
0,90,38,100,77,95,68,69,87,50,100,19,70,0,32,6,3
55,100,16,79,0,39,5,0,61,1,100,31,67,61,5,67,0
84,97,40,79,0,39,9,0,62,26,100,67,71,100,15,80,0
100,98,60,100,12,99,28,64,73,58,78,21,39,0,0,3,5
9,81,5,24,54,0,99,38,100,94,48,100,8,56,0,4,0
54,100,0,78,47,62,63,20,13,0,18,49,40,95,100,95,5
13,72,27,98,93,100,100,75,58,54,85,37,56,14,0,0,3
95,100,56,93,18,62,0,27,37,0,100,8,74,32,15,16,6
84,100,53,78,18,50,0,20,39,0,100,14,70,37,3,34,6
0,69,35,100,100,94,69,49,26,8,71,0,36,40,15,83,8
80,80,18,66,0,84,51,100,78,77,78,50,78,24,100,0,9
12,84,36,100,0,65,46,44,100,57,83,75,53,38,28,0,4
32,81,70,100,95,83,69,55,35,31,0,9,49,2,100,0,2
100,84,49,78,79,39,84,0,0,13,37,50,93,85,18,100,8
26,100,0,71,41,50,97,52,100,87,81,67,67,34,59,0,4
34,87,70,100,100,92,83,67,73,40,77,14,41,1,0,0,3
38,100,10,67,0,28,26,0,73,13,100,45,76,77,29,88,0
27,96,0,59,1,10,38,0,75,20,100,59,75,97,36,100,0
16,65,27,100,50,70,33,33,0,3,1,0,50,5,100,4,2
42,79,53,100,68,75,48,48,17,24,0,10,50,7,100,0,2
0,55,58,77,100,100,89,97,63,73,37,49,11,24,0,0,1
34,100,9,76,0,50,51,35,100,52,89,51,86,24,85,0,4
20,63,42,100,36,88,30,46,23,4,0,2,50,0,100,4,1
87,75,29,75,0,89,55,100,100,84,90,54,63,26,31,0,9
13,100,0,98,8,57,80,54,100,66,71,95,48,48,34,0,4
14,93,47,100,56,70,35,41,1,18,0,0,50,1,100,1,2
34,68,63,100,65,65,36,29,0,0,6,9,52,16,100,7,2
3,74,21,100,26,66,10,32,0,0,34,0,67,6,100,6,2
8,100,0,57,22,9,72,0,100,43,78,94,32,95,7,48,0
42,96,17,70,0,30,24,0,69,11,100,44,92,84,49,100,0
66,98,55,70,98,68,100,100,57,92,33,62,16,31,0,0,0
100,97,69,100,39,86,59,62,78,36,63,9,30,2,0,0,5
63,100,25,80,0,48,0,12,54,0,100,24,70,43,21,20,6
5,70,34,100,85,83,56,52,75,43,100,12,41,0,0,20,3
31,100,12,65,0,26,28,0,71,22,100,55,93,92,44,89,0
100,81,52,100,6,75,0,39,31,6,90,0,68,30,10,19,6
27,50,66,35,46,0,7,31,46,68,100,100,41,100,0,64,8
3,100,0,58,40,98,20,85,28,35,2,3,2,0,100,4,1
24,77,54,100,81,83,59,52,100,36,95,10,48,0,0,5,3
26,95,58,100,73,74,55,47,27,23,0,0,49,2,100,2,2
0,91,40,100,64,72,54,36,45,0,13,30,45,42,100,45,7
54,89,100,100,71,91,42,64,63,50,83,27,49,2,0,0,5
5,100,52,100,96,79,84,38,60,0,100,13,53,34,0,49,7
0,78,36,100,81,87,62,57,84,51,100,18,57,0,12,13,3
0,80,35,84,84,100,100,89,82,67,63,44,41,22,22,0,1
100,100,57,100,29,77,22,54,65,53,61,16,22,0,0,9,5
72,88,13,100,0,67,28,30,22,0,3,34,51,62,100,90,8
0,65,46,80,88,100,100,94,76,69,53,45,29,20,26,0,1
50,100,20,60,32,13,84,0,100,45,79,90,25,98,0,56,0
0,100,62,89,71,59,54,29,40,0,2,20,5,42,100,49,7
38,100,18,88,0,61,15,37,52,35,90,38,100,26,91,0,4
45,100,4,75,0,47,80,39,100,64,82,57,66,28,68,0,4
69,45,100,75,66,100,9,82,0,48,65,53,98,38,87,0,9
88,81,43,100,31,74,86,69,100,57,86,17,38,0,0,7,9
26,93,15,77,97,45,95,1,0,0,42,45,100,88,23,100,8
69,100,86,68,98,98,32,81,100,77,98,51,82,6,0,0,9
18,84,15,44,39,4,83,0,100,43,83,84,37,100,0,71,0
100,100,76,78,53,57,33,35,24,12,59,0,53,19,0,21,6
24,86,21,63,66,32,27,0,1,25,0,72,37,100,100,99,5
10,63,43,100,100,85,75,43,35,6,61,0,58,35,0,66,8
32,91,11,68,0,23,42,0,85,27,100,71,66,100,20,75,0
100,100,58,83,30,56,19,25,46,0,84,16,52,40,0,46,6
89,100,42,84,12,53,7,20,60,0,100,20,50,38,0,19,6
71,100,40,70,19,35,21,0,79,4,100,35,42,43,0,21,6
16,89,76,100,100,100,32,90,22,62,81,41,67,3,0,0,5
23,73,60,100,54,76,40,34,22,0,0,15,50,14,100,14,1
1,74,23,100,83,87,75,42,49,0,100,2,55,34,0,64,8
0,27,33,50,76,74,90,100,81,80,76,53,79,26,100,0,1
15,91,2,47,67,53,53,4,5,0,0,56,31,91,100,100,5
16,96,0,59,34,22,100,30,74,77,49,100,46,50,40,0,4
26,82,39,100,73,76,63,45,29,20,0,13,53,17,100,0,2
100,100,38,87,2,62,48,51,94,28,70,0,0,4,2,28,5
28,92,12,44,35,0,83,11,100,57,72,100,25,95,0,52,0
100,100,42,100,1,71,18,33,14,0,0,32,36,64,83,92,8
12,95,0,53,8,12,60,0,99,31,100,73,56,100,7,78,0
85,100,68,99,19,70,0,33,27,0,100,8,87,42,19,59,6
70,100,51,76,18,49,0,36,53,41,100,44,90,34,84,0,4
100,100,54,99,16,79,0,51,48,51,76,27,47,1,1,0,5
92,93,73,92,12,100,0,70,49,50,100,27,65,0,5,7,5
9,80,24,98,88,100,78,72,65,52,100,30,64,5,0,0,3
0,77,44,85,100,100,88,84,71,63,60,41,58,20,77,0,1
0,46,27,66,61,85,97,100,100,78,80,53,59,27,43,0,1
47,100,3,99,14,80,43,82,72,50,100,17,58,0,0,12,9
47,96,35,62,44,18,5,0,0,29,18,71,56,91,100,100,5
43,93,22,71,43,33,9,0,0,36,9,81,51,100,100,99,5
6,99,77,100,88,68,62,35,52,0,0,22,26,31,100,25,7
77,100,41,79,56,38,34,0,0,19,53,50,100,82,39,94,8
50,91,56,72,100,100,46,100,82,81,94,43,64,4,0,0,9
0,80,35,100,50,61,33,16,10,0,18,28,59,39,100,53,7
0,93,44,100,78,72,68,33,39,0,20,24,52,44,100,46,7
4,85,18,63,74,47,47,0,9,16,0,70,34,95,100,100,5
5,89,0,54,40,35,45,0,11,22,9,70,44,96,100,100,5
55,88,83,100,71,70,89,68,100,31,74,1,33,0,0,24,3
41,89,75,99,100,100,83,79,59,59,35,39,10,19,0,0,1
83,100,9,87,57,44,60,0,0,17,56,56,100,95,10,100,8
35,92,21,64,66,36,37,0,0,15,10,69,46,100,100,100,5
60,100,46,57,0,23,27,14,100,14,98,57,80,43,82,0,4
17,91,50,100,76,77,63,59,100,38,84,10,35,0,0,12,3
0,41,34,54,68,76,100,100,87,79,68,50,51,20,43,0,1
37,93,94,100,73,95,30,75,39,41,100,29,63,4,0,0,5
24,100,12,72,0,40,36,25,82,28,100,58,83,33,75,0,4
0,89,32,100,70,97,73,70,67,43,100,27,90,5,52,0,3
87,100,36,71,85,35,52,0,0,13,51,49,100,85,44,97,8
71,100,31,81,0,56,62,50,100,75,75,56,46,28,31,0,4
3,77,2,39,39,0,90,20,100,71,53,100,0,78,10,43,0
86,85,47,64,0,76,34,100,78,88,81,58,81,28,100,0,9
36,100,22,96,0,69,6,42,68,42,100,51,64,26,50,0,4
20,84,39,45,43,9,7,0,0,47,15,91,57,100,100,88,5
55,50,100,74,76,100,7,90,0,64,72,55,97,32,83,0,9
0,71,1,21,47,0,93,10,100,59,66,95,19,100,10,59,0
31,93,0,56,9,10,61,0,100,32,95,79,50,100,10,68,0
14,61,12,21,48,0,85,24,100,63,83,99,36,100,0,75,0
0,57,51,68,85,92,100,100,85,73,73,46,64,18,63,0,1
0,92,31,97,96,100,100,74,72,37,57,0,18,33,73,37,7
46,78,59,42,51,0,0,6,47,39,100,69,90,100,21,94,8
0,95,45,100,60,64,43,20,23,0,5,39,52,40,100,36,7
45,84,73,100,100,98,82,72,69,43,61,14,31,0,0,2,3
10,46,0,71,38,94,79,100,76,75,72,50,76,24,100,0,1
37,75,46,100,69,80,40,44,1,15,0,16,50,7,100,0,2
55,94,9,78,56,57,60,4,0,0,4,43,40,93,100,100,5
0,75,19,99,57,100,66,73,56,46,38,20,55,2,100,0,2
74,100,36,82,0,53,25,31,85,33,100,62,61,35,48,0,4
67,89,25,100,33,75,51,94,85,64,100,23,56,0,0,10,9
100,87,52,100,13,75,65,62,96,76,84,41,60,7,0,0,9
56,68,100,95,46,100,0,74,48,70,99,62,74,30,40,0,9
0,96,58,100,86,86,65,44,55,0,38,11,38,39,100,42,7
23,49,81,69,100,100,35,87,33,53,68,21,13,0,0,28,8
68,100,41,94,13,61,0,27,32,0,100,20,60,32,9,7,6
93,100,60,90,0,55,82,50,100,78,90,86,80,41,71,0,4
25,100,0,66,14,33,76,29,100,47,74,82,48,42,29,0,4
8,81,42,98,92,100,100,79,63,60,65,36,44,14,0,0,3
0,56,30,73,64,87,99,100,100,79,85,52,79,23,97,0,1
5,85,44,100,72,71,52,33,21,0,0,34,50,41,100,45,7
23,73,30,100,80,93,60,61,90,44,100,10,50,0,0,15,3
92,78,42,100,0,70,41,36,86,2,19,0,28,34,100,63,8
61,83,4,66,29,100,80,85,100,46,100,6,43,0,0,29,9
62,100,15,83,3,62,0,40,79,34,100,43,79,22,88,0,4
7,71,38,49,70,20,25,0,1,34,0,69,33,100,100,97,5
0,68,16,97,56,100,62,66,43,33,23,2,61,0,100,0,2
16,100,0,63,40,37,100,37,87,83,73,95,71,47,68,0,4
0,100,48,91,93,84,77,41,54,0,26,7,49,27,100,25,7
0,40,30,55,56,77,82,100,100,91,89,60,76,30,74,0,1
100,100,66,92,26,63,0,27,27,0,76,16,56,50,5,46,6
100,100,55,87,23,65,0,39,0,10,44,0,85,14,59,28,6
50,100,5,73,0,22,49,0,100,33,98,82,41,99,8,57,0
0,85,41,100,62,73,57,36,49,0,27,20,53,32,100,35,7
61,56,45,100,0,69,58,38,100,0,38,3,46,54,79,99,8
70,100,43,82,16,49,0,16,41,0,100,21,47,31,12,4,6
24,92,68,100,100,83,57,68,80,41,89,14,41,9,0,0,3
17,88,56,100,100,99,92,75,61,55,70,29,42,9,0,0,3
100,100,51,87,18,60,0,29,20,0,71,2,58,28,8,17,6
0,99,57,100,97,80,77,40,48,3,28,0,42,28,100,27,7
16,90,0,57,13,12,62,0,100,30,90,76,45,100,3,77,0
81,91,57,100,66,81,100,94,99,67,88,40,50,18,0,0,9
89,100,43,90,64,73,67,77,82,44,100,12,54,0,0,4,9
100,98,67,100,48,84,38,68,27,51,19,33,9,16,0,0,1
48,94,0,73,49,67,79,33,26,0,19,40,21,83,100,100,5
14,100,9,91,0,49,57,40,100,41,88,86,65,45,53,0,4
27,100,30,67,95,44,66,0,11,12,0,62,22,97,100,99,5
0,67,9,99,44,100,55,72,28,47,32,17,65,4,100,0,2
35,95,51,60,72,15,22,0,0,36,53,66,100,99,33,100,8
24,100,7,72,0,42,6,13,60,9,100,29,43,23,9,0,6
8,100,0,83,15,51,99,53,100,80,90,68,85,34,81,0,4
76,73,80,100,53,84,100,87,92,55,77,22,43,0,0,16,9
68,89,17,100,28,63,72,28,36,0,0,32,47,64,100,95,8
24,49,98,70,100,100,49,74,84,35,69,0,0,18,69,45,8
0,77,29,100,78,87,55,59,67,50,100,23,66,0,12,7,3
42,88,49,100,60,58,37,20,0,28,46,15,89,0,100,40,2
58,88,96,100,100,82,81,57,88,30,85,7,42,0,0,5,3
42,95,2,63,40,42,18,0,0,23,5,71,40,97,100,100,5
32,95,89,100,100,80,64,41,47,1,31,0,0,36,91,37,7
5,70,8,20,49,0,93,18,100,65,67,100,20,97,0,57,0
0,83,32,100,67,93,52,59,26,29,18,5,60,0,100,3,2
42,97,6,74,100,80,40,100,0,84,82,66,57,32,12,0,9
80,100,30,86,5,55,1,21,49,0,100,22,55,35,0,15,6
0,82,35,100,68,81,72,39,57,0,26,23,61,40,100,52,7
32,82,63,100,100,89,65,63,91,54,94,24,51,5,0,0,3
33,67,50,79,100,100,96,86,71,65,42,43,21,22,0,0,1
32,100,39,76,0,48,11,38,91,39,100,64,86,31,71,0,4
9,91,56,100,100,87,80,43,57,0,0,22,24,34,95,36,7
82,85,100,100,49,68,0,36,20,0,94,3,53,27,35,8,6
0,85,25,64,63,36,52,0,30,31,13,69,44,98,100,100,5
51,77,74,100,100,78,72,49,94,33,80,4,33,0,0,24,3
17,74,20,40,39,0,84,5,100,46,83,86,35,100,0,71,0
12,76,46,100,67,79,52,46,26,16,0,0,55,2,100,7,2
0,73,30,100,74,97,69,58,53,20,54,0,53,32,100,38,7
11,88,74,100,100,77,69,40,37,5,6,0,0,34,72,41,7
59,100,31,75,0,43,30,45,93,41,100,59,83,36,82,0,4
0,96,42,100,66,73,55,36,44,0,20,31,50,44,100,46,7
0,83,37,100,61,81,44,53,19,27,3,0,51,3,100,7,2
100,100,55,91,21,65,0,34,17,3,66,0,69,25,19,25,6
100,100,51,81,16,56,3,27,24,0,79,3,58,29,0,38,6
0,82,24,100,53,84,46,51,25,23,32,0,66,1,100,4,2
0,53,40,68,75,91,100,100,94,72,88,45,87,17,87,0,1
100,100,38,98,49,62,97,86,98,77,97,36,70,2,0,0,9
67,75,79,100,94,74,72,42,38,15,0,0,47,5,100,1,2
100,100,63,81,44,55,39,28,42,1,68,0,49,25,0,27,6
8,99,48,100,75,68,66,25,63,0,100,25,51,37,0,41,7
100,100,49,93,21,62,0,32,12,0,88,8,93,34,16,22,6
0,96,47,100,71,70,67,35,58,0,100,1,74,17,19,18,7
30,85,68,100,54,78,60,65,100,46,85,15,38,0,0,16,3
89,79,23,71,70,30,36,0,0,26,72,63,100,100,2,76,8
14,69,67,100,59,98,60,55,62,12,0,0,3,2,100,0,1
99,69,86,100,32,91,62,70,100,66,98,27,57,0,0,1,9
12,75,46,100,66,74,41,42,6,14,0,15,51,11,100,0,2
0,54,0,72,42,90,91,100,100,76,74,51,48,26,26,0,1
45,71,63,100,20,78,44,39,51,0,0,11,40,40,100,52,8
55,100,32,80,0,55,61,62,100,74,52,84,42,41,28,0,4
31,81,58,100,100,100,81,76,65,50,78,22,41,7,0,0,3
32,68,0,100,38,71,100,37,75,0,13,18,35,59,90,95,8
0,82,33,100,61,87,49,50,24,18,24,0,68,0,100,8,2
85,96,38,77,100,40,68,0,0,20,51,59,98,100,32,86,8
33,100,0,78,1,36,30,0,82,6,100,46,80,85,28,96,0
85,76,67,68,16,78,59,100,100,85,79,53,41,26,0,0,9
3,100,0,95,1,61,41,46,84,53,100,67,84,34,88,0,4
35,100,8,73,0,39,58,24,100,44,100,67,79,34,71,0,4
91,100,56,91,19,62,0,30,22,0,100,5,99,33,19,44,6
0,66,15,99,58,100,64,66,43,32,11,5,50,0,100,5,2
26,100,6,80,0,48,63,43,100,69,98,60,86,27,83,0,4
0,55,41,80,62,100,48,66,35,32,11,0,7,4,100,4,1
1,73,29,100,74,97,56,63,21,34,0,4,50,0,100,0,2
90,76,42,69,40,100,81,90,93,54,100,16,55,0,0,10,9
15,87,55,100,100,99,84,77,52,57,63,33,41,10,0,0,3
40,93,0,99,50,100,100,99,82,88,64,60,55,30,55,0,7
30,74,55,100,89,87,66,56,100,38,92,8,41,0,0,20,3
100,100,73,95,40,69,14,39,2,2,39,0,37,29,0,14,6
27,83,0,42,9,0,65,17,96,57,100,100,45,95,10,58,0
5,70,56,44,60,3,0,0,30,39,84,72,100,100,32,74,8
96,66,62,100,32,69,74,62,89,56,100,10,50,0,0,10,9
70,84,11,76,0,91,56,100,99,83,100,55,88,28,75,0,9
25,76,0,39,15,0,68,1,98,36,100,76,58,100,7,90,0
95,76,34,80,0,97,57,100,98,80,100,53,83,25,59,0,9
0,100,52,94,74,60,71,23,55,0,9,21,43,31,100,31,7
7,59,29,100,31,91,32,46,31,1,0,0,54,1,100,0,1
100,65,92,100,39,93,9,62,0,27,31,0,60,26,19,28,6
100,100,58,96,20,95,0,62,28,58,66,45,55,11,17,0,5
19,76,53,100,92,81,73,40,33,13,0,0,49,5,100,6,2
100,96,2,100,0,65,61,32,37,0,19,32,68,68,64,96,8
18,73,62,100,53,85,53,53,52,20,0,0,8,6,100,6,1
24,96,0,61,7,16,43,0,82,11,100,48,78,86,39,100,0
39,60,64,100,96,84,69,41,25,12,0,15,50,0,100,4,2
37,67,84,100,51,80,24,41,32,0,100,4,69,28,0,13,6
79,100,27,86,0,53,9,15,53,0,95,25,100,63,76,99,0
54,98,17,64,0,18,50,0,93,36,100,84,54,100,19,60,0
11,95,8,55,56,35,33,0,0,25,1,65,43,92,100,100,5
100,93,74,100,30,74,0,44,2,10,57,0,96,23,44,33,6
0,94,60,100,98,75,93,40,76,6,48,0,34,23,100,24,7
82,88,35,100,0,69,48,36,79,0,24,15,50,54,100,86,8
41,93,88,100,86,75,47,53,0,38,5,25,50,10,100,0,2
28,69,43,100,77,86,60,45,29,9,0,1,52,0,100,6,2
100,100,74,90,28,68,0,44,77,46,72,48,37,23,9,0,4
24,100,31,56,45,16,16,0,0,43,15,81,57,87,100,88,5
7,98,58,100,90,70,71,27,41,0,0,27,50,37,100,35,7
77,93,35,77,83,37,72,0,0,18,37,60,100,94,75,100,8
72,100,1,75,0,42,100,38,99,66,65,83,61,42,64,0,4
31,56,100,80,48,100,0,67,61,52,98,71,63,33,24,0,9
32,100,86,86,100,56,81,27,46,0,0,17,38,34,98,47,7
67,100,27,73,4,41,6,6,60,0,100,24,52,37,0,22,6
53,92,100,100,66,94,40,66,49,39,87,18,48,0,0,4,5
18,75,51,100,65,72,41,35,8,3,0,0,50,6,100,15,2
13,96,0,71,78,61,82,12,7,0,4,49,15,97,100,100,5
0,67,44,80,88,100,100,88,88,66,69,44,50,22,50,0,1
72,74,63,100,0,78,67,42,100,0,15,4,38,47,95,80,8
24,84,2,39,26,0,77,10,100,53,84,97,33,100,0,63,0
0,91,59,100,85,94,54,53,37,7,21,0,34,35,100,42,7
67,100,39,88,10,56,0,20,44,0,100,12,92,38,31,37,6
100,96,60,100,22,79,0,51,1,21,34,0,67,16,27,34,6
72,65,53,100,0,88,39,64,75,83,100,42,84,4,27,0,9
16,96,94,100,28,96,4,68,35,51,100,35,65,0,0,14,5
100,100,62,80,32,59,11,38,0,16,35,0,78,17,24,8,6
0,98,42,100,73,70,60,31,35,0,5,27,52,32,100,24,7
42,100,22,74,0,48,43,34,97,39,100,53,78,27,64,0,4
