@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
100,100,56,82,27,55,6,27,20,0,91,10,69,30,0,22,6
0,57,15,62,59,80,100,100,100,83,78,55,57,28,37,0,1
0,98,46,100,87,84,74,42,68,0,100,22,93,50,44,57,7
79,89,57,100,65,89,100,91,83,62,59,36,32,13,0,0,9
78,100,60,77,100,93,54,84,66,59,86,34,70,9,0,0,9
18,68,50,54,100,19,30,0,24,35,84,68,90,100,0,84,8
0,100,55,100,100,89,72,57,46,25,33,0,10,32,69,32,7
12,93,0,97,57,100,100,88,94,66,75,43,57,22,40,0,7
6,85,55,100,70,81,32,55,68,43,100,20,56,0,0,1,3
0,84,48,100,83,77,80,38,75,0,37,12,46,34,100,44,7
0,89,40,100,64,70,55,27,38,0,15,30,57,36,100,39,7
72,71,73,100,29,87,66,73,100,54,92,16,48,0,0,9,9
35,84,60,100,100,87,72,60,97,31,80,3,32,0,0,23,3
53,92,99,100,100,74,61,53,83,39,95,13,48,0,0,6,3
0,21,41,46,73,73,100,100,85,84,73,56,61,28,56,0,1
18,100,18,87,0,54,43,32,100,46,98,55,49,32,25,0,4
6,74,37,100,66,91,54,53,27,21,0,0,53,0,100,3,2
74,100,32,78,13,39,15,0,71,6,100,41,47,42,0,16,6
24,94,40,100,64,78,36,48,0,23,13,9,63,5,100,0,2
100,100,73,83,32,59,4,33,0,4,66,0,88,18,20,18,6
0,40,37,61,68,85,98,100,100,75,95,50,85,24,80,0,1
10,87,55,100,71,71,40,38,2,9,0,0,50,8,100,0,2
28,78,57,100,61,67,33,33,0,7,17,0,59,1,100,0,2
44,81,72,100,100,84,74,59,37,38,0,17,7,0,65,3,2
0,41,31,62,64,81,99,100,100,77,84,50,65,24,58,0,1
0,100,27,100,64,99,100,96,78,73,50,47,33,13,36,0,7
38,100,20,77,0,55,4,31,60,29,100,46,79,23,63,0,4
64,100,38,67,2,38,0,28,62,32,100,53,88,34,79,0,4
58,56,55,100,0,74,68,42,100,0,19,1,29,45,87,83,8
7,72,77,75,76,100,0,81,18,61,100,74,69,40,50,0,9
57,82,81,100,84,78,57,57,100,51,86,20,47,2,0,0,3
29,83,0,83,41,42,53,0,17,20,50,61,100,100,29,95,8
74,100,26,78,0,48,2,16,56,0,100,20,56,40,9,25,6
35,74,71,42,100,9,62,0,76,38,89,76,48,100,0,82,8
38,84,23,100,68,93,41,64,78,52,100,24,60,0,0,1,3
0,100,38,97,44,76,47,54,73,37,100,21,74,6,35,0,3
34,89,64,100,63,56,37,20,0,1,18,23,58,8,100,0,2
0,87,37,96,98,100,100,87,80,65,63,44,52,22,62,0,7
37,55,100,72,94,100,52,75,57,37,57,0,0,2,9,36,8
0,73,48,81,88,100,100,99,94,73,88,48,82,22,91,0,1
1,97,68,98,39,100,21,63,55,50,100,25,46,0,0,19,5
100,88,79,100,42,74,15,41,27,8,78,0,48,17,0,18,6
0,89,52,100,94,89,77,63,49,40,19,17,40,0,100,3,2
10,23,56,59,67,100,0,93,44,57,100,25,50,0,16,26,8
18,100,8,81,0,51,56,40,100,60,87,61,85,30,88,0,4
70,97,28,78,65,53,57,9,0,0,13,42,51,86,100,100,5
43,75,0,60,11,13,60,0,100,28,85,76,41,100,1,73,0
0,71,42,81,85,100,100,92,92,67,80,43,74,17,77,0,1
14,86,52,100,60,76,41,55,100,52,98,27,60,8,0,0,3
39,93,0,64,4,15,46,0,86,27,100,73,62,100,18,86,0
64,83,16,87,11,43,0,0,5,33,54,68,100,100,25,90,8
0,71,51,83,92,100,100,90,88,67,81,45,77,22,83,0,1
44,74,53,100,50,73,46,42,44,10,0,0,35,5,100,7,1
0,76,24,100,58,95,53,58,31,26,9,1,54,1,100,0,2
66,100,38,69,0,40,43,34,100,37,94,63,60,35,41,0,4
45,100,18,74,0,44,59,35,100,52,95,62,75,32,70,0,4
89,93,31,100,40,50,53,0,0,0,46,41,100,79,36,85,8
30,79,72,100,95,71,59,40,100,31,84,0,27,4,0,27,3
0,97,44,99,100,100,94,98,68,75,56,50,52,25,54,0,7
78,100,30,74,5,44,0,13,60,0,100,26,48,39,2,15,6
29,71,45,100,83,78,68,38,33,7,0,9,52,20,100,0,2
34,69,23,100,65,98,58,63,32,32,0,3,47,0,100,7,2
63,100,29,83,10,50,19,16,67,0,100,19,48,31,0,19,6
0,50,42,71,81,95,100,100,74,75,52,50,39,25,39,0,1
0,61,42,81,100,100,67,80,50,60,25,40,17,20,50,0,1
32,83,12,92,5,41,38,0,100,28,98,76,36,100,0,60,0
72,100,27,81,0,47,6,9,56,0,100,19,63,30,16,14,6
17,98,80,100,100,67,67,33,26,0,0,7,0,23,89,19,7
58,96,100,100,63,90,37,61,61,54,66,24,36,0,0,11,5
0,93,39,100,90,89,87,45,86,0,41,13,45,36,100,44,7
59,99,8,100,24,58,81,28,57,0,0,25,39,64,100,93,8
100,73,56,100,3,72,55,37,80,0,0,3,27,41,95,70,8
97,98,19,80,100,57,69,100,45,50,0,19,73,0,31,43,8
0,80,38,100,66,71,57,34,38,0,31,31,46,57,100,68,7
100,100,62,86,35,55,22,19,55,0,85,27,47,48,0,40,6
77,57,87,100,0,95,43,55,100,15,40,0,28,45,86,85,8
76,98,35,100,58,73,83,91,100,47,97,4,47,0,0,14,9
26,64,22,30,55,0,97,23,100,64,74,100,23,91,0,54,0
83,100,41,73,11,42,2,8,59,0,100,25,43,28,0,7,6
38,75,62,100,56,76,28,50,0,24,4,0,52,1,100,6,2
22,82,17,46,42,10,1,0,0,42,14,82,56,94,100,100,5
31,63,69,79,100,100,87,85,64,62,43,40,21,17,0,0,1
8,70,43,50,44,15,10,0,0,37,12,68,55,86,100,100,5
68,100,32,95,0,61,35,34,99,28,100,66,63,35,33,0,4
44,89,97,100,76,93,36,67,88,60,100,29,57,6,0,0,5
29,76,52,100,100,96,86,70,58,46,55,29,51,5,0,0,3
15,100,6,83,0,63,15,44,58,44,72,37,74,17,100,0,4
0,87,64,100,100,81,74,48,41,16,3,0,9,27,78,36,7
25,72,0,36,21,0,65,6,99,35,100,80,62,100,25,81,0
7,55,45,74,86,100,100,96,71,68,41,39,14,9,0,0,1
33,86,9,65,75,71,72,25,3,0,0,46,12,93,100,100,5
0,63,36,100,81,93,66,44,30,5,0,0,47,19,100,10,2
0,82,30,100,64,78,50,38,55,0,25,35,46,46,100,44,7
23,87,57,100,66,72,56,60,98,40,100,8,46,0,0,15,3
13,100,17,79,0,52,56,55,100,65,93,53,77,27,73,0,4
0,38,29,61,63,80,95,100,100,87,81,59,62,29,47,0,1
31,84,67,50,68,2,0,0,37,40,100,70,70,100,2,82,8
65,100,22,75,0,36,22,0,73,8,100,45,84,86,37,99,0
0,100,3,44,33,0,75,2,100,48,74,95,32,98,12,48,0
54,82,26,63,100,76,28,100,61,50,0,36,49,0,55,54,8
38,100,1,75,0,29,36,0,80,14,100,56,79,97,37,94,0
35,69,55,100,87,81,70,44,34,17,0,4,50,5,100,0,2
42,81,7,65,0,20,45,0,89,32,100,76,55,100,7,73,0
85,100,43,76,11,48,0,17,44,0,100,10,59,20,1,10,6
40,100,3,69,0,25,44,0,91,26,100,69,60,100,8,84,0
47,100,21,78,0,42,26,8,94,4,100,32,34,28,28,0,6
16,83,60,100,100,80,71,53,72,45,96,22,49,0,0,3,3
14,76,49,100,90,84,73,52,68,39,100,17,54,0,0,8,3
14,78,38,100,82,81,69,46,24,24,0,30,54,21,100,0,2
19,80,46,100,46,66,28,35,0,12,24,1,63,0,100,1,2
100,83,29,71,0,85,63,100,100,79,96,52,92,26,100,0,9
40,98,17,76,0,28,35,0,84,25,100,70,55,100,4,95,0
48,86,16,51,0,11,37,0,77,29,100,66,81,100,31,92,0
100,100,49,88,20,56,7,19,46,0,95,17,51,22,0,7,6
35,100,35,87,14,62,0,35,35,16,97,34,100,26,89,0,4
0,100,45,99,83,79,71,39,66,0,100,23,55,40,6,48,7
0,99,27,100,49,83,51,55,43,29,44,3,72,0,100,2,2
84,76,80,100,5,88,0,60,76,63,100,62,83,30,79,0,9
32,88,65,100,83,76,50,55,94,38,100,12,52,0,0,1,3
12,74,66,73,100,100,39,96,0,68,62,70,49,40,27,0,9
9,100,0,77,11,51,74,53,100,72,59,50,33,25,9,0,4
26,77,49,100,100,94,76,67,73,43,94,16,51,0,0,13,3
50,100,10,67,100,100,14,94,19,56,0,0,89,29,1,40,8
21,100,7,51,37,89,39,87,44,20,0,0,30,2,100,7,1
39,100,0,61,20,14,71,0,100,37,78,88,29,100,16,49,0
51,82,27,57,99,75,55,100,47,64,100,52,77,4,0,0,9
59,55,100,80,66,100,9,89,0,63,58,55,82,33,62,0,9
100,100,39,90,1,59,0,22,46,0,93,22,54,46,0,26,6
93,71,0,76,15,92,95,100,100,75,93,50,88,25,83,0,9
32,67,48,100,82,83,72,48,43,19,0,0,47,13,100,12,2
26,96,92,100,72,100,9,81,41,64,100,40,67,5,0,0,5
15,67,44,100,51,91,44,44,29,0,0,1,50,4,100,2,1
28,100,13,76,0,47,59,38,100,60,92,58,79,28,65,0,4
0,97,30,96,71,98,100,100,67,83,47,56,32,28,24,0,7
100,100,63,93,24,64,0,30,21,0,70,18,47,46,3,33,6
42,90,91,100,100,76,56,57,86,49,89,17,46,0,0,12,3
81,100,46,75,19,49,0,22,29,0,100,10,97,33,20,32,6
59,86,26,92,0,49,21,5,68,0,100,35,82,81,39,100,0
0,57,14,91,50,100,55,66,37,32,24,0,62,6,100,15,2
18,100,0,76,0,49,65,41,100,66,80,55,72,27,70,0,4
34,78,39,53,100,24,49,0,44,35,77,70,76,100,0,80,8
4,88,19,58,59,31,24,0,6,35,0,76,44,98,100,100,5
65,82,14,100,33,49,100,5,8,0,0,41,90,72,12,98,8
13,83,0,61,4,15,54,0,98,28,100,73,55,100,16,71,0
47,96,13,66,44,34,7,0,0,34,8,83,45,100,100,97,5
26,87,67,52,100,18,34,0,24,33,70,67,80,100,0,82,8
100,100,76,77,55,54,35,29,31,2,67,0,41,18,0,22,6
46,100,11,69,0,24,35,0,81,14,100,53,62,80,17,72,0
69,98,22,93,46,71,57,100,85,65,100,22,56,0,0,5,9
24,95,3,55,28,15,74,0,100,35,84,80,41,100,0,78,0
59,77,60,44,69,0,0,6,36,43,100,72,96,100,31,75,8
0,80,47,100,100,99,82,60,50,25,23,0,33,36,89,44,7
28,75,42,100,87,95,68,61,87,42,100,10,51,0,0,12,3
0,94,47,100,99,92,100,60,75,30,52,0,22,28,67,39,7
100,100,46,82,13,54,0,23,38,0,99,11,68,35,1,30,6
100,100,46,88,23,59,12,30,28,0,96,6,77,31,0,25,6
99,81,62,100,27,81,68,59,100,63,91,21,50,0,0,7,9
70,67,100,86,55,100,0,82,26,62,92,58,80,29,75,0,9
0,63,60,78,100,100,93,91,86,67,86,41,79,16,24,0,1
0,69,44,88,59,100,54,67,53,34,44,1,14,3,100,0,1
32,84,66,100,70,57,40,25,0,15,23,33,63,22,100,0,2
55,95,0,100,26,67,64,33,50,0,16,29,47,63,100,90,8
0,66,30,90,69,100,65,62,39,29,12,1,57,0,100,3,2
35,77,53,100,66,74,42,45,8,19,0,15,51,11,100,0,2
0,99,48,100,67,84,56,43,56,0,43,1,52,29,100,39,7
2,78,35,100,56,78,35,40,0,11,5,4,53,2,100,0,2
100,100,74,92,44,63,19,32,22,0,67,6,38,24,0,5,6
85,100,71,100,25,68,0,32,31,0,100,16,78,49,7,67,6
56,100,17,72,0,29,34,0,79,20,100,60,74,96,31,83,0
6,100,0,68,37,50,90,51,100,89,79,84,58,43,48,0,4
47,85,41,100,77,82,61,53,100,36,93,10,43,0,0,10,3
0,69,5,92,62,100,100,82,80,53,97,26,97,2,38,0,3
92,77,88,100,46,83,79,69,100,54,97,18,53,0,0,6,9
20,72,51,100,60,69,40,35,12,4,0,12,49,9,100,0,2
100,84,63,100,39,67,86,70,93,71,85,33,58,0,0,2,9
0,57,35,95,100,100,95,57,53,19,43,0,60,38,0,63,8
0,96,64,100,100,73,90,41,77,8,53,0,25,26,100,30,7
29,100,49,61,97,83,41,95,73,51,100,39,60,0,0,18,9
100,93,47,100,7,70,43,32,27,0,0,32,36,70,83,100,8
0,78,28,100,58,88,45,56,24,28,12,1,55,0,100,2,2
40,80,61,100,77,76,65,54,100,40,86,13,46,0,0,1,3
31,87,22,49,83,100,0,74,45,67,23,0,100,37,15,38,8
53,92,16,64,76,40,39,0,0,7,7,54,23,98,100,100,5
51,86,77,100,64,70,89,58,100,27,75,0,35,0,0,18,3
30,71,20,52,40,12,7,0,0,52,24,84,61,95,100,100,5
35,78,50,100,100,91,78,61,88,47,95,16,47,0,0,7,3
11,58,65,35,67,0,4,19,41,53,100,81,57,100,0,79,8
29,100,23,80,0,51,28,41,100,43,77,62,71,31,66,0,4
0,88,57,100,78,75,60,37,42,0,21,3,35,27,100,32,7
0,60,31,75,65,88,100,100,82,75,63,51,48,25,57,0,1
26,100,15,94,0,62,19,37,67,49,100,59,83,30,81,0,4
80,96,24,100,33,61,49,21,11,0,0,36,48,63,100,89,8
0,46,45,56,85,75,100,100,98,71,93,42,80,14,80,0,1
19,71,30,100,78,89,50,65,81,46,100,17,56,0,0,3,3
56,100,37,68,0,35,71,31,100,50,73,72,71,36,74,0,4
51,83,20,78,51,49,50,4,0,0,21,46,47,93,100,100,5
69,98,19,75,51,46,25,0,0,9,11,62,38,100,100,98,5
0,47,19,67,54,88,79,100,79,75,86,50,93,25,100,0,1
64,100,57,70,0,52,55,48,95,53,100,68,85,32,71,0,4
68,66,100,93,48,100,0,78,47,68,90,56,67,26,29,0,9
4,66,27,100,47,73,29,30,0,3,31,5,65,3,100,0,2
6,85,47,100,76,78,56,39,36,0,0,29,47,39,100,33,7
0,78,23,91,61,97,100,100,87,75,78,50,71,24,68,0,7
53,81,66,100,86,70,77,35,43,9,0,8,51,11,100,0,2
8,97,74,100,100,79,71,40,38,3,5,0,0,28,68,31,7
41,90,0,68,9,9,57,0,100,30,91,84,45,100,5,73,0
0,99,63,100,76,68,60,34,46,0,19,16,27,34,100,32,7
0,74,16,100,35,79,20,48,1,18,19,0,60,2,100,11,2
70,96,20,74,0,34,28,0,80,23,100,63,82,100,26,80,0
44,100,0,61,22,28,93,21,100,50,69,93,61,48,56,0,4
57,61,94,86,52,100,0,81,43,68,100,56,87,26,54,0,9
7,100,8,75,0,45,13,23,64,26,70,36,84,28,100,0,4
100,87,66,100,28,68,11,31,41,0,92,18,51,42,0,24,6
11,75,33,84,89,100,100,90,76,68,49,45,24,22,0,0,1
23,74,29,26,66,0,100,27,99,74,64,100,26,73,0,33,0
33,74,71,100,60,71,47,30,26,0,0,3,50,2,100,4,1
100,100,52,80,16,50,0,17,48,0,97,18,69,45,16,37,6
68,66,100,98,57,100,27,68,73,72,78,37,45,5,0,0,9
9,88,49,100,64,76,21,56,72,46,100,21,59,2,0,0,3
60,47,100,69,95,100,38,98,0,73,33,49,82,32,68,0,9
64,81,7,82,54,74,100,100,4,87,82,61,55,29,0,0,9
18,78,53,100,85,85,48,61,71,46,100,20,56,0,0,5,3
0,81,53,71,100,100,47,100,14,69,77,76,78,42,61,0,9
0,82,51,83,86,100,56,74,42,49,40,23,16,0,100,1,1
14,84,0,53,79,83,9,100,8,66,100,80,67,38,14,0,9
11,75,49,47,83,10,0,0,34,37,100,70,95,100,5,79,8
77,100,31,84,0,44,1,0,60,5,100,40,83,81,32,72,0
37,100,10,81,0,56,21,35,73,41,100,44,65,24,52,0,4
18,82,46,100,69,73,46,42,9,16,0,1,50,3,100,0,2
10,89,21,52,75,44,60,0,12,12,0,60,36,93,100,100,5
68,93,100,100,97,76,72,57,43,38,13,21,0,1,39,0,2
31,100,0,78,7,28,51,0,96,14,100,64,58,89,29,55,0
51,99,28,60,40,9,79,0,100,44,81,90,40,100,0,87,0
53,100,34,59,0,22,62,24,100,43,75,82,75,42,75,0,4
73,78,30,100,0,70,75,39,92,0,21,21,75,60,100,88,8
36,98,8,67,0,21,40,0,85,29,100,72,59,100,15,75,0
35,79,66,100,87,72,69,38,36,10,0,0,50,4,100,5,2
100,100,78,96,32,66,0,33,11,0,89,11,85,35,3,24,6
35,90,75,100,88,74,58,54,100,41,88,14,44,4,0,0,3
49,72,46,100,0,71,48,35,79,0,11,21,40,58,100,86,8
8,81,53,100,100,94,64,66,77,54,99,30,54,8,0,0,3
15,100,4,72,0,38,48,31,100,38,96,64,81,32,63,0,4
35,86,67,100,100,84,57,66,95,44,96,12,48,0,0,11,3
0,80,25,100,56,97,61,61,40,29,38,0,69,0,100,4,2
4,87,17,67,40,34,9,0,0,39,2,84,48,100,100,97,5
0,95,53,100,100,86,98,51,80,18,55,0,33,31,87,34,7
0,44,41,62,78,85,100,100,87,75,70,50,55,25,41,0,1
11,91,41,100,64,79,53,50,84,29,100,8,51,0,0,2,3
0,87,26,100,95,82,88,41,63,0,27,11,15,40,100,43,7
85,100,67,82,32,50,0,30,51,35,100,39,82,35,55,0,4
3,97,42,63,100,31,61,0,0,19,38,57,80,95,32,100,8
13,99,0,59,10,17,62,0,100,30,87,72,41,100,0,75,0
0,0,32,13,77,36,100,65,92,94,32,100,7,75,66,63,9
18,85,41,46,37,1,3,0,0,47,7,91,53,97,100,100,5
33,66,50,100,58,57,36,18,0,0,21,17,61,13,100,4,2
68,100,28,85,4,63,0,38,51,34,100,42,88,25,91,0,4
41,91,75,100,72,71,69,56,100,41,74,15,28,0,0,12,3
34,100,18,68,0,35,35,29,100,29,81,60,65,32,75,0,4
78,100,51,83,25,52,11,20,52,0,100,22,64,46,0,37,6
33,76,68,100,71,64,42,29,4,0,0,15,49,15,100,7,2
25,75,85,100,49,72,18,40,0,7,51,0,100,28,49,29,6
10,85,53,100,87,78,41,55,64,47,100,21,56,0,0,9,3
0,36,23,56,69,78,100,100,73,75,46,50,26,25,29,0,1
41,100,11,70,0,26,33,0,76,17,100,55,88,97,43,91,0
30,82,64,100,100,84,68,62,62,47,85,23,50,3,0,0,3
6,36,60,64,74,100,19,83,62,51,100,18,40,0,0,28,8
100,81,66,100,29,82,5,52,31,45,68,28,46,0,0,2,5
21,98,0,100,54,100,100,100,60,81,32,57,21,29,19,0,7
43,100,25,88,0,58,23,34,93,53,100,53,75,24,68,0,4
37,83,77,100,14,95,2,68,52,46,100,23,58,0,0,0,5
88,79,80,100,15,88,59,85,100,75,76,46,38,19,0,0,9
0,100,31,67,98,38,86,0,15,8,65,45,100,84,26,86,8
76,100,29,95,51,70,100,85,100,59,96,15,50,0,0,15,9
59,100,25,75,0,42,6,6,61,0,100,25,54,33,25,6,6
0,79,42,100,57,68,50,31,53,0,24,32,44,50,100,53,7
11,100,66,96,80,65,68,31,60,0,100,25,56,42,0,50,7
9,88,10,49,62,40,30,0,0,22,0,73,40,97,100,100,5
41,100,36,64,0,30,45,34,96,46,87,77,89,38,100,0,4
59,100,12,74,0,32,31,0,84,21,100,60,69,96,16,86,0
17,69,0,27,42,0,92,13,100,58,63,95,11,100,0,62,0
52,68,94,100,84,99,70,58,58,17,0,0,22,1,100,5,1
0,66,57,80,100,100,97,89,87,64,89,40,84,15,34,0,1
0,84,42,100,59,74,42,45,10,19,1,16,55,16,100,0,2
0,56,31,74,60,94,80,100,86,75,90,49,95,25,100,0,1
41,94,22,69,90,42,100,3,20,0,0,37,47,73,40,100,8
40,100,15,68,85,73,24,89,77,59,100,32,52,0,0,29,9
0,94,45,100,75,76,61,38,52,0,93,14,100,38,37,41,7
89,76,40,100,9,61,100,29,91,0,0,25,64,63,91,100,8
0,89,36,100,58,72,54,36,56,0,28,11,48,27,100,30,7
81,82,59,100,0,64,71,46,100,60,74,93,64,46,55,0,4
77,95,33,100,0,64,0,20,50,0,100,21,57,35,19,3,6
77,99,0,73,100,100,12,84,6,48,12,0,99,39,16,51,8
40,88,99,100,78,94,25,75,74,69,100,42,62,13,0,0,5
25,80,0,76,35,44,76,15,10,0,4,41,30,88,100,100,5
28,100,5,80,0,53,17,29,62,31,100,46,92,27,87,0,4
66,72,27,100,0,75,45,39,63,0,11,24,50,61,100,87,8
54,93,100,90,38,70,63,100,100,63,96,21,35,0,0,34,9
100,100,54,97,14,67,0,32,28,0,91,4,84,35,15,47,6
0,78,35,100,74,86,42,55,57,31,100,8,58,0,8,8,3
0,100,11,91,2,60,47,47,100,62,72,57,46,29,26,0,4
86,100,32,92,1,55,0,16,60,0,100,31,31,34,7,1,6
6,99,17,100,0,65,45,47,100,55,94,72,90,36,84,0,4
30,100,3,68,0,25,36,0,81,10,100,48,66,75,21,63,0
100,100,50,81,16,54,5,25,34,0,89,14,70,41,0,49,6
66,82,2,100,0,67,57,37,62,0,6,22,32,60,100,84,8
0,61,36,72,74,91,100,100,95,73,87,46,77,19,68,0,1
100,87,70,100,50,66,69,28,35,0,0,17,44,46,92,72,8
100,100,82,90,51,62,26,32,12,0,56,6,46,26,0,12,6
8,69,58,95,62,100,54,61,44,23,0,0,29,3,100,8,1
100,91,63,100,42,58,83,69,97,94,70,45,37,0,0,1,9
37,78,15,58,49,25,18,0,0,30,1,72,49,89,100,100,5
100,85,58,100,10,97,28,76,77,73,54,53,21,28,0,0,9
98,86,69,100,34,75,76,68,90,50,100,16,53,2,0,0,9
66,48,100,82,52,100,39,64,79,29,43,0,0,26,59,56,8
25,100,22,71,0,51,52,52,77,65,95,70,100,32,90,0,4
33,74,4,93,73,100,55,72,38,50,100,35,73,8,0,0,3
39,100,69,58,95,10,14,0,17,42,100,66,91,100,0,100,8
0,95,5,58,87,60,85,16,19,0,12,48,13,93,100,100,5
0,79,35,100,74,91,52,58,19,30,13,4,58,0,100,3,2
72,100,6,80,0,50,100,54,95,72,67,87,61,41,77,0,4
8,70,36,100,55,69,40,31,9,0,0,17,49,10,100,0,2
100,69,70,100,0,95,20,71,87,84,87,48,71,8,11,0,9
0,72,59,43,90,7,27,0,20,37,67,70,100,100,22,86,8
0,84,51,100,90,74,77,36,57,0,37,25,32,41,100,49,7
8,73,0,61,63,35,74,0,6,6,7,51,25,91,100,100,5
0,75,34,100,65,66,57,10,29,0,13,41,57,51,100,62,7
24,91,14,58,68,42,59,0,0,14,11,59,32,98,100,100,5
2,93,0,97,50,98,100,100,72,78,47,53,31,26,27,0,7
33,73,66,88,100,100,79,80,58,60,36,41,16,20,0,0,1
68,82,38,65,74,27,34,0,0,33,53,66,100,100,16,95,8
0,98,35,100,83,99,100,92,63,75,39,51,30,24,37,0,7
0,100,63,98,67,66,57,32,39,0,13,19,35,36,100,36,7
20,91,25,67,54,32,19,0,0,32,0,80,49,92,100,100,5
44,86,77,100,100,85,78,63,63,40,70,14,39,0,0,2,3
55,100,33,79,14,55,0,30,57,24,100,46,64,25,67,0,4
80,100,52,63,7,35,0,32,67,34,100,53,77,36,53,0,4
100,88,77,100,43,80,17,54,6,24,24,0,40,22,0,26,6
30,58,79,91,100,100,88,60,79,20,16,0,0,1,86,2,1
47,85,18,62,5,20,47,0,100,24,99,66,59,98,0,100,0
35,96,0,71,35,36,36,0,3,16,9,68,45,100,100,92,5
8,68,25,100,56,74,37,35,0,6,2,4,51,0,100,4,2
0,66,35,100,45,92,41,38,22,1,5,0,53,3,100,6,1
46,73,80,100,70,86,61,46,45,8,0,0,47,4,100,7,1
10,81,61,100,100,76,64,38,35,0,83,10,51,48,0,76,8
81,100,32,82,6,55,0,27,23,0,100,0,97,25,16,18,6
0,94,9,57,20,19,7,0,20,36,70,68,100,100,18,92,8
79,87,98,81,71,100,72,73,100,66,91,21,48,0,0,13,9
42,93,19,88,0,42,24,0,83,11,100,56,75,100,17,97,0
88,100,42,77,12,50,0,22,45,0,100,17,73,44,15,49,6
27,73,81,100,83,91,78,52,62,14,0,0,29,1,100,5,1
22,72,55,100,54,89,53,50,55,12,0,1,49,0,100,4,1
12,91,48,100,66,77,77,63,100,42,75,15,34,0,0,15,3
0,63,37,44,42,6,1,0,25,36,65,67,100,100,46,80,8
100,100,79,86,62,71,50,57,33,43,21,28,8,14,0,0,1
100,83,25,100,16,67,58,28,12,0,0,33,65,65,89,91,8
23,97,0,48,17,0,58,3,93,35,100,89,59,100,23,73,0
17,81,59,100,76,75,53,48,100,44,89,13,40,0,0,20,3
26,94,0,61,6,16,47,0,91,17,100,60,71,95,27,100,0
0,98,75,100,84,65,54,31,26,0,100,21,96,39,6,41,7
97,100,45,84,0,62,2,46,48,41,100,45,58,23,21,0,4
0,83,28,96,63,100,72,78,58,54,50,29,65,8,100,0,2
0,61,29,88,51,100,43,66,43,32,23,0,11,2,100,3,1
0,66,39,83,100,100,100,82,84,62,68,41,58,20,50,0,1
24,100,17,56,58,34,37,0,0,23,12,59,51,85,100,93,5
100,100,56,89,22,59,0,26,24,0,77,11,77,39,22,36,6
12,87,0,77,35,97,100,100,98,78,81,43,73,6,72,0,7
48,73,27,86,0,48,7,5,53,0,91,27,100,71,66,100,0
0,89,29,100,66,87,70,66,84,46,100,26,75,8,25,0,3
0,82,46,75,97,100,27,97,45,81,100,79,88,39,78,0,9
95,79,73,100,61,72,98,95,100,55,84,16,36,0,0,1,9
2,91,0,56,28,21,43,0,39,33,76,65,100,100,37,96,8
26,83,72,100,84,69,56,45,100,47,87,15,36,0,0,24,3
4,87,64,61,56,21,0,0,47,36,100,70,99,100,19,78,8
22,95,97,100,100,98,18,95,32,70,100,47,72,0,0,16,5
21,90,68,100,69,67,56,47,100,37,80,3,31,0,0,28,3
11,100,8,63,44,36,37,0,0,21,1,59,46,84,100,91,5
100,77,64,61,9,74,54,100,100,85,91,51,59,19,0,0,9
57,100,84,99,79,71,68,47,100,30,77,9,38,0,0,3,3
0,75,15,100,47,91,41,64,27,38,16,11,53,1,100,0,2
100,100,54,91,22,66,0,40,3,13,54,0,81,23,24,31,6
31,94,0,62,2,17,40,0,78,20,100,60,80,98,37,100,0
100,100,61,90,13,72,0,54,52,38,93,43,52,23,24,0,4
38,86,66,100,100,94,70,74,71,39,70,7,35,0,0,3,3
56,72,38,100,0,69,45,35,64,0,2,21,35,57,100,86,8
100,100,72,86,52,71,34,57,17,43,7,29,0,14,0,0,1
91,92,26,100,14,61,79,63,91,77,100,35,69,0,0,18,9
93,84,52,100,6,83,0,35,28,0,77,6,100,47,89,79,0
32,100,0,70,11,24,56,0,100,22,95,68,55,98,15,77,0
38,67,50,100,73,67,41,26,0,2,9,12,54,1,100,0,2
64,88,84,100,100,78,76,54,85,33,86,10,42,0,0,4,3
22,86,100,100,32,97,0,69,13,59,92,55,86,19,15,0,5
69,100,37,70,0,41,21,32,91,30,100,56,93,33,84,0,4
100,100,55,80,23,54,5,26,27,0,81,7,58,29,0,27,6
35,100,0,67,4,19,52,0,100,18,100,66,60,97,10,89,0
2,59,0,86,41,100,100,100,88,79,59,55,38,28,35,0,7
0,96,54,100,65,76,41,39,24,0,16,14,45,34,100,35,7
42,100,34,62,55,29,40,0,0,23,5,55,51,71,100,83,5
0,100,44,97,60,58,46,17,26,0,5,38,51,49,100,56,7
91,93,80,100,43,77,0,55,54,47,100,50,69,25,38,0,4
100,74,75,100,25,85,0,53,8,19,55,0,68,27,16,34,6
0,94,35,100,60,71,55,29,49,0,29,39,50,57,100,57,7
42,91,73,64,100,95,48,100,81,73,100,38,64,4,0,0,9
6,67,0,93,50,100,100,100,83,74,60,50,39,26,25,0,7
12,88,4,47,15,8,68,0,100,34,99,73,54,100,0,90,0
41,89,29,61,76,47,49,7,0,0,21,46,51,89,100,100,5
0,98,35,100,61,76,57,37,42,0,31,24,64,39,100,48,7
