@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
84,78,27,54,6,82,65,100,89,65,100,28,69,0,0,10,9
42,91,48,52,52,15,8,0,0,31,11,70,53,90,100,100,5
100,100,53,89,17,60,4,28,33,0,90,18,60,42,0,22,6
43,100,0,88,67,47,85,0,17,16,83,56,100,93,17,74,8
37,83,63,100,83,74,62,47,30,24,0,0,50,2,100,4,2
43,67,83,33,78,0,9,9,57,41,100,73,57,100,0,78,8
0,77,30,100,84,98,76,65,44,36,5,10,46,2,100,0,2
0,89,65,100,85,70,51,35,19,0,12,21,29,48,100,46,7
36,100,0,70,32,46,93,53,100,88,74,67,52,33,31,0,4
0,64,41,68,79,87,100,100,87,75,76,49,65,24,57,0,1
29,100,20,62,100,96,15,96,14,51,25,0,90,47,0,44,8
0,86,35,100,89,89,68,63,58,46,100,25,71,2,8,0,3
27,60,73,91,85,100,80,62,76,25,0,9,4,0,100,8,1
40,81,5,60,8,2,62,0,100,44,92,99,38,100,0,55,0
20,100,79,93,60,94,20,73,55,55,100,29,53,0,0,14,5
44,82,79,100,100,81,73,56,82,45,80,17,42,0,0,13,3
29,100,0,70,35,48,82,61,100,96,71,65,41,33,16,0,4
0,27,34,51,70,75,100,100,83,77,68,52,55,26,47,0,1
20,97,9,89,0,49,66,47,100,70,75,100,71,50,73,0,4
49,91,31,63,71,29,11,0,0,32,49,67,100,100,0,83,8
100,100,64,87,36,66,14,44,0,20,23,0,57,10,24,20,6
17,93,25,64,45,25,5,0,0,42,5,96,53,100,100,100,5
46,100,55,65,100,90,42,91,75,65,82,53,63,13,0,0,9
0,45,58,67,94,91,100,100,82,75,67,50,58,25,58,0,1
100,100,68,81,40,57,20,28,24,0,59,10,36,25,0,14,6
0,37,34,55,68,77,100,100,72,77,50,52,30,26,22,0,1
66,94,0,92,38,48,90,5,11,0,36,45,100,84,18,100,8
0,71,34,80,88,100,100,93,78,69,66,46,53,23,41,0,1
50,93,4,100,38,58,100,17,25,0,0,43,54,87,6,89,8
69,65,10,59,0,88,54,100,100,80,94,49,61,22,14,0,9
30,97,81,98,43,100,14,65,58,57,100,27,48,0,0,17,5
30,86,46,59,52,18,9,0,0,30,11,74,52,94,100,100,5
45,36,76,67,100,100,96,74,92,39,86,9,0,0,92,0,1
0,90,36,100,53,76,15,51,67,46,100,20,61,0,10,7,3
63,88,84,100,93,67,69,34,28,8,0,14,51,19,100,0,2
34,80,65,100,100,80,80,51,41,28,0,7,37,0,95,5,2
66,100,35,69,23,33,43,0,98,1,100,32,43,37,0,18,6
100,100,70,92,37,65,8,36,1,4,52,0,54,20,0,15,6
11,100,59,98,58,59,42,21,25,0,0,35,49,40,100,41,7
1,55,7,100,30,92,20,45,0,4,23,0,61,10,100,12,2
50,85,84,100,76,60,48,24,7,0,0,2,50,4,100,4,2
31,87,0,59,9,13,51,0,91,25,100,68,64,100,21,94,0
0,95,57,100,100,74,73,35,32,0,5,25,34,46,100,47,7
67,63,78,83,100,100,83,80,61,60,33,40,11,20,0,0,1
0,54,31,65,69,87,100,100,83,75,79,50,81,24,100,0,1
12,100,7,80,0,60,3,39,36,23,86,34,88,20,100,0,4
31,100,12,87,0,55,22,26,72,31,100,60,74,31,60,0,4
67,96,20,100,21,59,41,20,11,0,0,35,48,65,100,93,8
9,90,0,100,60,100,100,85,87,63,60,42,31,22,17,0,7
0,90,15,100,24,67,11,34,2,11,35,5,67,2,100,0,2
36,66,71,100,62,70,48,23,21,0,0,5,50,8,100,10,1
0,20,23,43,50,65,76,87,100,100,88,66,77,34,79,0,1
49,100,26,83,0,39,63,43,100,54,74,95,62,47,57,0,4
26,86,20,43,37,0,87,12,100,56,74,95,22,100,0,60,0
56,66,100,94,44,100,35,64,63,29,37,0,0,22,42,54,8
57,70,81,100,72,71,60,35,50,0,0,4,49,6,100,9,1
80,100,29,84,0,47,7,8,79,7,100,41,30,35,20,0,6
60,100,45,92,21,63,0,33,38,26,86,40,100,30,91,0,4
0,92,40,100,100,99,84,65,48,33,13,0,12,26,74,28,7
0,78,28,100,79,82,63,48,59,48,100,22,55,0,9,8,3
100,94,50,100,22,76,30,51,78,44,87,14,48,0,0,5,5
68,94,67,75,100,100,39,70,0,42,20,0,97,25,33,65,8
59,100,20,79,0,50,2,20,43,0,100,7,69,22,12,12,6
36,97,0,59,9,14,61,0,99,34,100,81,53,100,5,73,0
100,100,72,92,35,64,5,33,0,0,53,3,79,28,24,36,6
49,86,84,100,100,76,74,52,99,30,81,6,38,0,0,11,3
5,72,32,100,83,92,73,60,44,30,0,6,39,12,100,0,2
100,100,54,80,24,55,0,28,0,0,57,1,61,22,0,15,6
95,100,57,92,83,76,100,88,88,64,68,39,39,18,0,0,9
31,72,56,100,70,76,47,45,15,17,0,4,50,0,100,0,2
96,84,49,76,12,91,74,100,100,75,78,47,45,21,0,0,9
85,82,16,71,21,100,78,100,88,64,100,28,70,0,0,13,9
51,91,23,71,52,35,13,0,0,30,5,81,43,100,100,95,5
31,96,0,55,57,54,64,6,20,0,22,61,39,99,100,100,5
5,28,50,60,69,100,17,90,60,58,100,24,49,0,0,22,8
62,100,30,75,0,49,52,44,100,49,87,58,66,29,50,0,4
13,100,15,75,0,45,47,32,100,46,87,61,80,30,80,0,4
0,86,7,95,64,100,100,87,86,65,66,43,48,22,51,0,7
0,97,26,100,68,86,51,40,20,0,15,18,43,42,100,47,7
22,86,62,100,83,81,61,61,100,43,88,14,45,2,0,0,3
8,72,0,36,26,0,74,3,100,40,85,83,43,100,14,66,0
100,100,52,87,17,60,0,29,17,0,71,4,58,29,0,30,6
78,100,0,92,22,75,100,89,90,80,62,53,38,27,32,0,9
100,88,52,70,0,62,25,94,76,100,76,63,50,28,31,0,9
22,87,25,55,77,43,53,0,11,18,0,69,38,91,100,100,5
18,64,42,100,96,86,59,56,78,48,100,14,41,0,0,20,3
0,51,25,74,49,100,49,81,52,54,56,28,68,2,100,0,1
27,50,79,68,100,100,46,85,42,42,51,1,0,0,35,33,8
26,91,19,39,49,0,92,18,100,70,62,100,17,88,0,42,0
25,88,39,61,92,24,27,0,15,33,77,68,100,100,0,88,8
37,100,30,87,7,62,0,35,59,29,100,51,78,27,74,0,4
15,80,0,48,45,31,51,0,30,36,13,76,46,100,100,99,5
32,100,0,72,1,39,50,32,100,35,87,59,77,32,58,0,4
54,92,100,100,56,89,18,66,48,52,82,34,49,8,0,0,5
61,100,21,76,0,44,10,10,60,0,98,23,100,58,79,90,0
39,96,63,100,52,43,28,0,0,4,33,15,66,0,100,0,2
77,100,48,60,0,32,50,40,100,49,91,86,70,43,52,0,4
47,88,98,100,81,93,31,76,61,54,100,31,56,7,0,0,5
0,97,41,100,59,52,45,0,17,9,5,45,52,44,100,39,7
42,63,100,85,54,100,42,62,62,22,0,0,0,27,73,51,8
0,86,40,100,85,89,53,63,53,41,100,26,74,4,22,0,3
33,100,11,75,0,43,44,24,91,30,100,62,76,33,64,0,4
100,100,57,91,22,66,0,36,10,5,56,0,65,31,27,51,6
53,100,24,78,0,56,36,41,100,55,91,44,59,23,37,0,4
55,72,100,100,97,96,81,59,72,22,19,3,0,0,74,6,1
43,62,33,100,79,92,74,47,39,14,0,0,49,10,100,8,2
100,100,85,97,65,65,49,33,46,0,86,10,47,24,0,19,6
44,79,19,60,6,14,55,0,100,34,92,79,35,100,0,69,0
63,93,69,100,38,67,16,31,43,4,100,22,48,25,0,0,6
0,100,49,99,83,73,79,36,67,0,51,16,47,38,100,38,7
14,84,24,100,81,89,42,65,27,47,100,37,71,12,0,0,3
100,89,58,100,29,72,70,75,79,49,87,8,43,0,0,8,9
41,75,46,100,87,86,70,53,38,25,0,19,53,18,100,0,2
17,100,0,81,2,62,42,46,100,52,79,39,77,19,89,0,4
23,65,37,100,72,83,64,45,36,12,0,3,48,10,100,0,2
23,69,60,33,48,0,0,19,48,50,100,81,68,100,17,71,8
100,100,64,81,39,55,24,26,37,0,76,11,41,24,0,10,6
0,93,46,100,94,90,83,52,69,14,49,0,49,28,100,28,7
43,89,79,64,79,100,32,77,88,78,100,36,69,0,0,3,9
53,100,33,71,0,44,14,43,68,37,100,58,85,33,83,0,4
0,91,10,57,48,30,20,0,8,34,12,79,49,100,100,91,5
44,81,68,100,85,74,69,46,40,21,0,0,41,5,100,8,2
77,100,43,84,18,59,0,35,48,17,91,32,82,24,100,0,4
0,100,16,66,45,34,66,0,39,28,18,62,40,94,100,99,5
0,46,42,66,79,88,100,100,84,75,72,49,63,23,60,0,1
7,72,0,100,42,100,100,100,90,80,61,55,39,28,23,0,7
15,73,41,100,87,93,60,64,99,43,100,8,50,0,0,11,3
100,100,71,87,45,65,21,41,4,16,34,0,53,16,0,22,6
28,100,4,63,0,20,32,0,73,24,100,59,77,89,30,85,0
10,100,0,76,21,48,81,52,100,73,88,65,86,32,88,0,4
0,87,46,100,100,98,76,77,45,58,67,37,55,15,12,0,3
20,69,35,100,68,82,59,44,30,12,0,0,50,6,100,6,2
0,0,39,9,74,28,95,52,100,79,73,100,42,85,77,67,9
60,86,55,71,0,71,42,97,100,100,96,64,62,31,38,0,9
0,83,41,100,72,81,32,55,74,48,100,19,54,0,0,15,3
0,61,42,78,81,98,100,100,84,74,72,49,65,23,65,0,1
100,100,72,83,46,59,29,35,20,9,62,0,60,22,0,29,6
22,100,0,68,2,42,54,46,100,55,72,75,51,38,37,0,4
41,98,82,100,65,71,57,61,100,48,87,17,45,0,0,7,3
53,73,69,100,100,84,78,53,73,44,90,16,46,0,0,12,3
100,100,50,100,34,60,69,25,43,0,0,18,27,58,65,92,8
13,74,40,100,70,77,46,42,9,15,0,3,50,1,100,0,2
85,84,39,95,0,57,10,9,62,0,100,38,92,88,43,100,0
20,81,0,39,22,0,68,5,100,37,89,83,47,100,14,68,0
2,86,46,100,62,74,26,48,60,44,100,23,61,0,0,8,3
36,82,0,68,4,21,48,0,92,24,100,70,61,100,23,76,0
97,100,41,81,14,13,71,23,100,85,77,85,47,53,0,0,0
7,100,0,78,5,38,63,44,100,78,91,81,87,40,86,0,4
63,88,34,100,4,70,64,66,99,68,100,29,63,0,0,7,9
0,83,38,100,70,76,65,37,50,0,33,14,56,37,100,49,7
17,100,12,65,55,42,29,0,0,20,8,74,43,98,100,100,5
53,100,41,90,15,66,0,40,46,29,100,30,92,24,93,0,4
55,100,43,41,100,42,61,96,45,43,10,0,98,20,0,27,8
11,77,84,63,79,100,0,83,56,67,100,56,87,7,1,0,9
30,97,93,100,100,99,34,93,1,59,62,43,53,0,0,13,5
3,40,14,59,55,81,100,100,82,76,51,51,21,26,0,0,1
20,100,10,69,0,38,38,23,94,30,100,60,81,30,72,0,4
54,88,100,100,85,94,38,80,59,59,83,29,47,1,0,0,5
0,37,10,55,72,77,100,100,83,75,72,50,55,25,41,0,1
52,80,82,100,89,72,52,47,98,33,100,9,50,1,0,0,3
78,100,34,79,9,52,0,24,29,0,100,7,76,23,13,9,6
9,67,16,23,52,0,91,21,100,65,74,100,30,97,0,65,0
69,100,71,86,12,57,0,24,69,0,100,30,12,39,31,12,6
99,100,76,84,40,56,14,24,46,0,100,13,57,31,0,23,6
2,81,13,51,61,43,41,0,12,25,0,72,45,91,100,100,5
2,87,35,100,49,76,39,53,93,44,100,19,57,1,0,0,3
0,96,43,100,100,86,75,51,48,16,33,0,17,33,88,36,7
100,100,68,87,40,61,12,34,0,5,42,0,59,20,8,15,6
100,90,40,100,0,73,75,76,94,95,87,63,75,31,77,0,9
2,55,50,76,93,100,100,98,90,70,83,42,62,14,0,0,1
12,96,3,66,76,40,64,0,16,17,0,60,7,98,100,100,5
100,96,42,100,8,76,0,43,55,42,92,20,62,0,6,8,5
0,95,51,100,100,90,72,56,50,20,36,0,17,37,69,46,7
6,100,61,91,38,95,6,67,54,49,100,23,52,0,0,18,5
46,48,100,74,87,100,10,86,30,68,90,58,43,29,0,0,9
58,58,100,94,45,100,41,59,72,20,10,0,0,31,67,57,8
70,100,2,50,15,1,100,36,70,79,36,56,67,51,0,0,0
60,100,25,76,1,49,0,21,42,0,100,7,62,18,5,6,6
54,83,11,68,44,32,30,0,0,27,49,59,100,90,21,100,8
12,100,6,77,0,50,37,37,94,44,87,53,92,26,100,0,4
60,65,95,100,100,76,67,38,37,0,76,8,57,44,0,62,8
0,89,10,100,46,82,11,58,32,50,94,43,100,18,52,0,3
32,100,57,90,46,51,25,15,6,0,0,38,48,46,100,48,7
69,100,26,88,70,76,72,81,88,49,100,17,56,0,0,4,9
36,72,47,100,78,76,55,38,17,8,0,5,50,13,100,0,2
0,0,45,14,85,34,100,60,88,88,43,100,37,76,88,65,9
0,74,28,100,50,76,29,38,1,8,26,0,63,0,100,3,2
95,83,17,87,51,48,92,10,0,0,25,37,100,69,94,100,8
34,82,69,100,94,77,65,50,100,42,88,12,44,0,0,9,3
6,50,41,50,100,19,44,0,20,37,63,73,65,100,0,73,8
74,100,28,89,2,59,1,26,41,0,100,10,52,26,0,6,6
30,74,70,100,71,83,59,42,40,4,0,0,54,0,100,5,1
50,98,10,61,0,10,49,0,95,27,100,76,52,100,2,86,0
0,55,48,76,78,100,76,85,69,60,66,36,74,11,100,0,1
45,88,28,66,60,31,33,0,0,15,25,57,56,91,100,100,5
88,100,38,85,18,49,19,12,65,0,100,28,53,46,0,31,6
32,63,76,31,50,0,0,14,50,44,100,73,78,100,24,75,8
52,77,22,60,62,30,38,0,0,16,8,70,52,86,100,100,5
0,49,30,69,69,88,100,100,80,76,62,51,45,25,32,0,1
6,48,32,77,75,100,100,79,73,51,33,26,0,1,62,0,2
43,100,27,92,0,62,53,53,100,73,80,60,50,30,19,0,4
23,90,43,48,38,0,5,3,0,56,23,86,60,98,100,100,5
0,100,75,90,59,95,15,73,40,54,100,37,69,0,9,7,5
37,96,80,100,100,79,58,64,100,45,99,17,55,0,0,1,3
20,71,30,100,75,97,59,63,25,35,0,10,50,3,100,0,2
100,100,41,74,0,46,75,51,96,65,85,82,77,41,80,0,4
28,60,15,100,100,98,74,50,21,6,76,0,23,43,0,87,8
100,88,47,100,28,62,74,27,55,0,0,19,32,60,86,88,8
100,98,54,100,13,83,11,49,53,55,73,27,46,0,0,5,5
15,100,28,93,0,62,13,37,82,33,100,64,91,31,89,0,4
100,72,75,100,43,80,82,78,92,53,88,17,47,0,0,7,9
36,87,81,100,80,74,61,31,44,0,0,10,50,11,100,15,1
39,100,75,61,100,98,34,81,9,30,72,0,83,45,0,50,8
10,89,32,98,36,100,0,68,31,49,100,29,60,0,1,15,5
0,88,48,100,78,77,43,51,55,41,100,22,67,0,16,7,3
100,97,58,100,18,76,0,47,12,16,62,0,85,18,28,24,6
52,100,15,86,1,53,0,20,45,0,100,6,64,18,12,8,6
14,73,0,51,9,12,54,0,92,27,100,67,74,100,27,95,0
53,100,26,80,0,59,4,37,60,35,100,41,65,22,43,0,4
0,86,28,100,47,71,23,33,14,0,0,39,48,47,100,52,7
18,76,37,100,77,79,61,39,22,10,0,24,53,19,100,0,2
34,100,0,76,0,35,32,1,85,0,100,38,85,77,36,84,0
0,79,25,50,98,25,71,0,10,16,50,47,100,76,83,100,8
100,100,50,79,13,52,0,20,44,0,100,13,61,28,6,17,6
67,100,58,96,29,69,0,42,29,25,92,35,100,26,79,0,4
29,100,0,75,53,54,100,30,78,0,56,25,66,63,15,71,8
92,100,50,79,20,56,0,34,56,22,100,41,66,23,50,0,4
28,89,63,100,84,71,69,38,32,14,0,17,52,13,100,0,2
49,100,0,30,39,0,100,59,49,79,19,44,85,80,23,21,0
42,100,10,77,0,47,68,43,100,68,83,60,66,30,68,0,4
9,70,32,100,59,78,36,43,0,15,6,10,52,1,100,0,2
100,100,58,79,30,53,18,24,42,0,93,10,52,23,0,16,6
0,69,56,76,85,99,98,100,100,75,97,50,92,25,92,0,1
76,100,52,60,0,27,58,27,100,55,98,85,95,42,90,0,4
0,93,40,100,57,56,44,5,20,0,18,34,59,44,100,54,7
0,100,46,96,91,94,100,82,72,59,53,33,49,5,66,0,7
0,100,6,81,7,48,97,48,100,84,74,71,55,36,39,0,4
16,100,8,83,0,52,40,40,88,55,100,57,75,29,60,0,4
0,56,56,69,82,92,92,100,85,75,85,50,86,24,100,0,1
31,88,3,84,77,100,100,96,69,72,37,49,14,24,0,0,1
29,79,80,70,75,100,16,79,91,78,100,46,81,10,0,0,9
0,75,33,100,66,77,68,40,60,5,51,0,48,30,100,33,7
24,100,5,57,0,13,41,0,84,25,100,65,57,86,7,87,0
0,0,38,14,71,32,93,55,100,81,76,100,48,82,73,62,9
100,65,72,100,0,85,20,52,79,78,99,48,83,5,14,0,9
40,96,83,100,81,72,73,61,100,35,79,6,35,0,0,19,3
0,78,44,100,68,85,66,46,80,8,100,0,38,2,1,7,1
49,90,32,57,61,23,5,0,0,35,9,79,34,100,100,99,5
42,100,19,74,0,47,7,20,62,17,100,39,84,28,82,0,4
41,73,60,100,72,73,61,40,37,10,0,0,49,1,100,2,2
0,44,26,62,62,81,100,100,97,78,79,52,64,26,53,0,1
32,100,7,55,32,98,37,58,54,10,0,0,36,2,100,8,1
61,85,47,100,8,70,0,34,41,7,100,11,55,24,9,0,6
12,93,48,62,95,96,21,100,46,70,100,64,77,7,0,0,9
18,100,0,80,11,56,53,45,99,57,100,47,85,24,78,0,4
22,67,30,100,65,72,54,31,12,5,0,12,54,0,100,13,2
0,83,28,100,78,92,85,64,91,46,100,17,57,0,5,3,3
4,62,61,32,53,0,0,11,53,42,100,74,80,100,12,74,8
0,87,31,100,59,74,57,33,44,0,27,37,57,47,100,49,7
42,87,3,64,0,16,55,0,100,34,88,80,29,100,4,65,0
0,62,53,80,100,100,83,91,63,68,47,46,33,22,33,0,1
14,81,0,56,48,60,100,30,50,0,18,52,18,97,97,100,5
26,66,13,37,32,0,80,5,100,42,82,81,38,100,0,76,0
31,96,18,51,27,100,26,67,40,17,0,0,44,6,100,7,1
32,89,19,53,73,37,53,0,0,17,7,65,39,100,100,98,5
33,62,50,100,65,60,39,18,0,0,17,23,59,13,100,8,2
0,82,37,100,65,73,54,36,42,0,16,32,48,42,100,44,7
78,71,36,71,20,95,75,100,100,74,78,46,40,21,0,0,9
35,96,12,50,51,38,52,0,0,2,10,53,37,95,100,100,5
96,100,52,84,18,49,0,13,46,0,95,28,100,66,52,95,0
67,100,44,80,18,50,0,35,65,34,100,48,91,32,89,0,4
43,82,21,51,35,15,0,0,8,32,30,66,64,85,100,100,5
50,100,36,64,0,32,30,26,100,31,87,66,68,35,55,0,4
0,57,17,77,73,97,100,100,73,75,57,50,43,25,43,0,1
100,100,76,96,42,68,22,37,30,5,87,0,67,25,0,18,6
39,86,6,89,39,47,53,0,0,6,10,59,42,96,100,100,5
0,100,7,77,10,45,66,34,100,57,96,63,79,31,75,0,4
77,100,37,88,61,68,100,85,84,69,72,41,39,18,0,0,9
73,83,27,87,22,41,0,0,8,36,55,68,100,100,42,85,8
1,84,0,69,72,41,94,3,11,0,4,45,13,91,100,100,5
0,88,40,100,68,82,56,40,39,0,29,27,58,44,100,56,7
13,82,44,100,51,72,30,44,0,20,7,7,55,6,100,0,2
0,92,46,100,90,89,52,67,89,44,100,16,53,4,3,0,3
37,69,100,83,61,100,0,91,64,78,62,55,26,28,2,0,9
31,70,0,84,16,37,52,0,100,19,99,66,60,100,6,94,0
4,55,60,77,100,100,80,92,56,70,40,46,32,23,0,0,1
35,100,9,71,0,26,41,0,93,11,100,53,63,87,11,100,0
1,94,0,89,49,90,100,100,99,85,79,56,63,25,54,0,7
17,89,0,49,2,7,51,0,91,26,100,66,67,98,18,100,0
38,94,0,77,73,53,100,100,24,92,70,70,94,60,82,0,9
0,98,22,65,100,89,17,100,18,74,85,70,58,30,1,0,9
100,100,57,87,26,58,14,26,43,0,87,13,45,28,0,10,6
58,67,24,85,86,100,92,70,48,42,0,14,29,0,100,7,2
32,66,87,42,73,0,0,7,37,43,100,72,92,100,30,76,8
82,96,63,62,100,25,45,0,18,32,77,65,97,100,0,98,8
39,100,21,77,0,47,27,37,84,36,100,60,88,29,86,0,4
0,96,38,100,75,92,70,46,62,0,49,15,63,34,100,38,7
28,82,74,100,87,77,46,51,88,48,100,18,52,0,0,0,3
14,95,50,100,54,69,39,39,11,12,0,1,50,10,100,0,2
29,50,0,15,40,0,83,22,100,65,70,100,24,95,15,50,0
0,78,33,100,70,79,53,43,10,23,10,32,57,20,100,0,2
32,87,12,69,0,30,31,0,82,8,100,46,76,81,29,100,0
56,84,0,66,75,70,86,100,14,84,100,73,65,37,45,0,9
0,52,28,69,58,84,89,100,100,95,83,65,68,33,64,0,1
32,86,65,100,99,85,78,59,94,40,100,14,52,0,0,0,3
0,48,42,71,64,100,56,56,54,13,33,0,42,3,100,3,1
100,90,60,100,18,84,70,88,89,71,66,44,37,18,0,0,9
2,73,10,98,73,100,60,73,70,44,100,15,47,2,0,0,3
25,88,8,68,0,27,39,0,87,15,100,56,73,89,20,100,0
11,100,17,71,73,37,100,0,9,11,27,48,92,79,0,95,8
47,88,72,100,65,44,36,8,0,0,27,20,63,5,100,3,2
18,95,0,56,2,13,41,0,79,24,100,62,84,99,40,100,0
11,82,51,100,93,89,65,66,73,51,100,32,53,14,0,0,3
100,95,87,100,49,76,17,47,0,14,40,0,66,25,19,25,6
25,98,0,64,83,72,79,22,12,0,9,51,8,95,100,100,5
42,84,70,100,100,87,69,65,55,43,86,23,51,5,0,0,3
100,99,60,100,34,78,14,53,0,27,6,0,37,9,6,27,6
28,65,41,100,63,64,55,21,31,0,0,33,50,45,100,58,7
32,82,69,100,74,70,57,49,100,33,94,5,47,0,0,7,3
0,82,31,100,47,68,36,34,8,5,12,20,60,18,100,0,2
0,66,47,83,93,100,100,90,77,67,53,46,35,23,30,0,1
0,100,50,93,100,93,91,64,74,31,54,0,18,23,66,29,7
72,70,100,100,25,94,0,63,72,74,92,57,66,23,9,0,9
80,100,35,97,45,76,98,80,100,53,95,19,53,0,0,5,9
35,77,6,50,3,8,58,0,100,29,94,70,52,100,0,84,0
18,95,14,65,77,57,100,13,49,0,12,43,0,88,62,100,5
39,96,4,61,0,18,49,0,96,26,100,70,61,100,5,88,0
100,93,51,100,21,60,75,61,94,95,91,46,56,6,0,0,9
14,52,0,56,36,78,74,100,100,96,79,64,58,32,39,0,1
25,92,30,43,50,1,88,0,100,45,78,87,39,100,0,87,0
0,80,23,100,94,83,100,50,68,19,34,0,32,34,89,50,7
100,100,48,80,13,53,0,23,36,0,94,15,64,30,10,11,6
18,91,86,100,100,99,36,85,1,49,70,37,68,2,0,0,5
64,75,43,100,40,60,100,28,81,0,0,6,38,44,72,75,8
56,100,39,68,70,27,29,0,0,33,62,60,100,90,30,95,8
27,97,71,100,77,79,67,60,100,40,87,12,45,1,0,0,3
18,76,50,86,100,100,93,80,70,60,48,40,23,20,0,0,1
0,0,36,14,65,34,89,57,100,83,73,100,37,89,68,73,9
61,94,57,100,15,68,0,32,28,0,100,7,65,34,33,14,6
0,81,42,99,92,100,100,68,78,32,60,0,47,38,89,40,7
70,90,27,73,1,100,57,90,84,57,100,21,66,0,0,8,9
14,89,52,100,64,61,38,21,4,0,0,39,50,46,100,44,7
100,100,53,77,18,50,0,19,42,0,97,16,68,40,11,35,6
100,100,59,90,36,62,19,33,10,3,42,0,42,27,0,37,6
28,74,68,100,97,87,61,57,100,38,96,8,44,0,0,13,3
55,76,77,100,100,79,67,52,95,42,99,12,49,0,0,14,3
30,80,66,100,88,77,48,51,71,44,100,18,52,0,0,5,3
0,87,40,100,100,98,89,60,78,21,62,0,25,31,61,45,7
33,63,67,82,100,100,84,85,59,64,37,43,16,21,0,0,1
100,100,64,86,28,57,3,24,29,0,80,15,50,34,0,18,6
39,84,64,100,83,77,71,53,100,31,80,6,31,0,0,18,3
26,80,58,100,63,61,38,26,0,6,22,18,61,0,100,18,2
62,100,20,96,0,60,9,22,59,0,100,25,48,35,5,8,6
0,96,41,100,61,68,47,31,31,0,12,36,46,48,100,47,7
42,99,55,61,71,24,18,0,0,30,64,61,100,94,9,100,8
4,81,35,100,45,75,25,56,82,53,100,25,57,6,0,0,3
67,100,19,90,0,47,14,4,69,0,100,38,91,82,46,99,0
43,100,30,82,5,53,0,27,52,39,100,57,83,29,72,0,4
42,100,19,75,1,49,0,23,54,17,100,32,84,27,86,0,4
24,88,59,100,100,91,89,64,61,42,28,22,0,0,47,2,2
85,64,85,100,39,81,71,56,98,71,100,30,64,0,0,2,9
70,100,100,97,70,81,45,65,30,49,20,33,0,16,0,0,1
20,71,0,29,31,0,78,12,100,51,84,93,37,100,8,66,0
33,86,0,55,1,12,52,0,90,34,100,76,56,100,6,77,0
19,100,35,93,0,63,12,36,89,37,100,66,94,33,89,0,4
77,96,38,100,58,77,99,86,100,50,84,12,43,0,0,0,9
79,90,100,93,63,100,82,84,99,61,87,22,44,0,0,19,9
21,87,33,52,62,13,5,0,0,36,74,66,100,100,5,89,8
15,84,0,57,5,17,52,0,95,28,100,67,70,100,20,87,0
82,100,8,92,45,60,100,29,52,0,0,24,21,61,53,98,8
100,89,34,100,0,75,76,78,83,62,90,35,85,8,5,0,9
100,98,71,100,42,88,35,55,59,41,61,16,31,3,0,0,5
0,67,25,100,49,73,36,33,6,0,1,6,53,3,100,11,2
56,97,15,77,0,35,23,0,70,3,100,36,95,78,54,100,0
34,100,14,83,2,66,0,48,23,34,65,30,91,17,100,0,4
0,95,39,100,67,73,53,30,40,0,21,40,53,45,100,40,7
42,98,22,72,75,51,62,0,0,6,23,57,43,100,100,99,5
0,84,3,73,30,98,100,100,90,79,73,48,61,16,59,0,7
28,96,98,97,87,95,13,100,34,64,100,45,63,0,0,18,5
9,49,42,63,82,85,100,100,76,74,51,48,29,22,0,0,1
12,100,10,90,0,56,58,43,100,65,97,70,91,35,90,0,4
0,69,47,81,88,100,100,91,91,68,76,45,71,22,68,0,1
64,100,10,99,0,71,56,77,72,71,100,37,75,8,19,0,9
0,73,40,98,58,100,55,64,58,27,24,3,43,0,100,4,1
33,100,2,54,0,5,62,0,100,42,91,92,32,95,4,49,0
100,75,62,62,54,95,93,100,98,63,81,28,46,0,0,1,9
100,100,70,89,57,74,43,59,35,45,17,29,9,14,0,0,1
86,70,51,100,0,76,78,41,100,0,0,13,40,54,98,80,8
0,92,44,100,71,83,56,59,100,47,89,19,50,0,3,1,3
73,100,23,90,70,82,77,95,91,60,100,24,60,0,0,2,9
100,100,60,90,32,70,11,48,0,23,16,0,44,12,8,6,6
96,100,51,76,17,50,0,20,41,0,100,16,73,39,4,33,6
16,86,44,100,35,59,12,25,0,4,33,3,66,1,100,0,2
100,100,58,80,26,58,0,35,0,11,61,0,74,12,16,6,6
27,94,1,60,0,20,38,0,81,16,100,53,92,93,51,100,0
0,62,47,88,67,100,63,65,59,29,46,2,34,0,100,0,1
0,95,54,100,66,90,55,46,51,0,18,16,45,27,100,29,7
21,66,0,28,27,0,77,14,100,49,88,88,40,100,6,70,0
43,100,0,73,6,44,90,41,100,54,56,68,52,34,62,0,4
0,89,33,100,49,54,39,6,16,0,10,36,55,35,100,31,7
6,75,36,97,92,100,69,75,66,51,100,30,54,12,0,0,3
0,95,41,100,59,67,51,27,40,0,12,32,52,47,100,55,7
46,100,11,80,0,55,51,43,100,62,81,48,65,24,73,0,4
90,100,58,88,23,56,16,17,66,0,100,27,58,54,0,43,6
0,59,40,78,76,100,100,100,82,75,62,49,40,25,29,0,1
100,100,72,81,55,55,45,27,48,0,72,5,36,18,0,12,6
