@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0,40,30,61,67,82,100,100,88,75,72,49,56,25,40,0,1
48,63,42,100,94,99,94,62,90,54,100,19,51,0,0,11,3
71,96,32,100,0,58,5,15,71,1,100,42,30,41,10,0,6
70,100,23,82,0,51,8,18,71,1,100,28,29,29,11,0,6
95,100,59,80,27,51,11,20,48,0,100,15,57,31,0,19,6
62,100,22,78,0,44,2,6,48,0,88,24,100,60,63,80,0
11,77,33,100,50,79,27,52,0,28,11,7,55,3,100,0,2
38,100,0,74,20,48,99,45,100,65,75,63,58,31,43,0,4
57,94,18,85,4,37,39,0,94,17,100,65,60,100,0,99,0
45,100,68,64,100,24,39,0,5,33,68,65,85,97,0,97,8
100,100,72,79,38,51,0,26,44,32,90,39,88,37,82,0,4
0,59,36,64,69,82,99,100,100,78,92,51,84,25,76,0,1
0,43,35,61,67,81,100,100,93,75,86,50,82,25,81,0,1
100,83,29,100,27,65,86,32,59,0,0,21,45,58,99,89,8
66,88,100,70,83,100,42,70,96,71,95,38,64,0,0,1,9
54,74,72,100,76,70,57,38,26,9,0,3,50,0,100,1,2
45,75,22,99,70,100,100,80,62,50,88,23,48,0,0,8,3
47,91,80,100,66,70,81,65,100,37,76,6,36,0,0,18,3
62,83,21,69,0,33,25,1,68,0,100,29,97,70,67,100,0
0,91,55,100,71,69,62,33,64,0,22,27,36,40,100,40,7
0,87,38,100,74,83,74,40,55,0,32,34,60,45,100,55,7
0,39,4,57,51,79,100,100,96,81,68,54,40,27,15,0,1
86,100,36,80,1,49,0,14,56,0,100,23,51,37,2,16,6
0,91,45,100,87,92,61,45,30,0,22,4,40,39,100,38,7
1,52,23,75,74,100,52,69,51,36,45,4,0,0,100,7,1
0,51,29,68,57,85,87,100,100,84,87,56,70,28,58,0,1
10,89,56,100,76,61,65,16,37,0,0,31,50,30,100,30,7
1,98,52,100,69,65,50,23,29,0,0,37,47,42,100,43,7
78,100,29,88,0,52,2,10,55,0,100,26,98,67,51,77,0
60,84,94,100,100,75,72,51,39,30,0,12,46,7,94,0,2
50,100,22,84,0,54,45,34,100,41,100,64,88,32,84,0,4
59,100,19,92,0,49,15,5,60,0,97,28,100,74,61,96,0
42,82,80,100,100,82,70,58,32,37,0,14,39,0,100,1,2
100,86,71,100,58,70,93,86,76,70,69,27,40,0,0,1,9
52,100,18,76,0,46,9,17,61,19,100,38,54,22,18,0,6
0,78,16,100,51,74,42,37,10,8,21,18,65,0,100,19,2
7,94,0,100,57,100,100,98,58,79,33,52,19,25,22,0,7
0,97,63,100,87,75,73,32,63,0,8,26,29,39,100,39,7
86,100,34,98,0,62,9,22,57,0,100,25,94,66,51,94,0
59,78,60,100,7,94,0,65,53,57,100,42,80,14,32,0,9
62,99,100,100,62,96,29,85,33,57,55,32,38,8,0,0,5
86,59,56,100,0,81,48,42,71,0,11,8,45,52,100,88,8
58,100,24,89,0,50,100,55,97,70,55,94,52,47,53,0,4
25,100,11,78,0,51,3,26,89,27,100,44,57,26,36,0,4
32,65,51,100,56,51,35,6,0,0,27,19,63,9,100,16,2
21,61,65,78,100,100,85,83,79,57,77,30,60,6,0,0,1
17,100,0,72,8,46,67,46,100,54,74,68,64,34,55,0,4
0,100,33,100,67,99,100,94,89,68,67,44,51,17,50,0,7
0,91,0,100,57,99,100,99,64,78,45,53,37,26,44,0,7
0,42,29,68,63,100,56,84,41,49,31,14,26,0,100,11,1
0,77,50,100,100,72,40,39,13,0,74,1,23,38,12,77,8
38,79,69,100,76,60,46,25,3,2,0,3,50,0,100,1,2
0,83,26,100,45,80,27,52,6,27,29,10,65,5,100,0,2
100,75,49,100,24,61,100,27,91,0,0,18,66,55,93,85,8
50,99,21,80,0,37,25,0,76,16,100,58,79,100,29,95,0
13,65,73,34,94,0,0,0,27,34,82,65,100,100,27,77,8
0,0,27,24,51,53,75,81,100,100,92,67,86,34,86,1,1
77,97,63,73,91,32,54,0,0,24,49,54,100,86,46,100,8
90,68,41,64,15,88,68,100,100,78,75,49,40,23,0,0,9
2,81,28,100,68,83,67,49,37,23,0,1,48,0,100,1,2
76,56,75,100,0,90,35,53,95,21,47,0,57,44,100,85,8
34,100,16,50,59,40,33,0,0,14,10,70,48,95,100,94,5
30,59,46,100,49,47,27,5,0,7,33,16,66,0,100,4,2
0,90,48,100,100,95,82,64,56,32,42,0,17,24,70,26,7
52,76,72,100,100,81,71,52,94,35,97,6,48,0,0,5,3
82,100,64,75,16,46,0,13,73,1,100,20,27,27,47,0,6
11,100,12,69,60,44,38,0,4,29,0,79,35,99,100,99,5
65,92,19,70,0,36,6,0,62,1,97,31,100,67,77,100,0
0,97,76,100,100,74,62,40,33,6,4,0,11,22,91,24,7
72,100,25,79,0,37,26,0,79,19,100,62,67,97,22,73,0
0,93,57,100,97,75,91,37,82,0,53,16,32,41,100,45,7
22,94,0,92,27,100,100,99,68,51,48,0,24,24,94,36,7
65,90,97,100,95,73,72,48,39,25,0,5,43,0,100,0,2
46,96,60,100,100,90,70,63,64,42,86,16,46,0,0,2,3
36,95,10,59,19,10,66,0,100,37,97,85,48,100,0,81,0
26,88,9,63,0,20,36,0,80,18,100,57,76,94,31,100,0
52,100,32,83,11,53,0,21,37,0,100,14,48,22,5,1,6
0,91,44,100,80,78,75,38,58,0,48,9,52,40,100,40,7
48,100,32,65,0,26,50,24,100,41,85,86,81,46,76,0,4
100,86,70,100,45,64,83,64,98,70,96,30,62,1,0,0,9
100,100,62,92,58,59,84,89,93,70,79,30,46,0,0,3,9
21,81,0,55,7,10,56,0,97,26,100,71,62,100,15,84,0
100,100,55,81,22,56,0,25,25,0,74,12,58,39,8,40,6
38,71,72,36,81,0,12,11,57,45,100,80,49,100,0,70,8
0,62,47,79,92,100,100,92,98,68,96,45,92,21,92,0,1
34,90,35,62,51,24,8,0,0,40,1,82,46,100,100,99,5
32,100,0,58,5,7,60,0,100,38,85,85,27,86,5,42,0
0,51,21,56,62,78,100,100,77,79,52,53,32,26,24,0,1
79,87,32,63,85,32,73,0,0,12,42,44,100,75,70,100,8
18,93,94,100,100,100,20,94,3,64,77,50,77,11,0,0,5
0,92,38,100,87,93,70,71,72,47,100,22,64,3,15,0,3
21,78,0,49,26,15,58,0,90,5,100,52,76,89,44,100,0
100,100,52,87,19,61,0,30,12,0,63,4,49,24,0,14,6
79,79,66,100,0,91,23,64,91,73,100,62,84,29,85,0,9
100,94,73,100,40,74,13,46,0,12,38,0,67,22,20,28,6
0,65,47,78,80,100,73,61,71,22,42,0,46,6,100,2,1
100,100,48,96,15,64,0,31,25,0,95,8,94,38,25,31,6
80,71,59,100,18,73,44,34,50,0,0,20,46,50,100,74,8
5,86,77,100,80,99,0,86,20,63,100,48,81,13,1,0,5
0,34,16,54,51,77,89,100,86,75,73,50,70,24,100,0,1
77,83,42,100,13,69,62,57,100,74,91,27,53,0,0,9,9
100,84,56,96,2,100,3,58,37,52,78,31,46,0,0,10,5
29,100,0,61,8,14,59,0,100,33,97,80,48,91,18,53,0
39,91,81,100,70,59,25,81,82,85,100,37,57,0,0,24,9
16,93,32,55,61,19,34,0,1,34,0,76,45,100,100,96,5
16,94,56,100,76,76,43,52,6,30,0,6,49,1,100,0,2
0,70,36,91,58,100,54,51,46,4,9,0,54,0,100,2,1
18,89,30,62,82,47,73,0,20,11,0,65,43,96,100,100,5
26,100,3,75,0,35,25,3,70,0,100,29,86,66,48,88,0
13,94,0,51,55,45,34,0,0,16,0,71,39,98,100,100,5
0,77,45,83,90,100,100,88,82,65,60,42,37,21,10,0,1
41,100,30,78,0,45,0,29,82,31,100,59,87,34,73,0,4
50,100,9,73,0,34,24,0,78,19,100,55,77,89,21,78,0
0,38,29,60,60,80,96,100,100,78,96,52,93,26,93,0,1
0,56,34,75,88,100,77,66,71,31,39,1,24,0,100,1,1
20,88,58,100,89,79,43,57,67,49,100,25,59,2,0,0,3
13,69,78,100,100,73,59,36,11,0,87,11,87,45,0,69,8
39,91,66,100,55,67,31,39,0,19,32,15,66,0,100,1,2
0,97,62,100,80,76,69,38,62,0,14,18,3,39,100,38,7
78,62,60,100,12,65,94,32,100,0,0,14,60,53,72,83,8
22,79,78,63,100,100,20,96,74,76,100,49,87,6,0,0,9
27,95,39,62,75,32,39,0,0,19,12,65,45,97,100,100,5
0,92,50,100,78,74,61,37,43,0,24,26,44,37,100,37,7
82,95,26,90,90,75,52,100,27,81,100,63,67,25,0,0,9
70,100,49,72,100,71,64,97,69,69,86,32,54,2,0,0,9
0,64,43,73,79,91,100,100,92,75,84,49,78,23,74,0,1
32,74,61,100,59,82,53,36,35,1,0,0,50,3,100,1,1
100,85,73,84,3,63,8,91,82,100,79,65,36,32,0,0,9
91,100,38,97,6,65,0,28,44,3,100,15,50,24,3,0,6
0,100,66,99,86,79,64,40,44,0,9,20,33,44,100,47,7
0,100,64,98,100,80,55,41,14,0,2,5,20,30,86,36,7
14,71,29,100,66,76,50,35,11,7,0,15,50,8,100,0,2
76,81,0,82,57,42,91,0,19,17,78,57,100,100,20,84,8
98,100,31,97,48,60,72,23,16,0,0,30,47,62,100,92,8
100,100,65,75,36,47,20,17,51,0,96,21,54,34,0,22,6
100,100,68,79,45,57,28,34,22,11,72,0,62,18,0,20,6
10,82,15,51,70,36,54,0,20,28,0,73,42,91,100,100,5
51,79,78,100,100,79,67,53,96,42,96,13,49,0,0,11,3
66,88,16,70,0,23,45,0,97,28,100,74,49,100,18,66,0
66,100,73,96,34,72,0,48,39,31,100,46,75,26,64,0,4
60,100,15,85,0,50,10,17,57,0,100,18,69,43,20,31,6
0,66,63,77,100,100,80,93,60,69,43,45,37,21,50,0,1
79,100,46,82,13,52,0,18,48,0,100,18,58,37,0,27,6
27,99,2,62,0,21,39,0,86,17,100,55,80,93,33,100,0
36,79,20,100,67,81,53,43,0,20,8,25,59,0,100,17,2
47,96,100,100,53,93,15,74,46,58,77,34,51,9,0,0,5
90,100,53,73,19,46,0,16,41,0,100,8,81,26,20,29,6
35,93,94,100,100,94,44,82,47,48,98,31,58,6,0,0,5
46,100,4,75,7,24,53,0,100,21,89,68,44,97,0,88,0
58,50,88,84,100,100,84,60,80,19,40,0,0,4,64,5,1
59,100,38,81,14,54,0,26,51,13,100,32,84,28,70,0,4
0,73,48,91,62,100,56,46,71,12,100,16,42,6,15,0,1
100,100,66,90,26,66,0,40,4,12,62,0,80,19,10,16,6
0,86,34,100,60,86,42,60,70,43,100,26,70,8,29,0,3
0,71,39,94,100,100,100,73,54,48,11,23,33,1,95,0,2
51,100,24,83,6,54,0,25,31,0,100,15,57,32,10,11,6
0,100,14,81,5,58,28,39,88,47,97,44,91,21,100,0,4
2,75,35,100,96,95,88,67,77,39,100,9,41,0,0,20,3
27,100,13,66,0,26,39,31,100,30,93,51,77,38,77,0,4
73,69,100,100,0,95,39,54,85,13,7,0,13,40,89,73,8
63,100,31,82,0,52,36,29,100,45,99,59,59,30,28,0,4
39,83,58,100,100,90,80,63,94,37,80,9,35,0,0,17,3
44,100,8,62,0,14,50,0,99,31,100,78,45,90,11,49,0
0,73,30,100,62,86,46,48,13,22,21,21,58,4,100,0,2
49,94,76,73,82,100,30,77,100,81,100,42,75,2,0,0,9
0,100,24,98,99,100,100,90,59,70,33,47,19,23,28,0,7
7,48,16,2,69,0,100,38,94,84,44,100,4,67,0,22,0
21,100,0,69,1,32,29,0,82,16,100,52,79,86,20,82,0
31,90,67,100,87,84,58,61,79,35,100,10,52,0,0,4,3
92,76,28,67,3,100,58,98,77,61,100,24,80,0,0,8,9
5,91,0,52,14,13,61,0,97,30,100,70,66,100,14,98,0
28,81,60,100,100,85,81,57,95,39,91,12,44,0,0,11,3
49,100,57,55,40,9,0,0,44,40,100,77,77,100,14,69,8
100,100,67,90,33,75,25,60,0,45,0,30,0,15,0,0,1
0,44,29,62,66,80,100,100,79,78,59,52,40,26,25,0,1
79,84,17,62,100,80,67,100,0,75,88,79,70,38,36,0,9
0,100,73,98,100,80,77,44,61,8,36,0,3,27,78,30,7
100,94,76,100,44,82,18,59,0,29,6,0,41,7,22,25,6
0,99,40,100,66,66,58,24,38,0,11,37,42,51,100,53,7
0,53,48,77,100,100,89,83,77,58,64,33,57,8,95,0,1
100,100,48,97,12,68,0,33,21,0,76,0,63,27,2,27,6
27,95,18,56,38,23,4,0,0,51,21,91,60,100,100,99,5
0,63,21,63,63,80,99,100,100,80,99,52,99,24,96,0,1
19,76,34,100,41,66,27,32,0,7,25,3,63,0,100,6,2
36,100,30,100,5,57,0,38,78,30,100,54,95,38,94,0,4
68,90,62,80,100,34,54,0,0,21,55,58,97,100,29,96,8
0,74,29,100,37,94,30,62,23,30,12,0,47,10,100,12,1
2,64,31,33,47,3,0,0,3,39,8,74,54,89,100,100,5
42,87,100,100,80,96,30,77,52,62,94,45,57,15,0,0,5
30,85,9,64,38,30,7,0,0,24,14,64,51,89,100,100,5
17,83,62,73,100,99,14,100,47,79,98,56,56,26,0,0,9
100,85,67,100,56,66,96,79,90,65,86,28,54,0,0,11,9
46,89,79,100,85,73,67,61,100,40,76,12,27,0,0,22,3
17,77,50,100,100,99,60,75,83,52,97,16,51,0,0,0,3
40,87,87,100,100,75,59,53,88,50,91,19,48,0,0,11,3
96,73,44,55,0,74,32,100,88,91,100,58,83,24,42,0,9
41,100,26,100,0,75,6,47,55,41,100,49,70,25,79,0,4
100,100,53,80,22,50,5,16,46,0,92,19,51,33,0,19,6
0,34,35,55,68,78,100,100,92,79,75,53,62,27,61,0,1
0,100,18,93,9,56,51,32,100,53,84,74,70,37,64,0,4
58,54,98,85,96,100,79,64,52,27,0,0,10,3,100,5,1
17,85,54,100,90,84,89,57,100,36,97,11,49,0,0,1,3
0,88,39,100,97,87,84,47,67,7,38,0,33,26,100,35,7
9,92,0,96,47,100,93,96,100,71,76,47,51,23,27,0,7
74,78,51,100,0,80,44,62,100,84,98,62,92,28,92,0,9
51,75,45,31,71,0,100,24,96,71,66,100,30,91,0,63,0
39,88,47,100,82,81,59,54,24,32,0,7,48,0,100,1,2
48,91,91,99,100,100,55,93,25,63,57,34,44,2,0,0,5
68,100,43,58,0,20,61,16,100,43,95,86,93,44,94,0,4
64,100,45,87,6,58,0,23,49,0,100,21,55,43,34,22,6
14,96,67,100,76,76,53,59,100,40,88,11,36,0,0,5,3
100,100,77,81,48,56,23,30,25,3,81,0,58,22,0,28,6
94,72,56,72,39,95,88,100,100,73,71,46,37,22,0,0,9
0,55,30,67,66,82,100,100,81,82,61,56,46,28,39,0,1
6,93,75,100,100,86,63,58,28,29,0,0,10,27,52,40,7
88,100,37,88,45,60,97,79,100,78,89,40,56,8,0,0,9
31,89,0,55,14,12,64,0,100,29,94,72,53,100,3,91,0
64,95,54,100,16,67,0,30,41,0,100,9,43,31,38,5,6
52,95,0,83,42,41,81,0,1,2,44,39,100,75,50,100,8
95,100,55,78,25,51,9,23,40,0,100,15,64,34,0,23,6
0,91,25,100,95,87,100,56,71,27,39,0,8,29,72,38,7
55,100,33,72,18,44,19,15,70,0,100,20,40,23,0,1,6
0,71,46,84,100,100,92,83,70,62,46,41,22,21,11,0,1
54,84,100,100,80,88,29,72,59,49,94,23,51,0,0,1,5
12,67,14,25,50,0,93,17,100,57,72,91,28,100,0,67,0
0,78,51,100,100,79,86,44,62,11,44,0,1,28,73,34,7
16,67,0,27,33,0,77,21,100,60,91,100,40,99,0,73,0
88,87,0,82,3,95,97,100,100,75,91,50,91,25,100,0,9
0,83,13,100,43,80,29,51,2,25,3,1,51,0,100,4,2
0,72,54,82,96,100,100,88,85,66,69,44,54,22,42,0,1
0,95,26,100,43,75,34,43,21,15,42,0,71,0,100,1,2
28,100,11,66,0,33,50,38,100,42,75,71,57,39,50,0,4
67,93,40,100,68,76,76,92,100,55,94,13,49,0,0,6,9
0,12,24,39,52,65,81,90,100,100,78,68,56,36,45,0,1
39,96,79,100,93,79,67,57,100,38,88,13,46,0,0,2,3
0,63,43,77,70,100,62,63,54,25,27,1,49,2,100,0,1
62,100,0,96,40,62,100,30,43,0,6,27,38,73,13,99,8
51,88,14,74,0,27,35,0,85,24,100,69,61,100,15,76,0
89,75,77,100,0,83,38,56,100,81,91,50,74,12,2,0,9
31,86,67,100,81,73,54,47,18,25,0,10,50,4,100,0,2
39,61,95,79,65,100,0,90,13,67,80,57,100,30,85,0,9
88,77,30,96,46,48,68,0,0,2,45,46,100,88,38,100,8
18,72,59,38,64,0,0,9,50,41,100,73,73,100,9,80,8
83,100,72,85,28,56,0,22,51,0,100,16,46,37,29,11,6
0,71,39,79,82,100,100,95,93,71,87,46,75,22,84,0,1
79,93,20,100,30,81,92,80,100,52,94,16,43,0,0,19,9
4,98,6,73,96,100,16,97,0,72,100,89,51,43,13,0,9
93,75,80,100,0,74,51,38,96,4,6,0,32,43,100,79,8
75,100,0,88,54,58,100,24,44,0,2,29,41,65,22,96,8
81,100,52,87,19,65,0,44,89,40,100,43,78,21,78,0,4
54,57,70,100,0,83,37,41,90,0,19,0,36,45,100,82,8
100,100,74,86,48,73,29,59,16,44,6,29,0,15,0,0,1
15,100,0,58,9,14,47,0,84,16,100,57,77,92,38,95,0
19,86,9,55,13,16,60,0,96,33,100,72,57,100,0,82,0
26,100,11,80,0,46,69,33,100,52,88,66,55,33,20,0,4
46,90,41,60,99,87,54,100,89,98,100,58,67,20,0,0,9
1,80,33,100,84,93,54,64,84,44,100,15,52,0,0,1,3
38,77,86,97,100,100,41,92,23,56,80,44,56,12,0,0,5
100,88,20,100,43,54,78,10,0,0,12,42,83,74,50,93,8
9,100,4,86,0,62,4,37,54,25,100,42,79,24,84,0,4
0,17,100,38,96,69,91,100,78,94,70,62,65,31,70,0,1
56,92,100,100,87,99,44,87,28,54,68,36,45,6,0,0,5
80,50,77,96,21,100,58,55,77,9,0,0,24,46,100,82,8
23,67,43,100,73,85,68,49,41,17,0,0,49,4,100,6,2
53,100,52,83,18,52,0,19,45,0,100,17,52,37,28,13,6
28,85,11,63,82,37,88,0,9,1,0,46,16,88,100,100,5
0,85,43,100,92,79,100,45,82,13,56,0,34,31,98,39,7
0,98,42,100,65,64,47,23,21,0,3,40,51,46,100,49,7
95,100,33,81,0,42,2,0,68,5,100,45,97,86,36,73,0
100,100,47,91,11,59,0,22,49,4,97,25,38,29,17,0,6
2,95,64,100,100,78,87,50,51,25,0,6,20,0,89,3,2
19,100,69,92,68,53,53,15,67,0,100,27,54,47,0,56,7
0,33,26,45,51,63,75,82,100,100,89,66,74,34,71,0,1
50,77,73,100,81,61,51,26,6,0,0,24,51,29,100,6,2
76,100,60,100,20,63,0,19,46,0,100,17,60,37,8,32,6
42,100,0,79,24,56,91,58,100,83,75,61,60,31,49,0,4
0,45,26,66,62,84,100,100,80,75,57,50,36,25,18,0,1
26,68,0,32,32,0,77,1,100,41,79,87,36,100,6,65,0
37,100,8,68,0,32,48,25,100,30,96,64,95,36,82,0,4
84,100,58,83,35,55,24,26,48,0,100,15,65,35,0,24,6
12,83,50,100,85,67,63,23,16,0,0,18,52,18,100,1,2
0,62,42,79,79,100,100,98,85,73,69,48,52,23,27,0,1
2,63,0,92,39,96,83,100,100,87,81,59,68,30,60,0,7
0,100,57,94,100,78,100,63,100,47,86,31,71,15,100,0,1
90,100,52,75,26,48,11,19,49,0,100,18,38,24,0,2,6
20,73,0,43,22,0,73,12,100,54,94,100,43,96,11,58,0
49,100,95,93,83,52,47,21,0,6,5,28,54,20,100,0,2
0,96,47,95,100,100,71,73,52,37,41,0,26,20,52,33,7
0,78,0,97,50,99,100,100,90,81,64,56,42,29,27,0,7
34,58,45,100,54,60,35,18,0,0,22,17,61,8,100,9,2
60,82,71,100,100,87,73,60,100,36,79,8,37,0,0,17,3
26,88,54,100,100,89,94,59,95,35,77,6,30,0,0,12,3
0,79,47,96,100,100,80,74,39,51,5,26,25,4,82,0,2
100,82,65,100,38,78,73,63,85,54,82,18,44,0,0,3,9
0,89,50,100,100,89,77,53,53,16,55,0,20,29,82,39,7
77,95,20,81,43,59,76,19,15,0,0,36,38,85,100,100,5
22,99,32,74,100,93,15,100,42,83,100,69,55,33,0,0,9
53,64,100,88,52,100,29,66,60,27,30,0,0,24,46,53,8
25,100,9,78,0,34,29,0,81,6,100,47,77,85,24,96,0
25,100,6,70,0,38,56,34,97,53,100,70,90,35,84,0,4
8,67,47,100,100,83,72,42,32,5,80,0,45,35,0,69,8
40,100,47,79,15,45,0,28,80,25,100,51,92,24,95,0,4
100,78,70,100,38,76,83,75,86,59,83,27,58,0,0,11,9
10,71,44,100,67,76,52,37,24,4,0,5,49,9,100,0,2
0,97,28,78,100,95,16,100,1,81,80,64,53,25,11,0,9
22,89,0,58,44,32,27,0,1,33,5,84,48,100,100,91,5
0,100,11,93,7,62,32,44,68,52,100,58,86,29,71,0,4
15,70,20,32,54,0,96,24,100,66,68,100,16,92,0,52,0
100,100,66,85,39,61,16,34,10,3,45,0,36,22,0,12,6
71,100,22,89,48,69,51,80,75,47,100,16,57,0,0,7,9
0,53,35,76,78,98,100,100,84,75,68,50,54,25,54,0,1
39,100,0,74,19,51,81,52,100,70,70,63,52,32,44,0,4
0,86,30,100,65,89,50,60,74,37,100,14,55,0,9,0,3
39,84,83,100,84,62,55,25,9,6,0,4,50,7,100,0,2
0,100,73,94,95,71,74,36,62,0,41,5,24,30,100,35,7
1,67,44,100,100,75,64,36,17,0,100,18,42,52,0,88,8
22,66,47,100,66,68,38,28,0,1,7,2,53,2,100,0,2
13,65,39,100,72,82,49,44,11,15,0,0,50,4,100,6,2
0,30,30,53,65,76,100,100,93,79,73,52,50,26,31,0,1
96,90,2,68,78,32,85,0,15,26,72,67,100,100,0,71,8
42,71,79,100,73,81,58,34,38,0,0,11,50,10,100,10,1
83,61,96,97,50,100,54,66,100,62,92,21,49,0,0,3,9
0,36,30,58,66,79,100,100,91,75,83,50,80,25,72,0,1
47,100,15,78,0,50,40,29,100,35,91,54,74,26,64,0,4
100,100,83,85,63,60,44,34,32,6,50,0,36,21,0,15,6
25,100,76,95,75,63,58,29,54,0,100,24,61,43,0,54,7
29,88,90,100,69,95,12,74,35,58,100,47,64,17,0,0,5
33,100,84,95,81,73,58,56,100,38,99,13,51,0,0,2,3
0,64,24,78,100,100,76,96,41,72,12,47,6,23,35,0,1
38,85,69,100,76,75,55,50,100,34,77,11,28,0,0,8,3
0,80,35,100,69,78,49,41,10,15,5,27,53,15,100,0,2
20,100,7,84,0,50,65,50,100,67,84,68,77,34,72,0,4
0,95,48,100,92,85,55,61,78,34,100,5,48,0,3,15,3
0,42,22,57,69,79,100,100,69,75,38,51,14,26,3,0,1
13,81,31,100,69,82,61,52,32,26,0,2,47,0,100,2,2
80,65,100,100,86,82,72,43,53,6,0,0,41,2,97,1,1
0,89,44,100,92,93,100,61,93,29,82,0,38,18,71,32,7
35,84,63,100,92,81,65,54,32,30,0,6,48,1,100,0,2
39,94,47,100,47,61,26,23,3,0,0,39,50,50,100,63,7
0,83,40,100,74,78,69,39,63,0,60,7,48,34,100,34,7
100,100,44,99,6,73,15,48,65,60,85,26,49,0,0,12,5
78,96,9,75,100,66,82,100,17,54,0,0,81,18,24,61,8
40,74,87,93,100,100,81,73,79,47,64,20,15,0,0,6,1
24,85,14,63,69,38,60,0,24,16,0,55,32,91,100,100,5
96,98,44,100,5,72,0,36,38,8,100,6,61,21,11,0,6
0,81,29,100,61,87,56,49,34,17,35,0,69,2,100,5,2
0,91,47,100,100,81,88,44,60,10,37,0,24,32,96,40,7
99,100,67,85,22,58,1,27,36,0,100,18,77,47,0,59,6
13,87,11,100,59,95,32,65,81,56,100,29,56,8,0,0,3
18,90,11,43,34,0,87,20,100,67,57,100,10,73,0,24,0
20,70,29,100,63,82,53,46,29,14,0,0,50,3,100,4,2
23,100,25,91,0,53,19,42,92,62,88,62,97,23,100,0,4
41,100,58,66,100,98,34,92,68,70,75,52,69,1,0,0,9
0,82,9,59,56,34,41,0,10,30,3,67,42,96,100,100,5
92,95,30,100,34,68,87,89,84,78,100,35,64,0,0,19,9
0,90,46,100,88,92,79,69,60,48,39,27,47,6,100,0,2
32,92,24,47,71,36,38,0,0,0,21,48,49,92,100,100,5
53,100,30,95,0,60,100,55,92,87,77,79,79,37,79,0,4
20,100,6,61,25,28,18,0,0,27,11,63,55,75,100,82,5
0,94,68,100,89,68,72,33,43,0,3,21,25,50,100,58,7
11,45,17,6,55,0,88,25,100,61,79,94,38,100,0,84,0
75,100,42,78,13,51,0,22,40,0,100,16,88,43,22,35,6
77,64,100,96,45,100,35,63,34,25,0,0,0,36,48,62,8
32,75,59,100,88,84,72,54,100,38,89,10,39,0,0,19,3
100,91,49,100,28,66,55,30,26,0,0,30,50,61,95,90,8
10,98,0,54,7,11,51,0,90,30,100,72,66,100,18,88,0
14,72,5,25,39,0,81,20,100,63,75,100,30,98,0,65,0
83,74,74,100,42,73,51,36,46,0,0,12,35,41,100,54,8
24,96,34,62,72,36,37,0,15,40,0,89,50,99,100,100,5
62,83,62,75,81,100,74,86,100,53,90,18,37,0,0,16,9
57,87,41,78,74,38,84,0,0,7,37,48,100,81,90,100,8
29,97,59,100,46,72,14,58,0,43,32,27,64,9,100,0,2
64,65,100,100,41,85,67,42,64,0,0,16,20,59,81,74,8
2,88,37,76,87,100,0,93,48,81,95,70,87,34,100,0,9
86,100,38,76,8,48,0,20,50,0,100,18,74,45,8,57,6
17,82,50,100,86,86,56,57,97,46,100,17,51,0,0,6,3
100,100,83,96,67,80,50,64,37,48,20,32,7,16,0,0,1
95,75,42,100,14,74,80,39,73,0,0,20,47,59,100,84,8
38,100,6,73,0,41,71,37,100,67,80,63,49,32,21,0,4
10,100,0,77,30,60,73,55,100,71,77,53,64,27,57,0,4
4,63,28,100,35,82,28,37,0,6,2,10,51,7,100,0,1
36,84,81,100,97,70,52,46,96,33,100,5,45,0,0,18,3
28,86,38,57,91,37,57,1,0,0,8,62,42,98,100,100,5
30,73,81,71,82,100,33,91,81,68,100,35,55,9,0,0,9
17,86,68,100,71,70,57,60,100,41,91,7,35,0,0,19,3
0,82,33,100,77,89,87,57,72,25,53,0,51,27,100,24,7
5,58,39,100,47,99,41,42,12,0,0,5,55,4,100,6,1
27,69,0,35,8,0,60,12,90,44,100,81,57,100,13,80,0
0,61,34,81,84,100,100,94,84,71,70,47,55,24,48,0,1
0,33,35,52,66,75,96,100,100,96,79,66,61,33,49,0,1
23,68,46,100,46,85,47,48,43,12,0,0,54,4,100,2,1
38,92,96,100,65,92,30,63,65,48,100,24,58,0,0,5,5
0,92,52,100,98,83,100,48,85,13,59,0,44,17,99,18,7
79,80,39,100,45,57,60,15,8,0,0,34,55,56,100,75,8
6,65,0,92,48,100,100,97,74,73,47,49,25,24,32,0,7
66,94,20,75,77,39,77,0,0,15,39,53,100,89,0,100,8
100,98,65,100,19,94,0,61,44,67,74,44,51,13,6,0,5
71,100,35,82,0,62,45,51,100,49,82,43,52,21,25,0,4
48,100,20,88,0,72,4,54,21,39,52,28,79,15,100,0,4
21,85,73,100,100,96,44,87,10,74,62,51,47,0,0,11,5
100,100,54,77,20,49,0,19,41,0,100,11,76,38,11,35,6
24,64,38,100,68,92,48,56,17,25,0,5,51,0,100,9,2
75,100,35,99,61,73,89,99,95,64,100,22,56,0,0,7,9
89,100,52,72,0,46,10,33,100,35,99,60,89,31,85,0,4
54,89,75,100,90,75,69,48,100,30,83,8,40,0,0,8,3
22,86,74,100,96,72,67,42,100,42,98,12,30,0,0,19,3
