@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
100,100,62,76,34,49,19,20,55,0,100,16,58,34,0,32,6
72,86,42,100,4,67,0,27,45,1,100,14,57,27,12,0,6
0,79,25,100,49,80,27,48,0,19,24,1,62,0,100,2,2
0,88,40,100,79,86,67,44,64,0,100,15,70,32,23,37,7
0,58,34,75,76,96,100,100,95,75,85,49,76,24,88,0,1
67,78,54,100,0,83,36,43,61,0,15,14,51,54,100,80,8
64,100,41,78,18,57,0,36,36,22,100,32,92,20,69,0,4
100,66,61,100,0,51,8,0,82,32,92,89,64,61,8,8,0
10,89,0,45,20,4,65,0,99,31,100,75,61,100,16,85,0
23,100,13,70,66,36,33,0,0,25,59,58,100,96,28,97,8
54,89,17,61,0,19,38,0,81,21,100,63,77,100,32,89,0
36,100,6,81,0,52,36,28,84,38,100,55,72,29,62,0,4
3,85,42,100,88,89,65,60,26,36,0,11,51,0,100,2,2
48,100,12,64,0,20,43,0,91,25,100,69,62,98,13,76,0
37,90,31,68,100,85,49,100,0,81,75,67,67,33,34,0,9
83,100,18,88,37,43,61,0,0,20,53,56,100,91,22,97,8
0,86,26,100,68,97,84,62,75,19,55,0,57,23,100,23,7
25,79,57,100,85,78,56,45,84,42,100,11,52,0,0,2,3
16,89,50,100,71,67,45,35,0,19,10,30,57,19,100,0,2
75,100,30,89,1,51,0,9,57,0,100,27,45,39,10,11,6
95,71,100,100,39,100,0,76,55,76,93,59,76,29,55,0,9
59,100,0,79,31,64,100,75,93,76,63,51,37,26,11,0,4
0,90,61,100,85,83,44,64,51,48,100,32,63,13,5,0,3
0,84,46,86,91,100,100,94,85,70,72,45,61,20,62,0,1
49,75,44,100,23,73,43,37,47,0,0,16,40,45,100,68,8
100,90,64,100,45,68,81,70,85,61,81,27,52,0,0,9,9
0,80,57,100,100,83,78,45,47,9,16,0,19,32,86,39,7
20,100,14,70,0,40,3,16,77,22,100,45,96,30,96,0,4
0,79,35,100,71,83,45,55,84,47,100,20,57,0,3,0,3
69,84,31,100,29,65,76,86,81,76,100,31,58,4,0,0,9
45,93,9,78,72,76,47,100,55,79,100,46,67,8,0,0,9
39,100,12,74,0,44,38,30,85,32,100,51,95,30,86,0,4
44,75,50,100,100,94,82,64,92,36,89,5,38,0,0,21,3
0,100,61,97,81,75,60,38,40,0,15,18,37,37,100,38,7
41,100,5,70,0,21,39,0,83,22,100,66,57,89,11,75,0
33,91,7,71,57,45,52,0,0,6,8,58,28,100,100,97,5
12,57,50,84,83,100,66,58,49,16,0,5,39,5,100,0,1
24,86,57,100,55,72,30,47,0,26,31,9,69,1,100,0,2
60,100,28,88,7,59,0,28,33,2,100,0,87,15,22,4,6
37,78,60,100,81,75,63,46,29,24,0,1,50,0,100,4,2
6,27,47,57,62,100,8,91,48,56,100,25,51,0,0,22,8
0,64,49,89,73,100,65,55,62,9,8,2,23,0,100,5,1
30,90,0,53,1,11,55,0,99,28,100,70,63,100,18,75,0
16,77,39,100,49,64,28,27,0,0,32,3,68,6,100,3,2
21,52,0,48,39,50,100,51,68,0,26,29,8,83,85,100,5
95,69,60,100,35,66,63,28,24,0,0,23,41,56,100,82,8
5,100,23,86,6,57,0,29,65,30,100,54,89,28,93,0,4
0,70,19,100,43,77,36,44,13,15,11,15,57,14,100,0,2
100,78,45,64,0,72,22,100,54,90,63,59,61,29,64,0,9
9,45,30,10,65,0,95,30,100,72,72,100,32,88,0,61,0
100,100,53,98,28,77,34,57,79,53,76,24,39,4,0,0,5
0,50,38,68,65,93,100,100,88,75,72,50,60,25,45,0,1
0,58,62,82,78,100,41,75,30,50,32,24,30,2,100,0,1
0,41,50,71,91,100,74,59,65,16,17,0,27,4,100,5,1
22,94,26,62,64,31,34,0,0,27,5,72,41,100,100,97,5
7,71,42,100,70,71,45,31,5,3,0,10,50,8,100,0,2
89,100,52,90,21,62,0,30,19,2,77,0,100,19,42,19,6
0,78,25,100,66,98,87,71,62,40,32,13,58,0,100,3,2
14,65,36,100,67,82,50,40,17,6,0,0,50,4,100,2,2
58,100,18,84,0,41,11,0,58,0,100,20,96,61,64,96,0
84,88,42,100,47,69,100,82,100,58,95,22,54,0,0,13,9
63,100,32,73,11,45,0,14,45,0,100,10,68,19,13,10,6
93,97,65,100,65,67,95,98,100,62,82,21,41,0,0,15,9
0,97,73,100,76,73,64,36,62,0,38,15,3,41,100,42,7
58,100,12,77,0,59,62,60,100,77,85,59,61,30,36,0,4
0,74,26,98,64,100,76,71,56,41,30,14,60,1,100,0,2
2,91,48,100,63,65,51,25,30,0,0,30,50,35,100,35,7
25,87,53,100,65,64,38,33,0,19,46,19,87,0,100,31,2
72,96,100,100,57,95,31,65,49,51,67,29,39,0,0,3,5
65,66,61,100,13,67,76,34,90,0,0,5,32,44,100,75,8
100,100,0,86,0,72,0,57,0,43,0,28,50,14,50,0,1
0,93,57,100,100,84,89,45,82,5,63,0,39,26,100,35,7
86,89,48,100,27,61,77,63,100,85,87,43,61,5,0,0,9
35,64,64,100,66,85,59,38,100,6,86,6,23,4,0,0,1
100,100,61,84,24,57,0,26,25,0,80,13,62,40,13,33,6
60,88,89,100,93,70,71,39,40,12,0,0,48,0,100,1,2
29,88,67,100,81,73,40,51,98,47,100,14,46,0,0,11,3
61,79,100,100,50,99,0,72,54,75,93,83,60,42,33,0,9
8,44,0,66,50,89,100,100,83,75,61,50,56,25,61,0,1
71,100,34,74,11,42,24,9,76,0,100,22,45,24,0,6,6
31,74,62,37,55,0,0,17,46,49,100,78,83,100,34,72,8
0,84,47,100,100,88,82,61,47,38,5,16,28,0,98,1,2
19,100,0,71,2,43,77,39,100,58,98,60,80,30,71,0,4
0,37,50,49,80,74,100,100,96,76,86,50,70,23,59,0,1
100,100,56,92,22,66,0,34,8,0,56,0,71,29,25,40,6
100,82,60,78,31,99,82,100,100,73,77,44,41,20,0,0,9
26,88,55,100,86,69,78,31,67,0,100,33,66,45,0,45,7
32,74,8,39,27,0,73,11,100,48,82,89,37,100,0,74,0
0,78,34,100,67,83,66,40,54,0,34,28,62,46,100,63,7
3,100,0,81,3,55,33,34,84,36,100,50,86,25,97,0,4
0,88,42,100,74,90,56,44,34,0,26,31,51,55,100,57,7
49,100,18,82,0,61,5,40,53,38,100,43,92,21,93,0,4
23,75,54,100,62,58,39,18,0,0,14,19,57,5,100,10,2
26,90,75,74,70,100,0,85,83,80,100,52,61,20,9,0,9
7,58,31,100,59,71,41,22,0,0,7,22,54,12,100,0,2
0,98,67,100,100,72,88,36,72,0,54,0,19,31,87,32,7
46,92,77,100,100,97,56,90,50,55,81,33,41,12,0,0,5
36,65,49,100,73,71,58,33,27,1,0,1,50,6,100,0,2
13,93,16,100,0,60,54,42,100,43,89,79,59,41,45,0,4
50,74,65,100,70,62,40,25,0,0,4,3,52,5,100,8,2
0,39,21,57,63,78,100,100,94,82,78,54,65,27,57,0,1
36,100,100,99,82,65,60,32,36,0,0,21,25,33,92,34,7
100,100,62,98,28,83,48,57,78,35,67,11,29,4,0,0,5
83,63,77,55,100,15,35,0,23,38,70,73,63,100,0,78,8
35,83,18,81,0,40,21,4,69,0,100,28,91,71,57,100,0
18,100,5,72,45,55,51,5,0,0,8,60,40,99,100,95,5
90,82,4,94,44,49,62,0,0,7,49,50,100,92,21,100,8
100,100,73,94,48,66,30,35,35,2,74,0,44,15,0,14,6
0,55,27,75,60,93,100,100,100,74,89,50,75,25,64,0,1
10,86,0,97,50,99,100,100,79,78,63,53,50,26,47,0,7
3,97,39,100,100,79,63,39,27,0,76,7,92,33,0,35,7
46,100,16,86,0,42,100,52,68,79,54,98,56,49,61,0,4
73,90,24,77,0,39,20,0,73,2,100,40,97,81,52,100,0
16,91,0,49,61,55,54,2,14,0,0,57,33,96,100,100,5
25,80,75,100,92,69,72,35,52,0,100,18,61,48,0,65,8
0,42,21,66,33,91,64,100,70,74,73,49,73,23,100,0,1
60,97,4,83,62,44,93,1,12,0,0,46,11,94,100,100,5
0,95,41,100,66,67,59,22,47,0,20,37,55,48,100,51,7
0,67,39,83,80,100,100,93,96,70,93,46,91,23,89,0,1
0,62,20,8,58,0,91,32,100,92,65,100,30,70,11,17,0
87,75,53,100,0,81,40,61,81,78,100,41,77,5,16,0,9
57,100,0,83,48,72,100,93,89,74,67,47,48,21,56,0,9
100,98,58,100,23,90,32,60,72,57,69,19,33,0,0,14,5
0,93,51,100,100,84,75,42,50,0,30,1,36,28,94,29,7
0,66,46,84,100,100,83,80,71,60,62,40,54,20,62,0,1
0,88,48,98,100,100,80,67,46,34,13,0,24,32,77,41,7
89,100,38,85,8,54,0,20,45,0,100,12,88,40,29,39,6
22,100,1,52,63,67,62,21,0,0,4,59,28,96,100,97,5
8,97,14,72,0,35,10,0,69,18,100,53,90,90,25,100,0
0,63,63,33,72,0,20,9,58,42,100,74,56,100,7,71,8
0,92,35,100,80,99,70,53,55,0,35,13,56,31,100,32,7
21,100,4,74,0,30,32,0,81,20,100,59,76,96,25,90,0
39,100,6,71,0,36,61,26,100,47,98,69,80,35,75,0,4
16,100,0,57,55,55,44,0,12,17,6,77,45,98,100,100,6
20,98,49,100,51,65,31,36,0,16,28,10,64,5,100,0,2
33,95,29,61,71,39,38,0,0,15,10,71,45,98,100,100,5
0,37,28,55,62,79,100,100,98,84,84,55,76,26,67,0,1
62,77,24,100,1,71,41,36,50,0,0,22,42,55,100,74,8
86,100,56,99,19,67,0,25,31,0,81,15,100,53,78,93,0
13,96,55,100,100,74,65,37,27,0,0,23,4,51,96,55,7
49,72,99,97,100,100,81,60,66,20,0,0,9,3,99,8,1
100,90,75,100,64,79,94,96,81,66,64,37,35,15,0,0,9
17,85,30,54,91,46,70,0,26,14,0,62,32,93,100,100,5
26,100,7,77,0,44,43,35,86,46,100,67,91,33,79,0,4
100,100,52,94,22,70,1,44,0,15,39,0,70,19,29,28,6
28,96,0,62,12,12,47,0,82,11,100,58,77,100,42,99,0
15,89,0,54,19,0,74,7,100,57,64,100,12,85,7,32,0
0,54,24,68,71,89,100,100,69,76,43,50,19,26,5,0,1
11,76,30,100,42,68,27,34,0,5,16,17,58,8,100,0,2
55,100,33,83,0,53,40,39,100,47,90,60,48,32,23,0,4
92,88,69,100,60,61,100,82,97,73,70,34,38,0,0,0,9
70,100,21,78,0,40,11,0,65,6,94,43,100,82,45,88,0
8,100,0,78,8,42,58,43,97,69,100,73,92,37,87,0,4
26,64,0,28,26,0,72,24,100,60,97,99,45,100,7,71,0
0,87,6,97,64,100,100,93,71,72,50,49,34,25,30,0,7
33,92,72,100,100,88,80,69,61,49,67,27,35,12,0,0,3
43,100,47,68,0,33,29,36,100,45,88,63,61,25,55,0,4
0,71,40,91,85,100,92,75,68,48,100,22,70,3,22,0,3
12,91,55,98,100,100,100,83,67,64,54,39,37,14,0,0,3
14,79,49,100,64,71,38,39,0,15,9,16,55,0,100,10,2
0,85,38,100,60,85,34,59,76,50,100,26,68,5,24,0,3
100,100,58,90,20,60,0,27,33,0,98,8,64,21,2,8,6
74,100,51,87,25,54,18,19,62,0,100,21,49,37,0,26,6
0,0,39,10,76,29,99,55,100,84,64,100,34,81,77,68,9
100,100,48,88,14,60,0,28,26,0,75,11,58,42,5,49,6
69,100,35,94,12,59,9,23,55,0,100,20,38,28,0,2,6
78,70,100,100,53,91,59,75,92,86,63,57,32,28,0,0,9
5,92,82,100,100,67,57,32,12,0,80,11,70,46,0,66,8
4,98,10,100,0,69,4,40,62,43,56,55,63,24,100,0,4
70,91,100,100,61,86,35,60,60,50,64,21,34,0,0,15,5
2,100,96,97,76,67,65,33,59,0,35,9,0,37,100,37,7
0,67,38,84,84,100,100,95,81,71,64,48,48,23,38,0,1
50,100,44,93,10,69,0,45,75,49,100,46,60,23,33,0,4
77,100,55,75,40,48,36,21,64,0,100,16,49,21,0,10,6
49,62,71,100,100,81,83,39,57,1,78,0,51,33,0,49,8
34,84,9,64,0,25,41,0,88,27,100,67,68,100,12,85,0
13,100,0,43,25,0,67,0,100,34,95,87,55,100,15,92,0
25,93,0,55,22,0,76,5,100,59,61,100,15,67,11,7,0
0,91,34,100,100,77,99,38,71,0,90,7,85,30,0,25,7
43,91,9,59,0,14,43,0,85,22,100,67,68,100,21,97,0
93,77,51,100,3,77,0,32,39,0,90,20,100,63,54,84,0
78,97,44,68,100,30,65,0,38,35,84,77,76,100,0,72,8
26,67,0,38,29,0,81,20,100,66,64,100,17,74,26,28,0
5,87,5,30,41,0,83,9,100,58,70,100,29,95,0,51,0
100,100,42,83,21,56,18,27,34,0,100,0,71,18,0,7,6
100,100,41,92,20,60,38,24,0,0,0,24,47,48,97,71,8
0,83,50,100,92,75,66,38,36,0,34,6,28,34,100,36,7
18,73,100,80,95,100,10,80,0,54,92,68,92,40,58,0,9
35,100,25,77,0,49,35,34,98,31,100,56,82,27,66,0,4
52,100,0,36,36,0,100,52,40,73,15,45,65,60,5,2,0
48,98,16,69,0,32,29,0,84,22,100,60,86,98,24,100,0
0,85,31,100,60,91,54,51,33,18,33,0,66,3,100,6,2
87,95,28,76,0,37,18,0,77,23,100,64,74,100,23,75,0
46,62,85,96,15,100,12,60,44,19,0,0,28,37,100,55,8
0,93,43,100,68,75,60,38,62,0,100,24,83,41,34,45,7
5,87,50,100,100,98,73,75,36,56,65,36,44,15,0,0,3
30,78,62,100,81,77,59,46,25,19,0,11,50,5,100,0,2
94,75,55,100,0,78,17,45,76,62,100,78,92,36,84,0,9
0,77,40,79,83,96,100,100,92,74,81,49,70,23,71,0,1
26,86,0,53,63,40,72,0,29,3,31,49,27,92,100,100,5
80,89,52,97,46,49,59,0,0,6,51,44,100,84,49,100,8
19,91,0,60,10,17,55,0,94,26,100,70,67,100,23,81,0
53,100,21,79,0,39,9,0,73,11,100,49,75,87,9,92,0
0,93,40,100,60,64,61,20,55,0,25,30,57,40,100,42,7
23,65,67,85,100,100,87,75,77,49,72,23,46,0,0,0,1
74,100,40,85,0,62,36,40,88,49,100,57,70,30,51,0,4
23,100,3,93,0,61,59,43,100,57,76,61,41,32,20,0,4
27,76,74,75,100,100,30,97,0,75,56,55,81,28,68,0,9
0,88,47,100,100,94,97,62,75,31,52,0,38,22,58,43,7
80,84,11,100,19,64,100,35,88,0,0,15,42,52,99,88,8
0,98,20,99,64,100,100,88,92,64,67,43,41,22,22,0,7
0,55,35,67,71,82,100,100,91,76,81,50,68,24,56,0,1
0,94,59,100,86,75,72,37,61,0,37,10,28,33,100,35,7
23,65,43,91,59,100,47,50,36,1,0,0,50,2,100,2,1
37,75,68,100,100,83,72,54,68,45,86,18,45,0,0,9,3
5,76,38,100,100,98,88,69,48,44,95,26,61,2,0,0,3
0,94,62,100,83,71,66,35,47,0,10,20,25,38,100,39,7
0,94,46,100,68,80,59,60,93,41,100,15,62,0,14,2,3
36,77,65,100,100,83,74,52,80,41,88,14,44,0,0,10,3
0,59,3,18,39,0,78,18,100,54,90,92,49,100,17,75,0
0,97,32,99,67,99,100,100,78,77,58,51,43,22,45,0,7
53,87,14,80,7,29,50,0,100,26,99,76,49,100,0,77,0
78,81,41,91,41,44,56,0,0,18,48,60,100,100,33,91,8
25,100,12,88,0,47,51,31,89,62,100,83,85,42,77,0,4
75,94,62,100,22,67,0,30,35,0,100,8,78,43,16,59,6
21,74,4,74,2,19,63,0,100,49,71,100,10,73,0,20,0
87,86,45,100,26,71,71,60,100,57,90,17,49,0,0,5,9
8,81,48,100,98,90,77,63,100,28,86,0,35,9,0,35,3
90,100,100,94,50,79,40,63,20,47,10,32,0,16,0,0,1
0,85,39,100,84,94,62,65,77,47,100,22,63,0,25,8,3
0,96,33,100,79,92,57,45,26,0,13,48,53,64,100,60,7
29,100,21,58,65,40,61,0,7,12,0,58,29,94,100,97,5
4,92,62,100,100,81,53,55,0,32,18,12,84,7,88,0,2
0,83,26,100,71,93,77,67,77,40,100,16,67,0,18,0,3
0,76,23,100,62,85,41,52,59,47,100,24,71,0,28,16,3
55,100,23,73,0,41,4,7,55,0,100,19,68,36,31,15,6
27,86,0,50,13,2,70,0,100,44,91,94,41,100,13,56,0
52,85,10,62,0,20,41,0,87,22,100,62,70,96,20,100,0
0,80,17,100,53,94,75,73,77,47,63,23,61,1,100,0,2
6,74,37,58,100,45,91,2,26,0,0,46,20,85,85,100,5
70,100,28,85,2,52,0,17,53,0,100,22,52,44,6,28,6
46,100,26,94,0,59,19,43,80,45,100,69,98,36,98,0,4
0,26,34,45,68,71,100,100,86,87,59,55,32,22,5,0,1
99,100,51,99,56,77,100,90,96,67,78,38,45,14,0,0,9
0,85,36,100,45,74,24,51,80,56,100,31,61,10,6,0,3
51,58,83,100,0,92,3,49,68,10,13,0,15,43,100,77,8
0,65,51,79,84,100,100,94,92,70,83,46,73,22,78,0,1
50,98,12,61,55,37,17,0,0,25,1,73,35,100,100,98,5
3,83,47,67,51,25,0,0,11,37,65,69,100,100,21,92,8
43,95,12,85,0,40,29,4,75,0,100,37,79,78,38,100,0
23,97,6,54,65,45,43,0,0,12,0,65,33,95,100,100,5
63,98,8,83,73,43,100,0,0,5,35,49,97,90,13,100,8
59,88,89,100,100,70,60,53,83,44,84,14,42,0,0,7,3
0,93,11,57,69,38,42,0,4,14,5,61,35,94,100,100,5
17,94,0,57,16,10,64,0,100,32,98,80,55,100,14,73,0
0,47,21,68,59,90,100,100,87,75,70,50,52,25,43,0,1
26,80,53,100,100,98,93,76,55,59,71,37,37,17,0,0,3
7,82,69,100,100,73,55,37,15,0,74,0,34,38,0,72,8
38,86,70,69,94,100,36,84,90,79,100,43,68,6,0,0,9
54,90,22,65,100,77,48,100,14,49,0,0,73,16,44,66,8
0,65,25,79,55,100,62,92,62,68,62,44,78,22,100,0,1
100,100,82,92,46,70,16,44,0,15,36,0,60,20,12,32,6
17,100,0,71,5,43,78,40,100,55,91,59,87,29,78,0,4
0,71,44,85,85,100,100,96,95,71,88,46,86,21,85,0,1
61,73,52,100,14,72,54,36,58,0,0,17,45,49,100,79,8
0,83,33,92,100,100,95,69,60,35,30,0,26,31,86,36,7
2,94,51,100,100,95,69,71,100,46,97,17,51,5,0,0,3
100,93,34,100,0,73,64,71,87,94,74,62,64,31,62,0,9
21,71,65,100,95,77,65,34,24,0,0,10,51,23,100,1,2
4,86,38,100,44,74,24,47,0,20,21,1,60,0,100,1,2
0,100,22,86,60,80,100,80,84,65,66,42,51,18,47,0,7
47,100,77,100,72,55,42,19,0,0,5,12,52,7,100,0,2
0,96,43,100,70,70,59,29,39,0,19,39,52,45,100,44,7
87,100,48,100,17,67,6,31,38,0,100,12,52,29,0,4,6
8,65,3,100,46,99,35,55,0,24,4,8,52,0,100,2,2
33,100,100,99,66,98,7,86,32,65,81,38,66,5,0,0,5
65,100,28,74,0,45,0,13,50,0,100,12,58,24,5,13,6
0,91,27,100,69,83,60,42,54,0,100,22,76,44,23,49,7
33,96,6,60,0,18,39,0,79,20,100,59,93,100,50,99,0
0,86,45,100,95,93,75,69,95,39,100,7,50,0,1,12,3
39,85,86,49,100,11,6,0,31,35,96,67,90,100,0,85,8
62,90,100,100,90,95,54,84,46,55,64,24,35,0,0,4,5
50,100,17,76,0,49,0,22,37,0,100,6,93,29,31,20,6
47,65,63,100,77,72,49,31,11,1,0,0,50,1,100,3,2
100,100,57,84,24,58,0,29,12,0,69,5,64,32,4,35,6
71,100,47,87,21,60,0,33,24,12,97,26,100,26,76,0,4
20,62,15,17,58,0,99,20,100,65,69,100,23,98,0,60,0
100,80,67,100,42,73,80,70,89,64,79,25,45,1,0,0,9
0,60,40,79,100,100,90,86,60,64,30,42,10,21,30,0,1
65,100,44,76,15,53,0,28,64,19,100,42,82,25,65,0,4
23,75,20,52,49,17,17,0,0,43,9,78,53,92,100,100,5
30,100,17,87,0,52,38,28,99,34,100,71,85,36,78,0,4
9,92,93,100,100,76,67,38,36,0,0,6,0,32,88,37,7
66,59,100,85,54,100,0,84,24,61,88,54,93,30,80,0,9
32,81,62,100,65,76,39,52,10,28,0,2,50,0,100,3,2
29,88,64,100,55,73,29,50,0,26,0,2,50,0,100,3,2
100,100,57,94,29,76,48,63,83,49,71,19,36,0,0,4,5
17,77,38,100,54,73,32,39,0,11,6,10,53,0,100,3,2
0,87,3,97,52,100,100,96,100,70,71,47,40,24,15,0,7
18,95,6,63,16,11,65,0,100,40,84,90,31,100,0,57,0
42,81,69,100,93,85,66,60,73,41,100,20,58,0,0,4,3
100,100,47,92,12,61,0,25,36,0,85,20,49,38,28,11,6
20,69,35,100,100,95,61,53,19,11,67,0,35,38,0,80,8
0,43,62,61,83,86,88,100,92,75,94,50,98,25,100,0,1
0,100,3,84,1,63,7,43,52,38,55,35,62,14,100,0,4
57,89,100,98,70,100,33,78,37,47,77,34,45,7,0,0,5
56,100,6,76,0,55,78,62,100,84,68,57,44,29,32,0,4
100,100,60,92,20,63,0,30,24,0,83,11,69,41,5,49,6
100,100,66,98,29,67,4,31,19,0,68,12,49,35,0,21,6
12,100,0,70,64,68,100,87,82,90,67,60,54,30,50,0,4
66,98,24,78,0,35,24,0,74,20,100,61,79,100,29,92,0
23,89,68,100,100,88,68,67,63,45,90,25,50,8,0,0,3
100,99,60,100,26,78,3,49,0,16,36,0,60,24,30,47,6
100,100,64,99,29,78,4,51,0,18,30,0,42,26,0,22,6
83,73,74,100,4,82,0,59,74,73,100,54,65,21,2,0,9
37,100,16,60,63,42,31,0,3,19,0,75,47,90,100,97,5
21,100,15,75,0,44,36,33,100,35,69,44,40,32,50,0,4
0,83,38,100,79,90,77,47,74,4,62,0,54,32,100,39,7
52,100,16,70,0,35,3,0,66,10,100,41,98,77,51,93,0
95,100,39,87,4,53,0,15,61,0,100,31,38,31,21,0,6
53,90,95,100,100,74,74,49,40,28,0,10,26,0,78,4,2
0,97,77,100,86,70,74,40,56,10,30,0,14,25,100,30,7
56,63,71,100,1,81,48,42,76,0,0,13,27,56,100,86,8
74,100,39,73,0,48,52,46,100,48,77,83,63,41,47,0,4
22,99,0,50,25,3,76,0,100,47,83,100,34,99,10,52,0
0,90,40,100,66,78,44,48,10,24,4,0,52,0,100,2,2
0,63,23,93,78,100,89,69,54,41,11,16,41,4,100,0,2
52,83,74,100,74,63,54,28,17,0,0,16,50,22,100,5,2
53,97,0,72,66,38,95,0,29,15,71,55,100,98,15,100,8
90,52,79,100,0,99,19,50,66,4,16,0,34,51,100,86,8
0,94,45,100,100,93,85,47,73,0,44,3,29,31,92,35,7
0,86,36,100,66,75,48,40,16,13,12,0,56,8,100,7,2
64,77,86,100,100,79,83,54,79,28,90,5,36,0,0,1,3
25,90,42,100,15,63,0,26,42,0,100,3,80,28,59,6,6
100,100,56,88,64,67,91,96,93,60,79,24,43,0,0,11,9
63,77,95,100,92,63,64,28,26,2,0,0,50,4,100,7,2
100,100,46,80,11,53,0,23,39,0,100,12,73,33,7,25,6
33,100,0,71,86,75,38,96,38,73,100,71,62,32,6,0,9
22,96,34,66,91,40,56,0,0,4,6,58,31,94,100,100,5
0,60,24,82,84,100,100,90,73,68,43,44,18,22,14,0,1
88,95,60,69,74,18,10,0,0,35,67,59,100,100,36,100,8
16,74,0,28,37,0,81,23,100,68,65,100,18,88,0,45,0
92,72,36,59,1,82,54,100,100,82,80,48,40,19,0,0,9
39,90,79,100,100,77,80,52,43,30,0,11,28,0,89,5,2
100,100,43,84,12,58,0,31,17,5,91,0,98,15,21,11,6
27,100,8,73,0,45,11,17,51,0,100,3,82,20,37,9,6
0,72,41,84,80,100,100,100,84,74,66,49,48,24,37,0,1
0,55,34,74,74,91,100,100,80,75,62,49,42,25,24,0,1
9,67,32,100,58,79,43,42,17,8,0,0,49,12,100,1,2
0,92,20,100,68,94,49,46,24,0,14,16,44,48,100,56,7
59,100,10,71,99,78,31,96,0,45,41,0,100,35,23,61,8
100,100,55,78,21,52,0,22,27,0,79,14,53,27,1,10,6
100,76,55,100,6,70,70,68,80,82,93,38,71,0,0,12,9
51,100,14,84,0,53,60,47,100,69,78,61,50,31,37,0,4
9,100,0,78,1,48,67,45,100,65,88,59,90,29,97,0,4
100,79,52,100,0,78,25,50,83,68,99,77,83,38,62,0,9
26,83,18,45,40,0,89,6,100,54,71,94,21,100,0,57,0
100,100,65,94,34,83,27,50,67,40,76,12,40,0,0,7,5
51,46,46,76,72,100,62,69,51,37,21,7,0,0,100,6,1
58,100,21,78,0,47,39,23,87,34,100,61,69,32,54,0,4
100,89,49,73,0,65,41,93,94,100,78,64,45,33,23,0,9
0,23,27,45,56,68,83,94,100,100,87,66,75,33,66,0,1
7,100,0,96,1,72,7,48,38,38,66,36,70,14,100,0,4
71,64,100,79,63,100,0,85,29,61,100,66,94,33,95,0,9
98,100,40,87,9,55,0,21,47,0,100,22,39,31,7,4,6
0,58,36,70,71,86,100,100,84,75,69,51,56,25,46,0,1
0,17,24,44,64,73,100,100,68,84,32,57,24,28,16,0,1
40,99,0,74,1,20,44,0,88,24,100,76,60,100,21,70,0
31,70,47,100,91,75,51,50,71,48,100,18,51,0,0,17,3
57,76,47,100,89,95,62,64,71,49,100,23,57,1,0,0,3
93,100,53,77,25,49,8,19,44,0,100,11,59,18,0,10,6
58,64,100,96,27,100,0,63,79,65,91,72,48,36,10,0,9
91,69,48,57,9,79,60,100,100,75,95,40,64,8,0,0,9
4,100,0,72,15,44,79,50,100,76,90,51,83,22,85,0,4
0,50,41,69,76,90,100,100,89,74,78,50,70,25,68,0,1
13,67,40,100,65,78,37,42,0,11,6,4,60,0,100,19,2
29,97,0,57,22,10,68,0,100,40,83,90,37,100,12,57,0
76,93,24,100,0,72,58,73,74,74,100,42,92,12,37,0,9
27,50,56,89,64,100,55,52,35,9,0,2,52,2,100,0,1
15,70,48,100,63,89,57,56,67,24,15,1,0,0,100,0,1
52,87,79,100,79,75,72,49,100,29,76,8,36,0,0,7,3
98,89,53,100,12,72,0,27,37,0,86,21,100,63,92,90,0
57,94,100,100,48,82,24,48,71,64,85,31,54,0,0,1,5
14,100,14,92,0,65,55,55,100,72,72,53,49,27,29,0,4
0,73,27,86,73,100,100,98,89,72,83,46,82,20,85,0,1
11,98,0,55,52,36,45,0,17,22,11,72,42,100,100,99,5
54,73,37,100,0,71,49,36,76,0,19,19,53,56,100,91,8
51,100,85,98,100,80,67,67,59,43,67,17,37,1,0,0,3
0,74,19,98,60,100,46,66,22,34,15,0,59,0,100,11,2
100,95,78,100,28,72,0,39,1,4,71,0,88,32,11,41,6
14,96,87,100,21,96,22,58,70,65,100,28,54,0,0,17,5
0,91,27,100,31,62,16,26,10,0,40,3,70,7,100,8,2
12,64,57,46,46,0,0,3,44,41,100,74,90,100,25,79,8
7,67,62,39,100,8,38,0,24,33,57,67,74,100,0,91,8
14,85,54,100,100,96,72,72,87,41,92,10,47,0,0,3,3
0,91,25,63,86,33,75,0,14,11,53,43,100,75,75,100,8
78,72,60,100,24,68,69,32,57,0,0,29,36,67,100,98,8
47,91,28,66,70,32,98,0,40,11,2,47,0,81,100,100,5
70,96,26,100,3,64,0,24,40,0,88,14,100,52,86,92,0
51,90,100,100,73,93,42,67,81,46,96,14,49,0,0,6,5
86,100,38,72,7,38,14,3,82,0,100,34,44,50,0,28,6
100,100,50,91,19,66,0,40,0,13,48,0,94,15,44,21,6
43,84,74,100,100,87,70,64,94,38,78,11,39,0,0,1,3
67,100,25,89,0,51,4,8,49,0,88,26,100,68,67,97,0
100,100,46,84,76,42,74,0,0,14,26,56,81,92,51,99,8
38,70,61,100,91,86,72,53,39,24,0,0,47,12,100,11,2
