@relation pendigits.data

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute k numeric
@attribute l numeric
@attribute m numeric
@attribute n numeric
@attribute o numeric
@attribute p numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
26,84,63,100,73,80,71,60,100,37,84,9,41,0,0,10,3
46,90,77,100,100,76,70,50,92,36,93,8,47,0,0,6,3
0,91,40,100,100,100,91,61,77,21,62,0,29,35,81,44,7
24,64,52,93,67,100,57,48,39,0,0,0,50,1,100,2,1
27,100,0,69,1,26,33,0,73,8,100,41,91,77,52,75,0
0,27,23,44,63,72,100,100,86,88,50,60,22,30,9,0,1
11,87,20,53,95,53,100,12,29,0,0,42,0,86,71,100,5
0,33,34,52,64,76,93,100,100,90,88,60,75,30,64,0,1
100,82,61,100,50,68,72,31,38,0,0,16,31,49,78,76,8
25,92,20,41,67,47,55,0,20,30,0,76,43,100,100,99,5
48,100,20,80,0,51,55,43,100,56,90,62,86,30,73,0,4
98,100,64,86,38,54,31,20,72,0,100,26,51,39,0,24,6
0,82,28,100,62,87,54,54,27,28,22,10,61,4,100,0,2
24,85,3,50,84,52,59,5,0,0,1,52,11,94,100,100,5
54,73,78,100,90,67,67,31,29,3,0,8,49,10,100,0,2
27,100,75,100,76,75,52,52,92,34,100,9,51,0,0,4,3
24,97,55,60,77,22,21,0,0,31,51,62,100,95,30,100,8
40,84,79,100,100,78,65,58,87,44,87,25,42,14,0,0,3
18,100,16,91,0,64,22,39,100,41,86,55,61,28,61,0,4
30,92,57,71,81,97,0,100,25,77,100,69,77,26,31,0,9
47,83,84,68,100,91,35,100,73,78,93,47,48,20,0,0,9
2,82,42,100,100,97,76,73,42,53,85,33,56,8,0,0,3
0,80,24,100,46,69,47,30,47,0,19,30,58,36,100,38,7
0,25,26,48,66,73,100,100,96,93,72,62,48,31,31,0,1
53,100,7,98,21,69,56,92,63,59,100,25,64,0,0,9,9
0,69,57,88,100,100,79,80,64,60,57,40,57,20,93,0,1
27,100,8,70,0,40,14,9,65,0,100,22,62,42,14,33,6
10,64,29,100,60,90,46,52,19,18,0,8,50,5,100,0,2
0,45,26,68,68,88,100,100,76,75,55,51,42,26,40,0,1
17,78,46,100,75,84,44,57,94,42,100,12,51,0,0,13,3
0,37,35,57,67,80,100,100,87,76,69,50,56,25,46,0,1
0,67,43,74,78,91,100,100,95,74,87,49,84,23,96,0,1
53,61,100,73,92,100,55,72,58,36,51,1,0,0,29,31,8
0,99,37,100,72,81,73,37,49,0,33,24,62,40,100,44,7
38,82,80,100,88,72,39,50,84,47,100,14,47,0,0,13,3
80,86,46,100,0,78,42,57,100,75,98,62,88,29,75,0,9
56,76,66,100,0,88,23,60,90,71,100,68,87,31,92,0,9
5,73,25,99,75,100,63,70,80,40,100,9,51,0,0,4,3
0,82,35,100,74,97,68,64,40,37,18,15,58,6,100,0,2
70,94,98,100,100,79,70,61,75,35,62,12,26,0,0,0,3
35,100,38,79,6,48,67,39,100,63,76,57,34,30,0,0,4
0,97,62,100,100,81,81,48,55,17,26,0,10,27,73,33,7
14,100,2,73,0,48,50,44,92,48,100,58,76,29,53,0,4
2,61,0,8,41,0,77,31,100,80,67,100,30,69,11,20,0
70,100,17,88,36,66,89,90,88,78,100,42,68,9,0,0,9
37,100,0,81,21,53,100,56,92,89,56,64,37,32,18,0,4
0,82,38,100,67,79,59,39,41,0,34,16,58,40,100,51,7
100,99,60,100,53,77,90,94,82,70,66,43,37,20,0,0,9
68,100,55,83,27,56,0,27,14,0,100,2,73,27,52,11,6
19,97,39,96,0,49,29,35,100,48,98,100,86,52,92,0,4
0,0,31,14,68,33,94,57,100,83,63,100,36,80,82,74,9
19,100,0,73,18,53,100,63,100,78,62,53,25,27,0,0,4
0,97,49,100,100,95,89,60,60,28,30,0,24,36,77,39,7
0,67,48,99,71,100,74,56,75,10,9,0,19,0,100,3,1
0,90,60,100,100,83,72,47,40,13,4,0,25,29,92,29,7
0,49,16,59,52,80,90,100,100,84,82,56,64,28,50,0,1
44,96,36,64,84,91,26,100,72,58,100,49,67,0,0,18,9
100,100,43,89,7,61,0,28,31,0,87,8,71,38,11,45,6
0,8,35,30,68,61,95,92,100,100,81,67,62,34,47,0,1
48,100,21,80,0,50,37,36,100,37,95,61,95,30,96,0,4
23,66,82,89,100,100,85,63,79,25,45,0,0,2,77,4,1
0,95,43,100,89,94,73,51,62,6,47,0,51,35,100,38,7
68,82,100,100,99,91,68,75,95,48,80,21,41,7,0,0,5
43,80,65,100,98,88,69,50,29,20,0,12,52,19,100,0,2
48,88,100,100,92,63,56,30,16,0,0,15,30,39,91,38,7
21,97,0,61,11,14,60,0,100,30,92,78,49,100,23,76,0
41,94,71,72,95,33,34,0,0,27,51,63,100,100,41,94,8
76,81,25,100,35,64,94,31,75,0,0,22,28,58,100,88,8
0,54,4,100,43,98,36,48,10,6,11,2,56,9,100,0,2
0,49,53,74,95,100,88,94,74,65,72,37,82,9,100,0,1
45,92,69,100,69,70,60,44,100,28,78,4,33,0,0,15,3
33,77,0,60,75,69,78,26,12,0,15,46,23,93,100,100,5
61,100,100,84,84,62,37,53,71,39,87,15,47,0,0,4,3
31,87,59,100,59,69,74,64,100,42,84,11,44,0,0,0,3
100,100,61,85,25,58,0,28,23,0,77,9,85,39,30,50,6
42,100,40,83,5,51,0,47,55,40,100,51,85,38,76,0,4
0,81,40,100,95,84,96,41,69,0,36,9,38,36,100,39,7
0,41,73,63,100,87,86,100,73,75,64,50,64,25,77,0,1
0,84,51,100,70,69,56,34,37,0,24,7,31,32,100,34,7
49,76,47,93,100,100,88,57,48,24,0,0,43,11,97,0,2
8,70,25,100,50,72,42,34,10,5,0,9,50,5,100,0,2
7,61,75,35,72,0,0,7,42,41,100,72,79,100,14,75,8
81,99,44,100,43,78,93,94,100,62,98,24,58,0,0,5,9
25,90,0,48,13,0,79,13,100,61,60,100,3,73,10,29,0
1,72,34,100,60,84,43,46,13,13,0,0,54,2,100,4,2
33,87,17,78,58,42,46,0,0,12,15,61,42,94,100,100,5
22,100,8,72,0,41,5,10,57,0,100,21,51,33,6,13,6
61,85,74,100,92,77,65,54,91,38,100,14,54,0,0,4,3
56,89,55,63,100,29,53,0,52,33,93,68,82,100,0,84,8
12,100,0,74,4,42,74,44,100,58,77,65,74,32,65,0,4
46,100,0,75,14,57,85,57,100,82,74,63,53,31,46,0,4
0,73,36,77,81,98,100,100,92,75,84,49,78,23,93,0,1
11,82,59,100,83,74,41,50,67,45,100,20,60,0,0,11,3
56,94,21,74,100,89,29,100,0,63,2,0,74,21,20,66,8
0,55,41,76,63,100,69,92,71,68,78,43,88,18,100,0,1
7,85,49,97,97,100,100,77,86,48,88,20,46,7,0,0,3
50,51,100,74,70,100,0,93,4,69,78,60,90,32,76,0,9
20,76,54,100,88,82,61,53,20,28,0,19,59,21,100,0,2
40,82,0,48,8,0,65,5,100,45,99,93,45,100,5,64,0
45,85,80,100,76,72,58,58,100,44,87,13,39,0,0,16,3
0,81,28,100,44,64,43,24,37,0,5,29,51,40,100,47,7
37,100,28,83,10,47,16,11,66,0,100,23,51,35,0,23,6
28,72,60,100,88,73,56,37,9,14,0,14,52,0,100,5,2
93,100,52,91,23,57,11,20,60,0,100,29,41,30,0,0,6
75,100,31,90,3,59,0,25,39,0,100,14,75,39,11,29,6
15,87,60,100,95,84,50,66,96,49,100,18,56,0,0,1,3
20,82,11,97,93,100,100,76,61,52,11,30,0,7,85,0,2
0,84,43,100,55,78,26,51,70,45,100,20,66,0,14,1,3
22,98,2,66,0,17,43,0,85,26,100,73,61,100,12,86,0
0,63,30,50,64,20,50,0,23,35,16,73,53,96,100,100,5
0,50,45,70,80,92,100,100,80,75,59,50,52,25,52,0,1
89,79,48,100,21,71,51,34,40,0,0,18,49,47,100,77,8
38,100,0,76,0,47,77,47,100,71,79,64,64,32,56,0,4
0,89,39,98,87,100,85,63,77,23,72,0,53,35,100,41,7
15,85,0,40,18,0,64,8,93,44,100,89,58,100,16,79,0
62,100,88,96,60,74,82,56,100,31,84,5,41,0,0,11,3
48,68,59,95,100,100,78,62,43,31,0,9,40,11,88,0,2
0,68,26,100,48,75,28,33,0,2,29,0,64,2,100,1,2
27,100,16,71,0,36,27,21,100,25,91,49,54,34,56,0,4
100,88,32,100,0,64,55,31,40,0,5,30,55,66,91,98,8
0,55,57,76,100,100,73,83,71,57,79,32,89,6,93,0,1
31,100,32,94,1,56,0,13,53,0,100,21,56,37,5,18,6
21,87,49,100,96,87,53,63,65,48,100,21,55,0,0,5,3
60,91,0,85,19,37,82,27,31,0,3,30,40,74,100,100,5
87,78,50,94,16,59,0,19,45,0,99,24,100,63,67,100,0
26,79,0,49,14,0,74,15,100,61,62,100,9,77,1,26,0
79,98,0,87,39,48,95,13,28,0,46,40,100,77,58,100,8
35,100,0,71,32,50,95,54,100,78,85,70,76,35,71,0,4
90,100,39,78,4,49,0,18,59,0,100,24,41,39,10,13,6
61,97,0,88,57,60,75,16,4,0,2,49,24,98,100,100,5
46,100,19,77,0,49,0,20,42,0,100,7,77,28,27,17,6
100,100,56,80,23,55,0,26,22,0,76,4,62,23,10,13,6
3,15,44,51,88,88,46,100,42,63,100,31,72,0,0,17,8
29,91,100,100,79,100,4,95,21,68,68,42,68,14,0,0,5
40,100,21,89,0,55,10,18,55,0,100,15,56,27,26,1,6
100,100,55,86,18,60,0,28,26,0,79,14,63,42,10,41,6
24,61,63,80,100,100,100,90,79,67,55,44,26,22,0,0,1
100,100,22,86,23,55,73,27,42,0,0,20,53,47,100,77,8
66,92,29,100,50,72,67,94,97,58,100,18,53,0,0,9,9
36,100,29,81,0,56,12,32,67,32,95,54,94,26,100,0,4
0,65,51,62,69,100,60,66,58,25,100,9,51,2,10,0,1
46,65,81,100,70,82,60,28,24,0,0,0,50,3,100,9,1
100,78,52,52,0,64,19,98,77,100,92,64,80,28,44,0,9
0,74,82,79,100,100,19,92,7,73,88,77,54,39,18,0,9
0,98,44,100,69,73,52,32,37,0,16,39,51,48,100,49,7
16,100,0,71,12,37,69,27,100,34,75,71,57,40,39,0,4
53,67,40,56,100,71,61,100,42,50,89,74,68,19,0,0,9
74,100,72,59,16,57,45,95,96,84,100,36,61,0,0,3,9
32,94,70,100,76,77,68,54,100,35,78,9,37,0,0,9,3
30,71,43,100,44,90,38,37,56,0,100,10,42,6,0,5,1
21,98,97,100,60,98,7,71,26,50,100,37,78,8,0,0,5
100,100,46,93,11,62,0,26,42,0,96,18,55,31,35,2,6
47,74,68,100,65,53,37,17,0,0,21,18,60,14,100,11,2
0,85,22,100,50,88,43,52,20,21,27,2,65,0,100,2,2
0,63,29,83,67,100,100,97,84,72,61,48,40,23,19,0,1
97,94,58,100,30,76,67,58,100,35,84,4,37,0,0,15,5
8,87,0,41,21,0,70,16,100,55,97,100,45,97,9,63,0
100,100,6,98,0,81,0,65,6,48,6,32,12,16,44,0,1
100,100,56,93,21,63,0,31,19,0,79,6,77,37,17,29,6
14,100,75,97,74,99,21,80,42,52,100,24,51,0,0,23,5
46,82,65,100,69,72,39,47,0,28,12,20,56,9,100,0,2
100,100,54,99,15,80,20,47,64,56,80,24,46,0,0,2,5
30,83,64,100,100,85,64,63,98,41,98,14,48,0,0,10,3
100,100,54,79,19,52,1,22,35,0,92,9,46,26,0,12,6
74,88,15,100,25,61,82,27,56,0,0,23,52,58,100,90,8
53,100,23,75,3,48,0,20,41,0,100,6,67,25,8,16,6
64,100,26,89,0,62,50,52,100,71,76,56,47,28,27,0,4
0,100,2,83,4,53,43,41,86,55,100,57,79,29,77,0,4
51,100,23,74,7,34,35,0,99,6,100,34,34,31,0,1,6
65,100,46,91,2,58,0,31,66,31,100,60,49,39,20,0,4
100,100,62,90,56,75,38,60,25,45,12,30,0,15,0,0,1
0,67,30,79,83,98,100,100,85,75,70,50,55,25,40,0,1
22,76,54,100,62,58,39,20,0,0,13,24,57,27,100,23,2
0,82,40,100,97,99,99,62,81,23,56,0,40,28,100,32,7
0,42,38,61,74,82,100,100,85,75,69,50,57,25,55,0,1
19,48,68,72,100,100,89,75,79,46,67,16,0,2,88,0,1
20,78,75,75,100,100,0,93,35,77,97,64,82,32,65,0,9
0,86,42,100,82,78,64,36,34,0,11,22,47,36,100,41,7
50,92,100,100,51,96,22,60,43,42,86,31,49,0,0,0,5
100,100,21,84,41,44,79,6,0,0,33,39,80,76,49,97,8
0,100,7,91,4,70,7,47,30,31,74,41,80,20,100,0,4
0,83,26,90,100,100,72,68,38,34,7,0,3,19,46,41,7
13,71,0,35,19,0,67,8,100,38,96,78,55,100,14,82,0
45,81,54,100,100,90,85,59,87,31,83,2,35,0,0,19,3
14,82,45,100,57,74,43,53,100,51,100,25,58,5,0,0,3
33,89,19,50,35,8,78,0,100,38,85,80,45,100,0,88,0
45,76,49,95,100,100,87,61,48,31,0,13,29,10,82,0,2
0,73,63,78,100,100,97,97,88,73,77,47,65,23,55,0,1
38,99,77,100,100,78,66,59,98,35,80,9,37,0,0,9,3
0,92,46,100,100,92,78,51,59,9,38,0,30,28,95,30,7
24,97,28,66,80,41,71,0,0,9,7,51,26,92,100,100,5
7,67,22,100,46,70,35,32,0,5,2,0,51,5,100,9,2
76,76,39,100,0,76,41,39,73,0,17,7,35,47,100,69,8
0,50,59,68,87,92,95,100,95,75,94,50,94,25,100,0,1
46,99,0,59,77,45,84,1,24,0,10,48,16,93,100,100,5
46,100,12,72,0,38,14,5,63,0,100,25,54,42,1,33,6
29,100,18,97,9,62,0,31,71,35,100,54,94,35,89,0,4
91,100,52,89,24,57,13,22,57,0,100,23,60,49,0,43,6
16,100,0,63,61,63,100,25,46,0,19,44,29,90,98,100,5
97,100,61,95,34,60,25,23,65,0,100,25,53,44,0,31,6
0,57,57,79,83,100,60,76,62,52,68,27,66,2,100,0,1
54,96,23,63,0,30,15,0,74,19,99,51,100,87,47,100,0
61,88,98,100,100,95,62,89,32,64,56,33,38,3,0,0,5
46,92,73,100,100,83,66,66,73,44,75,20,37,8,0,0,3
0,40,15,64,51,87,83,100,75,75,74,50,81,25,100,0,1
22,95,0,53,14,5,70,0,100,41,91,89,41,100,10,59,0
40,92,74,99,100,100,66,92,33,80,30,39,32,0,0,0,5
69,100,21,76,0,36,25,0,76,21,100,60,78,97,26,80,0
36,91,39,53,40,15,0,0,2,31,19,71,57,91,100,100,5
0,65,55,81,100,100,89,86,77,65,70,43,62,21,65,0,1
0,88,61,68,100,90,14,100,24,79,80,54,46,25,3,0,9
16,99,26,100,0,58,45,39,100,34,86,77,57,47,45,0,4
22,89,0,46,9,0,46,0,79,24,100,67,75,100,39,97,0
11,80,37,100,83,89,50,65,100,54,97,24,54,4,0,0,3
0,82,32,100,69,84,47,58,82,46,100,21,66,0,13,1,3
97,100,51,77,19,48,0,18,44,0,100,16,65,31,12,14,6
9,77,26,100,52,76,37,44,7,17,0,0,54,1,100,4,2
4,75,55,68,100,95,46,100,0,72,51,64,62,43,35,0,9
88,100,26,93,38,69,100,88,93,83,91,51,57,22,0,0,9
15,95,77,100,100,72,70,42,31,13,0,0,17,32,95,37,7
19,86,63,100,89,80,51,57,72,37,100,14,49,0,0,2,3
77,100,40,80,75,71,100,94,89,66,81,38,47,15,0,0,9
0,77,25,100,53,86,43,52,17,21,1,0,51,0,100,0,2
47,100,36,69,0,34,50,28,100,43,98,81,89,41,84,0,4
21,89,0,68,50,37,49,0,7,15,3,68,39,99,100,100,5
100,100,48,100,9,75,8,52,61,56,85,25,49,0,0,5,5
15,100,0,79,1,44,55,25,93,54,100,68,75,35,66,0,4
0,100,19,90,8,60,1,29,53,24,95,43,96,30,100,0,4
0,45,36,69,68,93,88,100,84,75,84,50,84,24,100,0,1
35,55,46,55,100,23,60,0,5,28,32,64,65,100,0,79,8
2,64,21,100,47,81,30,44,0,12,7,24,53,14,100,0,2
40,100,0,75,73,40,81,0,1,9,54,51,100,93,15,98,8
0,73,25,100,54,99,39,65,18,35,22,7,61,5,100,0,2
54,95,22,100,0,61,86,62,100,75,57,100,48,49,47,0,4
25,100,45,97,24,63,0,29,43,14,91,37,89,34,100,0,4
40,79,45,55,69,19,15,0,13,36,67,68,100,100,0,99,8
19,100,0,78,23,50,100,55,84,79,64,68,60,34,57,0,4
63,80,88,100,97,67,72,33,32,6,0,7,51,21,100,0,2
88,85,100,100,60,75,26,48,0,19,34,0,80,18,30,30,6
8,83,0,96,50,99,100,100,85,79,67,53,52,26,45,0,7
100,100,33,91,44,60,84,29,46,0,0,14,39,46,87,75,8
0,100,54,93,57,77,57,61,61,46,61,30,68,14,100,0,1
0,94,56,100,100,83,88,52,64,23,43,0,19,29,63,43,7
75,67,92,100,40,95,68,70,100,70,94,29,56,0,0,0,9
0,32,24,56,62,77,100,100,100,91,77,62,62,32,54,0,1
13,65,26,100,53,72,38,29,0,0,1,4,50,6,100,1,2
29,94,54,100,54,64,31,32,0,10,26,7,62,3,100,0,2
0,70,19,100,65,79,59,40,12,17,3,15,59,6,100,0,2
60,100,19,81,0,44,14,7,62,0,97,27,100,66,62,86,0
92,90,56,100,33,66,78,66,100,69,100,31,65,0,0,2,9
96,100,70,100,35,80,57,60,100,46,90,13,46,0,0,8,5
81,100,22,84,0,41,18,0,82,18,100,60,61,96,13,69,0
32,65,44,100,89,80,81,39,46,5,0,1,48,24,100,0,2
30,63,45,100,48,99,46,59,38,19,0,0,47,1,100,3,1
65,99,27,100,45,68,74,96,91,75,100,26,59,0,0,5,9
0,91,40,100,65,69,62,29,48,0,16,31,51,40,100,48,7
9,41,73,80,0,100,28,56,92,16,35,0,22,42,100,74,8
100,100,48,82,17,55,7,24,42,0,96,12,60,33,0,28,6
100,100,72,89,30,59,0,25,31,0,92,12,79,32,19,18,6
100,74,51,62,0,73,25,100,76,96,78,63,68,31,59,0,9
9,100,1,82,0,48,66,46,100,77,81,58,59,23,48,0,4
9,93,41,100,59,59,41,16,11,0,0,37,50,34,100,25,7
20,85,89,100,100,68,62,34,22,0,0,12,20,32,100,40,7
46,92,11,51,20,0,84,16,100,66,51,100,0,64,8,15,0
100,100,70,96,42,72,16,46,0,19,27,0,54,19,7,27,6
100,77,49,66,0,69,30,97,80,100,90,65,64,31,38,0,9
0,41,23,65,63,87,100,100,90,75,73,51,67,25,67,0,1
0,60,39,49,100,78,57,100,10,68,88,58,80,20,11,0,9
32,100,23,90,0,46,57,28,100,35,75,80,46,45,22,0,4
0,92,38,100,80,86,66,44,60,0,45,4,53,31,100,29,7
65,94,23,100,25,67,74,75,74,50,100,15,58,0,0,14,9
100,100,57,97,26,73,2,44,0,12,37,0,58,25,15,31,6
97,94,61,100,28,77,67,71,100,47,86,8,43,0,0,12,5
62,100,29,92,0,69,11,45,89,47,100,44,54,23,32,0,4
13,76,35,100,57,74,40,42,10,14,0,13,51,11,100,0,2
0,87,30,100,67,91,58,43,38,0,30,24,57,46,100,49,7
82,100,33,82,12,51,18,18,65,0,100,20,42,30,0,9,6
0,0,54,27,80,57,100,89,95,100,85,68,80,36,78,4,1
100,100,68,89,36,70,12,46,4,18,33,0,40,9,0,13,6
0,84,35,100,69,81,65,55,100,37,91,9,48,0,15,12,3
100,100,54,92,39,76,29,61,18,46,7,30,4,15,0,0,1
89,71,35,68,20,90,80,100,100,73,82,45,48,20,0,0,9
0,75,25,100,90,83,45,56,59,47,100,18,43,0,6,19,3
21,81,52,100,100,100,85,76,64,53,83,29,44,13,0,0,3
0,77,17,100,55,96,58,62,40,31,22,1,60,0,100,3,2
31,100,4,77,0,53,34,33,91,37,100,45,72,24,59,0,4
27,75,64,100,100,99,79,70,45,44,6,20,0,0,64,6,2
23,93,30,64,90,36,59,0,12,12,0,54,13,91,100,100,5
59,77,0,77,49,38,93,0,10,6,38,45,100,79,52,100,8
0,62,48,80,89,100,96,78,100,55,96,33,96,10,85,0,1
26,100,0,75,2,47,61,41,100,63,93,56,84,27,75,0,4
2,91,48,100,68,69,52,34,37,0,0,24,43,34,100,31,7
93,100,42,82,12,55,0,25,33,0,100,4,75,24,13,12,6
12,99,49,100,100,93,65,62,28,32,0,0,11,35,72,39,7
29,76,45,100,100,90,75,63,43,40,98,24,63,4,0,0,3
35,100,16,68,0,41,92,36,100,74,96,76,83,38,71,0,4
0,91,52,100,92,84,73,43,62,0,42,0,45,23,100,28,7
42,66,54,100,81,83,57,48,24,19,0,12,50,9,100,0,2
0,100,13,96,4,69,11,42,61,43,93,53,87,26,100,0,4
23,76,0,42,17,4,68,0,100,32,99,72,62,100,12,90,0
4,97,81,100,100,67,66,33,30,0,0,9,0,36,82,35,7
25,81,47,100,48,55,27,17,0,3,32,21,65,2,100,0,2
84,100,72,98,38,66,18,31,44,0,100,14,64,39,0,27,6
40,99,100,87,43,100,30,56,73,44,98,9,38,0,0,31,5
41,100,25,50,47,4,86,0,100,48,74,91,35,100,0,76,0
83,100,41,98,7,63,0,23,47,0,100,18,58,39,11,15,6
38,83,0,58,41,32,32,0,13,24,13,64,35,97,100,100,5
0,83,31,100,48,74,28,42,3,14,27,0,66,1,100,4,2
0,90,42,99,94,100,96,63,84,22,68,0,47,27,100,25,7
2,61,5,79,0,33,38,0,91,20,100,65,63,100,17,74,0
84,100,44,91,59,76,100,87,89,62,70,37,38,17,0,0,9
100,89,41,100,0,77,59,71,84,87,57,57,30,29,7,0,9
24,82,53,100,53,42,29,0,0,7,32,21,65,1,100,1,2
38,87,11,47,18,2,66,0,100,35,91,80,45,100,0,83,0
61,92,100,100,100,94,62,83,30,60,49,27,36,0,0,6,5
100,88,54,76,12,80,46,100,79,84,53,54,20,28,0,0,9
16,90,0,46,67,42,88,2,29,0,7,49,18,93,100,100,5
43,95,20,65,45,25,9,0,0,27,20,71,55,91,100,100,5
0,95,25,72,100,84,30,100,23,81,100,66,78,30,33,0,9
26,100,0,77,7,47,68,44,100,65,90,64,85,32,81,0,4
28,90,58,100,97,80,69,52,86,36,100,9,51,0,0,5,3
51,100,11,91,0,59,34,34,96,49,100,57,62,29,34,0,4
72,97,64,54,69,0,0,13,28,50,100,73,96,100,19,90,8
15,62,56,100,100,88,74,43,41,0,88,8,65,50,0,60,8
0,77,23,100,67,73,64,36,41,0,6,24,33,44,100,45,7
96,100,51,75,19,48,0,19,41,0,100,17,81,43,8,42,6
6,79,49,100,100,97,79,67,40,43,0,18,32,1,91,0,2
44,100,14,65,0,25,29,0,72,17,100,51,87,89,42,86,0
0,78,23,100,62,79,68,40,59,0,31,18,49,39,100,44,7
19,91,0,52,10,10,63,0,99,32,100,75,56,100,7,80,0
52,87,100,100,92,95,44,77,71,51,94,22,47,0,0,5,5
56,100,19,76,0,37,13,0,66,9,100,41,94,80,44,84,0
5,62,21,83,46,100,43,57,43,14,0,9,50,0,100,0,1
0,93,49,100,100,95,99,60,79,25,58,0,44,36,90,40,7
4,77,42,100,97,95,77,62,90,49,100,15,49,0,0,12,3
51,100,36,83,3,52,0,33,67,38,100,53,83,34,70,0,4
46,89,63,100,96,78,59,53,100,47,100,18,50,0,0,9,3
81,73,73,100,0,85,27,60,100,76,99,64,94,31,86,0,9
0,84,31,100,43,60,39,16,27,0,14,27,57,30,100,33,7
80,100,18,98,60,66,100,29,42,0,0,23,42,61,56,98,8
3,71,0,95,45,100,100,99,79,78,48,53,31,24,54,0,7
100,100,79,80,54,59,32,38,21,16,50,0,79,16,0,16,6
88,90,18,100,17,66,79,33,49,0,0,28,41,67,100,98,8
27,82,65,100,100,89,69,62,33,39,0,15,37,1,88,0,2
0,76,29,95,92,100,81,77,75,56,100,35,85,13,31,0,3
0,82,34,100,78,90,49,62,80,49,100,18,62,0,18,13,3
26,98,24,49,45,13,17,0,0,35,26,72,62,91,100,100,5
62,81,100,100,84,91,40,76,67,64,83,26,46,0,0,9,5
8,96,55,100,62,67,42,30,25,0,0,36,41,49,100,50,7
0,87,18,95,89,100,100,79,64,41,38,0,1,10,52,24,7
31,97,100,100,25,94,12,62,48,62,94,33,60,0,0,5,5
79,98,30,90,2,53,0,10,46,0,88,27,100,70,73,100,0
87,100,56,95,71,86,87,81,94,50,100,19,53,6,0,0,9
10,61,35,100,69,88,41,46,0,13,10,28,53,0,100,23,2
70,100,72,97,45,57,39,13,91,0,100,39,41,44,0,11,6
37,80,53,100,88,83,59,60,100,44,92,15,49,0,0,8,3
100,99,52,100,17,70,0,32,24,0,68,16,40,45,3,28,6
0,83,20,100,67,96,73,74,64,51,51,30,56,9,100,0,2
100,100,63,100,32,78,8,53,0,23,23,0,63,8,44,32,6
9,74,38,100,53,78,30,43,0,17,27,8,63,6,100,0,2
0,100,59,97,81,66,63,32,44,0,3,25,37,34,100,39,7
87,67,66,100,0,79,49,45,100,10,40,0,37,40,81,78,8
19,78,40,100,54,75,31,45,0,19,26,9,62,0,100,13,2
81,85,34,100,40,66,60,30,26,0,0,22,47,51,100,78,8
25,100,16,73,0,44,57,40,100,54,88,58,65,29,51,0,4
34,99,9,67,52,42,35,0,0,4,19,62,52,97,100,100,5
0,87,42,100,100,94,87,73,67,53,64,32,69,11,22,0,3
73,100,24,85,0,39,22,0,70,20,100,62,78,99,31,76,0
1,77,80,74,75,100,0,84,38,66,100,76,87,38,88,0,9
23,63,0,84,47,100,98,90,100,66,81,43,51,21,19,0,9
65,100,33,80,12,57,0,35,6,12,52,0,100,13,58,19,6
0,84,54,100,100,79,95,42,69,8,29,0,28,26,90,30,7
0,53,34,82,45,100,43,65,50,30,40,0,37,2,100,7,1
0,75,15,100,47,99,42,69,31,39,30,9,63,0,100,1,2
24,78,56,100,96,83,77,53,100,39,97,10,46,0,0,18,3
2,76,35,100,76,86,57,52,18,26,0,14,51,11,100,0,2
29,94,91,100,60,92,34,70,72,65,100,31,60,0,0,13,5
100,100,64,81,35,60,13,37,0,14,31,0,53,21,5,24,6
59,93,14,69,0,33,24,0,78,12,100,47,85,83,36,100,0
0,97,51,100,65,88,46,44,42,0,9,29,40,34,100,40,7
39,88,0,66,68,60,68,15,8,0,19,47,31,95,100,100,5
100,81,54,100,0,72,43,36,66,0,26,24,67,61,95,91,8
0,86,42,100,84,84,83,42,78,0,45,15,49,41,100,48,7
4,64,27,100,31,83,26,39,0,8,5,3,52,2,100,0,1
0,74,68,69,90,100,13,91,42,70,100,77,83,39,79,0,9
0,100,46,98,95,82,95,41,84,0,49,9,45,22,100,28,7
47,100,31,76,0,45,63,50,100,64,92,61,94,28,96,0,4
24,61,45,100,90,99,68,54,29,17,0,14,51,0,100,5,2
20,82,71,100,100,96,41,87,10,71,62,48,54,0,0,0,5
100,91,75,100,47,79,39,45,73,40,78,13,41,0,0,0,5
0,88,35,100,55,68,49,27,38,0,19,32,59,40,100,45,7
62,100,13,81,0,50,100,56,77,78,57,88,62,35,65,0,4
100,100,69,83,40,58,15,31,0,0,36,1,43,27,6,20,6
19,86,0,47,5,4,50,0,90,29,100,70,68,100,35,75,0
0,91,42,95,84,100,88,78,70,38,61,0,57,38,100,40,7
0,77,32,100,83,79,89,39,68,0,27,0,33,23,100,25,7
0,44,11,72,48,93,98,100,100,74,70,50,64,27,82,0,3
0,88,53,100,100,92,66,62,37,30,35,0,7,32,62,36,7
61,92,100,100,74,85,55,51,92,36,78,2,38,0,0,11,5
97,88,41,100,31,59,98,67,100,91,97,46,75,2,0,0,9
0,95,62,100,98,78,70,37,50,0,100,27,88,46,26,48,7
38,82,77,100,100,96,51,90,13,71,58,52,46,0,0,14,5
69,78,31,98,21,62,61,21,0,0,10,40,79,72,100,100,8
48,91,63,100,32,78,0,56,51,46,100,48,78,24,65,0,4
0,54,35,72,69,92,100,100,83,75,64,50,42,25,25,0,1
22,100,1,55,10,10,60,0,100,31,97,77,51,99,0,83,0
